fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,align_loss,align_best_step
0.10472877323627472,0.06472877413034439,0.8460280299186707,0.0460280179977417,0.5532169342041016,31.523971557617188,0.233137309551239,0.233137309551239,0.9470765590667725,0.5532169342041016,31.523971557617188,0.49321693181991577,0.0,2.4760284423828125,93,13.551708221435547,178
0.17301695048809052,0.1330169439315796,0.7901141047477722,0.0,0.5512638092041016,31.17807388305664,0.23420456051826477,0.23420456051826477,0.9460952281951904,0.5512638092041016,31.17807388305664,0.49126380681991577,0.0,2.8219261169433594,94,16.123620986938477,178
0.14418628811836243,0.1041862890124321,0.805189847946167,0.005189836025238037,0.5532169342041016,31.3199405670166,0.23424291610717773,0.23424291610717773,0.9465457797050476,0.5532169342041016,31.3199405670166,0.49321693181991577,0.0,2.6800594329833984,95,13.617671966552734,178
0.08519959449768066,0.045199595391750336,0.7232943773269653,0.0,0.5740196108818054,31.679553985595703,0.23544244468212128,0.23544244468212128,0.9472715854644775,0.5740196108818054,31.679553985595703,0.5140196084976196,0.0,2.320446014404297,96,6.840405464172363,178
0.14076995849609375,0.10076995939016342,0.8842912912368774,0.08429127931594849,0.5759727358818054,31.99445915222168,0.23653537034988403,0.23653537034988403,0.946201503276825,0.5759727358818054,31.99445915222168,0.5159727334976196,0.0,2.0055408477783203,97,20.51166343688965,178
0.2281700074672699,0.18817001581192017,0.8825392723083496,0.08253926038742065,0.5623008608818054,32.005069732666016,0.2369060218334198,0.2369060218334198,0.9441596269607544,0.5623008608818054,32.005069732666016,0.5023008584976196,0.0,1.9949302673339844,98,29.06585693359375,178
0.26135164499282837,0.22135165333747864,0.7872626781463623,0.0,0.5642539858818054,31.991466522216797,0.23764219880104065,0.23764219880104065,0.943053126335144,0.5642539858818054,31.991466522216797,0.5042539834976196,0.0,2.008533477783203,99,24.143699645996094,178
0.2108030915260315,0.17080309987068176,0.9181858897209167,0.11818587779998779,0.5583946108818054,32.061378479003906,0.23761297762393951,0.23761297762393951,0.9450944662094116,0.5583946108818054,32.061378479003906,0.49839460849761963,0.0,1.9386215209960938,100,30.837520599365234,178
0.16814815998077393,0.1281481683254242,0.8440558910369873,0.04405587911605835,0.5466758608818054,32.105133056640625,0.23696544766426086,0.23696544766426086,0.946884036064148,0.5466758608818054,32.105133056640625,0.48667585849761963,0.0,1.894866943359375,101,19.115272521972656,178
0.13888198137283325,0.09888198226690292,0.728602945804596,0.0,0.5356388092041016,32.11017990112305,0.23547613620758057,0.23547613620758057,0.948072612285614,0.5356388092041016,32.11017990112305,0.47563880681991577,0.0,1.8898200988769531,102,11.7780179977417,178
0.09863696247339249,0.05863696336746216,0.902376115322113,0.10237610340118408,0.5512638092041016,31.805383682250977,0.23492689430713654,0.23492689430713654,0.9481365084648132,0.5512638092041016,31.805383682250977,0.49126380681991577,0.0,2.1946163177490234,103,18.295923233032227,178
0.1508835256099701,0.11088352650403976,0.8030636310577393,0.0030636191368103027,0.5590763092041016,31.374217987060547,0.23408985137939453,0.23408985137939453,0.9464995265007019,0.5590763092041016,31.374217987060547,0.49907630681991577,0.0,2.625782012939453,104,14.020496368408203,178
0.19771555066108704,0.1577155590057373,0.7527689933776855,0.0,0.5766544342041016,31.139535903930664,0.23495495319366455,0.23495495319366455,0.9455215334892273,0.5766544342041016,31.139535903930664,0.5166544318199158,0.0,2.860464096069336,105,18.63201904296875,178
