image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_obj_add_13726,dct_shield,instruct-pix2pix,Add subscribe button,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.35688,0.90683,30.29,0.54106,0.03111,0.67458,0.49709,14.309,0.30094,0.34712,0.25863,0.03058,29.8
task_obj_add_340466,dct_shield,instruct-pix2pix,Add orange juice,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.46555,0.92664,31.296,0.54282,0.0584,0.51118,0.7243,16.465,0.32371,0.29315,0.2482,0.02724,29.8
task_obj_add_40931,dct_shield,instruct-pix2pix,Add the blood on snout,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.40165,0.94283,30.949,0.61245,0.04341,0.4532,0.50441,17.091,0.27998,0.29996,0.2161,0.02835,29.8
task_obj_add_581286,dct_shield,instruct-pix2pix,Add sauce,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.54401,0.90066,31.7,0.44446,0.0495,0.50477,0.77397,19.412,0.43027,0.26444,0.21406,0.026,29.9
task_obj_add_692065,dct_shield,instruct-pix2pix,Add monk,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34048,0.95697,29.733,0.62007,0.01348,0.34319,0.66252,18.552,0.36509,0.22392,0.23259,0.03261,29.8
task_obj_remove_10197,dct_shield,instruct-pix2pix,Remove gravel path,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3529,0.94866,30.376,0.5789,0.02875,0.50753,0.36806,15.068,0.05291,0.26113,0.22777,0.03028,29.7
task_obj_remove_257910,dct_shield,instruct-pix2pix,Remove bracelet,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4871,0.88238,31.373,0.46337,0.03795,0.60176,0.49397,12.538,0.10188,0.34392,0.24605,0.027,29.8
task_obj_remove_380621,dct_shield,instruct-pix2pix,Remove iceberg,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.48206,0.92154,31.295,0.54837,0.05929,0.56739,0.42253,11.273,0.14464,0.28678,0.20432,0.02724,29.8
task_obj_remove_509477,dct_shield,instruct-pix2pix,Remove the man with glasses,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33847,0.94117,29.614,0.60023,0.01927,0.35979,0.70056,19.516,0.30821,0.19723,0.27074,0.03306,29.7
task_obj_remove_657585,dct_shield,instruct-pix2pix,Remove frisbee,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.58491,0.89972,31.83,0.48443,0.06176,0.79229,0.35499,12.068,0.1048,0.33474,0.32317,0.02561,29.9
task_obj_swap_joint_mask_276754,dct_shield,instruct-pix2pix,Replace the satellite dish with rocket,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39102,0.86775,30.486,0.53877,0.06096,0.60225,0.7019,15.676,0.06246,0.33976,0.2202,0.0299,29.8
task_obj_swap_joint_mask_533428,dct_shield,instruct-pix2pix,Replace the samurai armor with red jacket,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36673,0.93443,30.404,0.58896,0.02629,0.55316,0.4328,14.232,0.12704,0.28682,0.2472,0.03018,29.8
task_obj_swap_joint_mask_75733,dct_shield,instruct-pix2pix,Replace the snowy landscape with sea,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.49887,0.89278,31.38,0.43093,0.03896,0.46311,0.69899,15.721,0.28783,0.30809,0.21157,0.02698,29.9
task_obj_swap_rand_mask_298147,dct_shield,instruct-pix2pix,Replace the wizard's robe with red shirt,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3812,0.87438,29.646,0.5453,0.04133,0.50601,0.46381,17.138,0.19677,0.28301,0.30554,0.03294,29.8
task_obj_swap_rand_mask_417469,dct_shield,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,50,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.42613,0.89343,30.616,0.52188,0.02998,0.52945,0.50416,13.474,0.29393,0.31482,0.25974,0.02946,29.8
