image,condition,purifier,band_lo,band_hi,rho,systematic_bias,inst_mag,surv_mag
task_obj_remove_380621,ig_d25,jpeg75,0.4,0.55,0.93239,-0.00194,0.65949,0.70801
task_obj_remove_380621,ig_d25,jpeg75,0.55,0.7,0.86009,0.00253,0.7725,0.85727
task_obj_remove_380621,ig_d25,jpeg75,0.7,0.85,0.72161,-0.00384,0.91634,1.053
task_obj_remove_380621,ig_d25,jpeg75,0.85,1.05,0.57024,-0.00461,1.02065,1.18654
task_obj_remove_380621,ig_d25,jpeg50,0.0,0.12,0.99995,-0.0,0.00964,0.01109
task_obj_remove_380621,ig_d25,jpeg50,0.12,0.25,0.97096,0.00016,0.36784,0.39119
task_obj_remove_380621,ig_d25,jpeg50,0.25,0.4,0.9401,0.00112,0.5429,0.58898
task_obj_remove_380621,ig_d25,jpeg50,0.4,0.55,0.87299,0.00253,0.65949,0.74939
task_obj_remove_380621,ig_d25,jpeg50,0.55,0.7,0.75534,0.00126,0.7725,0.91285
task_obj_remove_380621,ig_d25,jpeg50,0.7,0.85,0.55133,0.0016,0.91634,1.12894
task_obj_remove_380621,ig_d25,jpeg50,0.85,1.05,0.37498,-0.00361,1.02065,1.24817
task_obj_remove_380621,ig_d25,jpeg30,0.0,0.12,0.99992,1e-05,0.00964,0.0115
task_obj_remove_380621,ig_d25,jpeg30,0.12,0.25,0.95725,0.00088,0.36784,0.40128
task_obj_remove_380621,ig_d25,jpeg30,0.25,0.4,0.90485,-0.00138,0.5429,0.61936
task_obj_remove_380621,ig_d25,jpeg30,0.4,0.55,0.80258,0.00126,0.65949,0.80592
task_obj_remove_380621,ig_d25,jpeg30,0.55,0.7,0.64909,0.00195,0.7725,0.97767
task_obj_remove_380621,ig_d25,jpeg30,0.7,0.85,0.41323,-0.00423,0.91634,1.18086
task_obj_remove_380621,ig_d25,jpeg30,0.85,1.05,0.25057,-0.00555,1.02065,1.26772
task_obj_remove_380621,ig_d25,blur1,0.0,0.12,1.0,0.0,0.00964,0.00915
task_obj_remove_380621,ig_d25,blur1,0.12,0.25,0.99633,-3e-05,0.36784,0.35953
task_obj_remove_380621,ig_d25,blur1,0.25,0.4,0.98577,-0.00018,0.5429,0.54238
task_obj_remove_380621,ig_d25,blur1,0.4,0.55,0.96755,0.00027,0.65949,0.65711
task_obj_remove_380621,ig_d25,blur1,0.55,0.7,0.94452,0.00135,0.7725,0.76891
task_obj_remove_380621,ig_d25,blur1,0.7,0.85,0.91124,0.0026,0.91634,0.9132
task_obj_remove_380621,ig_d25,blur1,0.85,1.05,0.89346,0.00105,1.02065,1.01599
task_obj_remove_380621,ig_d25,blur2,0.0,0.12,0.99997,1e-05,0.00964,0.00793
task_obj_remove_380621,ig_d25,blur2,0.12,0.25,0.9673,-0.00033,0.36784,0.34035
task_obj_remove_380621,ig_d25,blur2,0.25,0.4,0.88373,-0.00216,0.5429,0.55232
task_obj_remove_380621,ig_d25,blur2,0.4,0.55,0.75366,0.00024,0.65949,0.67099
task_obj_remove_380621,ig_d25,blur2,0.55,0.7,0.55102,0.00165,0.7725,0.72252
task_obj_remove_380621,ig_d25,blur2,0.7,0.85,0.41803,0.01439,0.91634,0.82698
task_obj_remove_380621,ig_d25,blur2,0.85,1.05,0.35761,-0.00237,1.02065,0.95458
task_obj_remove_380621,ig_d25,crop_resize0.1,0.0,0.12,0.99761,3e-05,0.00964,0.01952
task_obj_remove_380621,ig_d25,crop_resize0.1,0.12,0.25,0.633,-0.00957,0.36784,0.60266
task_obj_remove_380621,ig_d25,crop_resize0.1,0.25,0.4,0.49043,0.00249,0.5429,0.7444
task_obj_remove_380621,ig_d25,crop_resize0.1,0.4,0.55,0.36273,-0.01311,0.65949,0.91851
task_obj_remove_380621,ig_d25,crop_resize0.1,0.55,0.7,0.26953,-0.01318,0.7725,1.04577
task_obj_remove_380621,ig_d25,crop_resize0.1,0.7,0.85,0.19288,0.00871,0.91634,1.14364
task_obj_remove_380621,ig_d25,crop_resize0.1,0.85,1.05,0.16339,0.03497,1.02065,1.15441
task_obj_remove_380621,ig_d25,crop_resize0.15,0.0,0.12,0.99677,-0.0004,0.00964,0.02559
task_obj_remove_380621,ig_d25,crop_resize0.15,0.12,0.25,0.58969,-0.00455,0.36784,0.67129
task_obj_remove_380621,ig_d25,crop_resize0.15,0.25,0.4,0.45293,-0.00367,0.5429,0.80762
task_obj_remove_380621,ig_d25,crop_resize0.15,0.4,0.55,0.31696,0.00458,0.65949,1.00143
task_obj_remove_380621,ig_d25,crop_resize0.15,0.55,0.7,0.22406,-0.03624,0.7725,1.12994
task_obj_remove_380621,ig_d25,crop_resize0.15,0.7,0.85,0.16672,0.02025,0.91634,1.1885
task_obj_remove_380621,ig_d25,crop_resize0.15,0.85,1.05,0.16208,0.0264,1.02065,1.13408
task_obj_swap_joint_mask_276754,ig_d25,identity,0.0,0.12,1.0,0.0,0.02868,0.02868
task_obj_swap_joint_mask_276754,ig_d25,identity,0.12,0.25,1.0,0.0,0.47695,0.47695
task_obj_swap_joint_mask_276754,ig_d25,identity,0.25,0.4,1.0,0.0,0.60904,0.60904
task_obj_swap_joint_mask_276754,ig_d25,identity,0.4,0.55,1.0,0.0,0.68753,0.68753
task_obj_swap_joint_mask_276754,ig_d25,identity,0.55,0.7,1.0,0.0,0.75968,0.75968
task_obj_swap_joint_mask_276754,ig_d25,identity,0.7,0.85,1.0,0.0,0.84792,0.84792
task_obj_swap_joint_mask_276754,ig_d25,identity,0.85,1.05,1.0,0.0,0.92222,0.92222
task_obj_swap_joint_mask_276754,ig_d25,jpeg75,0.0,0.12,0.99983,4e-05,0.02868,0.03122
task_obj_swap_joint_mask_276754,ig_d25,jpeg75,0.12,0.25,0.97114,0.00145,0.47695,0.48539
task_obj_swap_joint_mask_276754,ig_d25,jpeg75,0.25,0.4,0.97267,-0.00061,0.60904,0.60845
task_obj_swap_joint_mask_276754,ig_d25,jpeg75,0.4,0.55,0.96407,0.00037,0.68753,0.69311
task_obj_swap_joint_mask_276754,ig_d25,jpeg75,0.55,0.7,0.92149,-0.00225,0.75968,0.78739
task_obj_swap_joint_mask_276754,ig_d25,jpeg75,0.7,0.85,0.81624,0.00018,0.84792,0.92575
task_obj_swap_joint_mask_276754,ig_d25,jpeg75,0.85,1.05,0.63822,0.0029,0.92222,1.08102
task_obj_swap_joint_mask_276754,ig_d25,jpeg50,0.0,0.12,0.9995,8e-05,0.02868,0.0331
task_obj_swap_joint_mask_276754,ig_d25,jpeg50,0.12,0.25,0.95278,0.00441,0.47695,0.49291
task_obj_swap_joint_mask_276754,ig_d25,jpeg50,0.25,0.4,0.95474,0.00191,0.60904,0.6161
task_obj_swap_joint_mask_276754,ig_d25,jpeg50,0.4,0.55,0.91818,0.00109,0.68753,0.72039
task_obj_swap_joint_mask_276754,ig_d25,jpeg50,0.55,0.7,0.80573,-0.00385,0.75968,0.8558
task_obj_swap_joint_mask_276754,ig_d25,jpeg50,0.7,0.85,0.58115,-0.00555,0.84792,1.07046
task_obj_swap_joint_mask_276754,ig_d25,jpeg50,0.85,1.05,0.34427,0.00053,0.92222,1.24212
task_obj_swap_joint_mask_276754,ig_d25,jpeg30,0.0,0.12,0.99928,0.00012,0.02868,0.0347
task_obj_swap_joint_mask_276754,ig_d25,jpeg30,0.12,0.25,0.93353,0.00307,0.47695,0.50507
task_obj_swap_joint_mask_276754,ig_d25,jpeg30,0.25,0.4,0.92686,0.00344,0.60904,0.63819
task_obj_swap_joint_mask_276754,ig_d25,jpeg30,0.4,0.55,0.84817,5e-05,0.68753,0.76372
task_obj_swap_joint_mask_276754,ig_d25,jpeg30,0.55,0.7,0.6588,0.00302,0.75968,0.95549
task_obj_swap_joint_mask_276754,ig_d25,jpeg30,0.7,0.85,0.37816,0.01547,0.84792,1.18727
task_obj_swap_joint_mask_276754,ig_d25,jpeg30,0.85,1.05,0.20194,-0.01246,0.92222,1.30398
task_obj_swap_joint_mask_276754,ig_d25,blur1,0.0,0.12,0.99999,1e-05,0.02868,0.02757
task_obj_swap_joint_mask_276754,ig_d25,blur1,0.12,0.25,0.99473,0.00014,0.47695,0.46834
task_obj_swap_joint_mask_276754,ig_d25,blur1,0.25,0.4,0.9837,0.00033,0.60904,0.607
task_obj_swap_joint_mask_276754,ig_d25,blur1,0.4,0.55,0.96413,-0.00051,0.68753,0.68657
task_obj_swap_joint_mask_276754,ig_d25,blur1,0.55,0.7,0.9406,0.0004,0.75968,0.7586
task_obj_swap_joint_mask_276754,ig_d25,blur1,0.7,0.85,0.91199,0.00059,0.84792,0.84652
task_obj_swap_joint_mask_276754,ig_d25,blur1,0.85,1.05,0.90145,0.00023,0.92222,0.92203
task_obj_swap_joint_mask_276754,ig_d25,blur2,0.0,0.12,0.99993,3e-05,0.02868,0.02476
task_obj_swap_joint_mask_276754,ig_d25,blur2,0.12,0.25,0.95312,5e-05,0.47695,0.45181
task_obj_swap_joint_mask_276754,ig_d25,blur2,0.25,0.4,0.86097,-0.00038,0.60904,0.62192
task_obj_swap_joint_mask_276754,ig_d25,blur2,0.4,0.55,0.73016,-0.00233,0.68753,0.72034
task_obj_swap_joint_mask_276754,ig_d25,blur2,0.55,0.7,0.53637,-0.00554,0.75968,0.7732
task_obj_swap_joint_mask_276754,ig_d25,blur2,0.7,0.85,0.44475,-0.01129,0.84792,0.86085
task_obj_swap_joint_mask_276754,ig_d25,blur2,0.85,1.05,0.40519,-0.00331,0.92222,0.94273
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.1,0.0,0.12,0.99423,-0.00075,0.02868,0.03927
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.1,0.12,0.25,0.54938,0.01364,0.47695,0.70006
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.1,0.25,0.4,0.44712,0.00975,0.60904,0.78374
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.1,0.4,0.55,0.36269,0.02198,0.68753,0.88445
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.1,0.55,0.7,0.29538,-0.01898,0.75968,0.96475
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.1,0.7,0.85,0.23212,-0.01355,0.84792,1.04354
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.1,0.85,1.05,0.19257,0.00083,0.92222,1.0904
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.15,0.0,0.12,0.99268,-0.00104,0.02868,0.04739
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.15,0.12,0.25,0.51958,0.02024,0.47695,0.74305
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.15,0.25,0.4,0.42221,0.01358,0.60904,0.82831
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.15,0.4,0.55,0.33546,-0.00409,0.68753,0.92914
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.15,0.55,0.7,0.27701,-0.02759,0.75968,1.00622
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.15,0.7,0.85,0.21704,-0.01608,0.84792,1.08247
task_obj_swap_joint_mask_276754,ig_d25,crop_resize0.15,0.85,1.05,0.18939,-0.00566,0.92222,1.09769
task_attr_mod_color_11699,ig_n30,identity,0.0,0.12,1.0,0.0,0.00805,0.00805
task_attr_mod_color_11699,ig_n30,identity,0.12,0.25,1.0,0.0,0.33367,0.33367
task_attr_mod_color_11699,ig_n30,identity,0.25,0.4,1.0,0.0,0.47318,0.47318
task_attr_mod_color_11699,ig_n30,identity,0.4,0.55,1.0,0.0,0.56514,0.56514
task_attr_mod_color_11699,ig_n30,identity,0.55,0.7,1.0,0.0,0.65851,0.65851
task_attr_mod_color_11699,ig_n30,identity,0.7,0.85,1.0,0.0,0.80281,0.80281
task_attr_mod_color_11699,ig_n30,identity,0.85,1.05,1.0,0.0,0.90416,0.90416
task_attr_mod_color_11699,ig_n30,jpeg75,0.0,0.12,0.99998,-1e-05,0.00805,0.00863
task_attr_mod_color_11699,ig_n30,jpeg75,0.12,0.25,0.97942,-0.00038,0.33367,0.34871
task_attr_mod_color_11699,ig_n30,jpeg75,0.25,0.4,0.95488,0.00088,0.47318,0.50168
task_attr_mod_color_11699,ig_n30,jpeg75,0.4,0.55,0.91676,0.00142,0.56514,0.62298
task_attr_mod_color_11699,ig_n30,jpeg75,0.55,0.7,0.83926,-0.00013,0.65851,0.76535
task_attr_mod_color_11699,ig_n30,jpeg75,0.7,0.85,0.6902,-0.00962,0.80281,0.97448
task_attr_mod_color_11699,ig_n30,jpeg75,0.85,1.05,0.48752,-0.00561,0.90416,1.15542
task_attr_mod_color_11699,ig_n30,jpeg50,0.0,0.12,0.99996,-3e-05,0.00805,0.00904
task_attr_mod_color_11699,ig_n30,jpeg50,0.12,0.25,0.96875,0.00024,0.33367,0.35819
task_attr_mod_color_11699,ig_n30,jpeg50,0.25,0.4,0.94103,-0.00113,0.47318,0.51115
task_attr_mod_color_11699,ig_n30,jpeg50,0.4,0.55,0.88028,0.00171,0.56514,0.64859
task_attr_mod_color_11699,ig_n30,jpeg50,0.55,0.7,0.7561,0.00072,0.65851,0.81451
task_attr_mod_color_11699,ig_n30,jpeg50,0.7,0.85,0.53936,0.02315,0.80281,1.05466
task_attr_mod_color_11699,ig_n30,jpeg50,0.85,1.05,0.32053,0.02909,0.90416,1.22664
task_attr_mod_color_11699,ig_n30,jpeg30,0.0,0.12,0.99993,-1e-05,0.00805,0.00933
task_attr_mod_color_11699,ig_n30,jpeg30,0.12,0.25,0.96111,0.00076,0.33367,0.35992
task_attr_mod_color_11699,ig_n30,jpeg30,0.25,0.4,0.9252,0.00087,0.47318,0.51851
task_attr_mod_color_11699,ig_n30,jpeg30,0.4,0.55,0.84151,0.00322,0.56514,0.67325
task_attr_mod_color_11699,ig_n30,jpeg30,0.55,0.7,0.67166,-0.00653,0.65851,0.86472
task_attr_mod_color_11699,ig_n30,jpeg30,0.7,0.85,0.41164,-0.0121,0.80281,1.10234
task_attr_mod_color_11699,ig_n30,jpeg30,0.85,1.05,0.23572,-0.01138,0.90416,1.20908
task_attr_mod_color_11699,ig_n30,blur1,0.0,0.12,1.0,-0.0,0.00805,0.00764
task_attr_mod_color_11699,ig_n30,blur1,0.12,0.25,0.99674,-0.00021,0.33367,0.32608
task_attr_mod_color_11699,ig_n30,blur1,0.25,0.4,0.98792,0.00026,0.47318,0.46748
task_attr_mod_color_11699,ig_n30,blur1,0.4,0.55,0.97312,0.00034,0.56514,0.56112
task_attr_mod_color_11699,ig_n30,blur1,0.55,0.7,0.95111,-0.00089,0.65851,0.65017
task_attr_mod_color_11699,ig_n30,blur1,0.7,0.85,0.92023,-0.0011,0.80281,0.79231
task_attr_mod_color_11699,ig_n30,blur1,0.85,1.05,0.8975,0.00048,0.90416,0.90402
task_attr_mod_color_11699,ig_n30,blur2,0.0,0.12,0.99997,-1e-05,0.00805,0.0066
task_attr_mod_color_11699,ig_n30,blur2,0.12,0.25,0.97272,-0.00108,0.33367,0.3083
task_attr_mod_color_11699,ig_n30,blur2,0.25,0.4,0.90525,0.00116,0.47318,0.46466
task_attr_mod_color_11699,ig_n30,blur2,0.4,0.55,0.7971,0.00272,0.56514,0.56994
task_attr_mod_color_11699,ig_n30,blur2,0.55,0.7,0.61575,-0.01049,0.65851,0.60136
task_attr_mod_color_11699,ig_n30,blur2,0.7,0.85,0.48657,-0.00493,0.80281,0.69447
task_attr_mod_color_11699,ig_n30,blur2,0.85,1.05,0.40746,-0.02451,0.90416,0.81006
task_attr_mod_color_11699,ig_n30,crop_resize0.1,0.0,0.12,0.99794,7e-05,0.00805,0.01563
task_attr_mod_color_11699,ig_n30,crop_resize0.1,0.12,0.25,0.66941,-0.00512,0.33367,0.56237
task_attr_mod_color_11699,ig_n30,crop_resize0.1,0.25,0.4,0.5406,-0.01293,0.47318,0.7014
task_attr_mod_color_11699,ig_n30,crop_resize0.1,0.4,0.55,0.44075,0.02649,0.56514,0.82219
task_attr_mod_color_11699,ig_n30,crop_resize0.1,0.55,0.7,0.35187,0.01816,0.65851,0.93812
task_attr_mod_color_11699,ig_n30,crop_resize0.1,0.7,0.85,0.26509,-0.01669,0.80281,1.03221
task_attr_mod_color_11699,ig_n30,crop_resize0.1,0.85,1.05,0.23591,-0.00545,0.90416,1.03777
task_attr_mod_color_11699,ig_n30,crop_resize0.15,0.0,0.12,0.9964,0.00012,0.00805,0.02421
task_attr_mod_color_11699,ig_n30,crop_resize0.15,0.12,0.25,0.61576,-0.00079,0.33367,0.6389
task_attr_mod_color_11699,ig_n30,crop_resize0.15,0.25,0.4,0.4942,-0.00192,0.47318,0.76958
task_attr_mod_color_11699,ig_n30,crop_resize0.15,0.4,0.55,0.3877,0.03296,0.56514,0.90632
task_attr_mod_color_11699,ig_n30,crop_resize0.15,0.55,0.7,0.30079,0.01869,0.65851,1.01982
task_attr_mod_color_11699,ig_n30,crop_resize0.15,0.7,0.85,0.23974,-0.03429,0.80281,1.06353
task_attr_mod_color_11699,ig_n30,crop_resize0.15,0.85,1.05,0.22095,-0.02943,0.90416,1.04568
task_attr_mod_color_136767,ig_n30,identity,0.0,0.12,1.0,0.0,0.01475,0.01475
task_attr_mod_color_136767,ig_n30,identity,0.12,0.25,1.0,0.0,0.36644,0.36644
task_attr_mod_color_136767,ig_n30,identity,0.25,0.4,1.0,0.0,0.58073,0.58073
task_attr_mod_color_136767,ig_n30,identity,0.4,0.55,1.0,0.0,0.63958,0.63958
task_attr_mod_color_136767,ig_n30,identity,0.55,0.7,1.0,0.0,0.74732,0.74732
task_attr_mod_color_136767,ig_n30,identity,0.7,0.85,1.0,0.0,0.87454,0.87454
task_attr_mod_color_136767,ig_n30,identity,0.85,1.05,1.0,0.0,0.98655,0.98655
task_attr_mod_color_136767,ig_n30,jpeg75,0.0,0.12,0.99996,2e-05,0.01475,0.01566
task_attr_mod_color_136767,ig_n30,jpeg75,0.12,0.25,0.98133,-0.00033,0.36644,0.37827
task_attr_mod_color_136767,ig_n30,jpeg75,0.25,0.4,0.96209,0.00049,0.58073,0.60193
task_attr_mod_color_136767,ig_n30,jpeg75,0.4,0.55,0.93113,7e-05,0.63958,0.67817
task_attr_mod_color_136767,ig_n30,jpeg75,0.55,0.7,0.8342,0.00103,0.74732,0.83852
task_attr_mod_color_136767,ig_n30,jpeg75,0.7,0.85,0.65258,0.0002,0.87454,1.05021
task_attr_mod_color_136767,ig_n30,jpeg75,0.85,1.05,0.42344,0.00915,0.98655,1.23498
task_attr_mod_color_136767,ig_n30,jpeg50,0.0,0.12,0.99988,-0.0,0.01475,0.01643
task_attr_mod_color_136767,ig_n30,jpeg50,0.12,0.25,0.97316,-0.00058,0.36644,0.38367
task_attr_mod_color_136767,ig_n30,jpeg50,0.25,0.4,0.9418,0.00073,0.58073,0.61163
task_attr_mod_color_136767,ig_n30,jpeg50,0.4,0.55,0.87601,0.00371,0.63958,0.71622
task_attr_mod_color_136767,ig_n30,jpeg50,0.55,0.7,0.71463,0.00939,0.74732,0.90551
task_attr_mod_color_136767,ig_n30,jpeg50,0.7,0.85,0.47716,-0.00286,0.87454,1.13099
task_attr_mod_color_136767,ig_n30,jpeg50,0.85,1.05,0.24728,0.00587,0.98655,1.28202
task_attr_mod_color_136767,ig_n30,jpeg30,0.0,0.12,0.99988,-2e-05,0.01475,0.01654
task_attr_mod_color_136767,ig_n30,jpeg30,0.12,0.25,0.9653,0.00048,0.36644,0.38709
task_attr_mod_color_136767,ig_n30,jpeg30,0.25,0.4,0.91542,-0.00084,0.58073,0.62811
task_attr_mod_color_136767,ig_n30,jpeg30,0.4,0.55,0.81374,0.00614,0.63958,0.75408
task_attr_mod_color_136767,ig_n30,jpeg30,0.55,0.7,0.60156,-0.00228,0.74732,0.98514
task_attr_mod_color_136767,ig_n30,jpeg30,0.7,0.85,0.33643,0.0071,0.87454,1.2106
task_attr_mod_color_136767,ig_n30,jpeg30,0.85,1.05,0.16614,0.01273,0.98655,1.29687
task_attr_mod_color_136767,ig_n30,blur1,0.0,0.12,1.0,1e-05,0.01475,0.01405
task_attr_mod_color_136767,ig_n30,blur1,0.12,0.25,0.99616,0.00038,0.36644,0.35537
task_attr_mod_color_136767,ig_n30,blur1,0.25,0.4,0.98639,0.0004,0.58073,0.57443
task_attr_mod_color_136767,ig_n30,blur1,0.4,0.55,0.96994,-0.0012,0.63958,0.63283
task_attr_mod_color_136767,ig_n30,blur1,0.55,0.7,0.94596,-0.00071,0.74732,0.73704
task_attr_mod_color_136767,ig_n30,blur1,0.7,0.85,0.91471,-0.00076,0.87454,0.86531
task_attr_mod_color_136767,ig_n30,blur1,0.85,1.05,0.89232,-0.00224,0.98655,0.98091
task_attr_mod_color_136767,ig_n30,blur2,0.0,0.12,0.99995,3e-05,0.01475,0.01222
task_attr_mod_color_136767,ig_n30,blur2,0.12,0.25,0.96713,0.0013,0.36644,0.32984
task_attr_mod_color_136767,ig_n30,blur2,0.25,0.4,0.88518,0.00027,0.58073,0.56599
task_attr_mod_color_136767,ig_n30,blur2,0.4,0.55,0.76435,-0.00581,0.63958,0.62917
task_attr_mod_color_136767,ig_n30,blur2,0.55,0.7,0.57005,-0.00418,0.74732,0.64539
task_attr_mod_color_136767,ig_n30,blur2,0.7,0.85,0.44411,0.00704,0.87454,0.75475
task_attr_mod_color_136767,ig_n30,blur2,0.85,1.05,0.36125,0.00214,0.98655,0.84191
task_attr_mod_color_136767,ig_n30,crop_resize0.1,0.0,0.12,0.99552,0.0,0.01475,0.02842
task_attr_mod_color_136767,ig_n30,crop_resize0.1,0.12,0.25,0.57072,0.01786,0.36644,0.70447
task_attr_mod_color_136767,ig_n30,crop_resize0.1,0.25,0.4,0.39975,-0.00013,0.58073,0.87567
task_attr_mod_color_136767,ig_n30,crop_resize0.1,0.4,0.55,0.33123,0.02281,0.63958,0.97248
task_attr_mod_color_136767,ig_n30,crop_resize0.1,0.55,0.7,0.24262,0.0026,0.74732,1.0828
task_attr_mod_color_136767,ig_n30,crop_resize0.1,0.7,0.85,0.17983,0.05754,0.87454,1.15462
task_attr_mod_color_136767,ig_n30,crop_resize0.1,0.85,1.05,0.15406,0.02252,0.98655,1.15922
task_attr_mod_color_136767,ig_n30,crop_resize0.15,0.0,0.12,0.99207,2e-05,0.01475,0.04156
task_attr_mod_color_136767,ig_n30,crop_resize0.15,0.12,0.25,0.53051,-0.01062,0.36644,0.76085
task_attr_mod_color_136767,ig_n30,crop_resize0.15,0.25,0.4,0.36878,-0.00958,0.58073,0.91929
task_attr_mod_color_136767,ig_n30,crop_resize0.15,0.4,0.55,0.28805,0.0091,0.63958,1.03853
task_attr_mod_color_136767,ig_n30,crop_resize0.15,0.55,0.7,0.21458,-0.00113,0.74732,1.13618
task_attr_mod_color_136767,ig_n30,crop_resize0.15,0.7,0.85,0.16696,0.03221,0.87454,1.18702
task_attr_mod_color_136767,ig_n30,crop_resize0.15,0.85,1.05,0.15038,-0.03588,0.98655,1.15717
task_attr_mod_color_184837,ig_n30,identity,0.0,0.12,1.0,0.0,0.02901,0.02901
task_attr_mod_color_184837,ig_n30,identity,0.12,0.25,1.0,0.0,0.47762,0.47762
task_attr_mod_color_184837,ig_n30,identity,0.25,0.4,1.0,0.0,0.64517,0.64517
task_attr_mod_color_184837,ig_n30,identity,0.4,0.55,1.0,0.0,0.72769,0.72769
task_attr_mod_color_184837,ig_n30,identity,0.55,0.7,1.0,0.0,0.85126,0.85126
task_attr_mod_color_184837,ig_n30,identity,0.7,0.85,1.0,0.0,1.01586,1.01586
task_attr_mod_color_184837,ig_n30,identity,0.85,1.05,1.0,0.0,1.10993,1.10993
task_attr_mod_color_184837,ig_n30,jpeg75,0.0,0.12,0.99994,-5e-05,0.02901,0.0309
task_attr_mod_color_184837,ig_n30,jpeg75,0.12,0.25,0.98324,0.00032,0.47762,0.49031
task_attr_mod_color_184837,ig_n30,jpeg75,0.25,0.4,0.97471,0.00041,0.64517,0.65468
task_attr_mod_color_184837,ig_n30,jpeg75,0.4,0.55,0.96051,0.00016,0.72769,0.74325
task_attr_mod_color_184837,ig_n30,jpeg75,0.55,0.7,0.89594,0.00063,0.85126,0.89851
task_attr_mod_color_184837,ig_n30,jpeg75,0.7,0.85,0.73232,0.00433,1.01586,1.11692
task_attr_mod_color_184837,ig_n30,jpeg75,0.85,1.05,0.47791,0.00357,1.10993,1.27797
task_attr_mod_color_184837,ig_n30,jpeg50,0.0,0.12,0.99987,-7e-05,0.02901,0.0315
task_attr_mod_color_184837,ig_n30,jpeg50,0.12,0.25,0.97399,0.0007,0.47762,0.49492
task_attr_mod_color_184837,ig_n30,jpeg50,0.25,0.4,0.96202,0.00055,0.64517,0.66114
task_attr_mod_color_184837,ig_n30,jpeg50,0.4,0.55,0.92668,-0.00043,0.72769,0.76442
task_attr_mod_color_184837,ig_n30,jpeg50,0.55,0.7,0.79916,0.00144,0.85126,0.94455
task_attr_mod_color_184837,ig_n30,jpeg50,0.7,0.85,0.53398,-0.01183,1.01586,1.18915
task_attr_mod_color_184837,ig_n30,jpeg50,0.85,1.05,0.25389,0.01298,1.10993,1.34075
task_attr_mod_color_184837,ig_n30,jpeg30,0.0,0.12,0.99978,-5e-05,0.02901,0.03207
task_attr_mod_color_184837,ig_n30,jpeg30,0.12,0.25,0.96496,0.00208,0.47762,0.49808
task_attr_mod_color_184837,ig_n30,jpeg30,0.25,0.4,0.94326,6e-05,0.64517,0.67242
task_attr_mod_color_184837,ig_n30,jpeg30,0.4,0.55,0.8765,-0.00031,0.72769,0.79713
task_attr_mod_color_184837,ig_n30,jpeg30,0.55,0.7,0.68496,0.00134,0.85126,1.0068
task_attr_mod_color_184837,ig_n30,jpeg30,0.7,0.85,0.35593,-0.0083,1.01586,1.27946
task_attr_mod_color_184837,ig_n30,jpeg30,0.85,1.05,0.14832,-0.00362,1.10993,1.36536
task_attr_mod_color_184837,ig_n30,blur1,0.0,0.12,0.99999,-0.0,0.02901,0.02766
task_attr_mod_color_184837,ig_n30,blur1,0.12,0.25,0.99532,-1e-05,0.47762,0.46804
task_attr_mod_color_184837,ig_n30,blur1,0.25,0.4,0.98403,-3e-05,0.64517,0.63982
task_attr_mod_color_184837,ig_n30,blur1,0.4,0.55,0.9658,0.00097,0.72769,0.72176
task_attr_mod_color_184837,ig_n30,blur1,0.55,0.7,0.94023,0.00034,0.85126,0.83924
task_attr_mod_color_184837,ig_n30,blur1,0.7,0.85,0.90466,-0.00111,1.01586,1.00564
task_attr_mod_color_184837,ig_n30,blur1,0.85,1.05,0.88296,-0.00106,1.10993,1.10629
task_attr_mod_color_184837,ig_n30,blur2,0.0,0.12,0.99988,1e-05,0.02901,0.02415
task_attr_mod_color_184837,ig_n30,blur2,0.12,0.25,0.95725,-0.00027,0.47762,0.4464
task_attr_mod_color_184837,ig_n30,blur2,0.25,0.4,0.86453,0.00027,0.64517,0.6417
task_attr_mod_color_184837,ig_n30,blur2,0.4,0.55,0.73064,0.00239,0.72769,0.73565
task_attr_mod_color_184837,ig_n30,blur2,0.55,0.7,0.49361,0.00964,0.85126,0.75832
task_attr_mod_color_184837,ig_n30,blur2,0.7,0.85,0.33788,0.00371,1.01586,0.86223
task_attr_mod_color_184837,ig_n30,blur2,0.85,1.05,0.27448,0.01288,1.10993,0.95069
task_attr_mod_color_184837,ig_n30,crop_resize0.1,0.0,0.12,0.99555,-0.00014,0.02901,0.03067
task_attr_mod_color_184837,ig_n30,crop_resize0.1,0.12,0.25,0.56122,0.00617,0.47762,0.64162
task_attr_mod_color_184837,ig_n30,crop_resize0.1,0.25,0.4,0.43288,0.01625,0.64517,0.74801
task_attr_mod_color_184837,ig_n30,crop_resize0.1,0.4,0.55,0.35106,-0.0108,0.72769,0.86414
task_attr_mod_color_184837,ig_n30,crop_resize0.1,0.55,0.7,0.2537,0.01547,0.85126,0.98538
