run,site,purify,strength,n,net_lpips,dclip,dclip_sd,dclip_fail,dsiglip,dsiglip_sd,dsiglip_fail,undo_frac_clip,undo_frac_siglip
e15_S_tau0.10,S,quantize,16.0,6,0.07309137533108394,0.02410464733839035,0.020599704880365027,False,0.01088935462757945,0.03628572341029982,False,-2.378202820730637,-0.3940347175807835
e15_S_tau0.10,S,quantize,32.0,6,0.058201573168238006,0.005410035451253255,0.012766271987098345,False,0.002788771719982227,0.014515586120218377,False,-0.5337626968693253,-0.10091258064985403
e15_S_tau0.10,S,quantize,64.0,6,0.06898210104554892,0.005165209372838338,0.013757720556572126,False,0.00196824719508489,0.010826779145798687,False,-0.5096077668219787,-0.07122164298701321
e15_S_tau0.10,S,quantize,256.0,6,0.09662125010386241,0.0057962263623873396,0.014223403640330978,False,0.0004526665434241295,0.011989686535357742,False,-0.5718649060120766,-0.01637988105784049
e16_S_disp3.0,S,blur,0.0,6,0.10619142030676205,0.006047330796718597,0.014558920662625782,False,0.002206678812702497,0.014019450602057032,False,-0.596639268633573,-0.07984936596265543
e16_S_disp3.0,S,blur,0.5,6,0.08514330660303433,0.0040274014075597124,0.014638820980307136,False,0.005797221014897029,0.019089224348988423,False,-0.3973498244223904,-0.20977426335008642
e16_S_disp3.0,S,blur,1.0,6,0.018213351567586262,0.006531355281670888,0.01524827508326153,False,0.010043114889413118,0.027472642827161636,False,-0.6443938936756458,-0.36341326684857167
e16_S_disp3.0,S,blur,1.5,6,0.00996968150138855,0.00690123438835144,0.022103801659817384,False,0.007937597886969646,0.022896876478272404,False,-0.6808867542634066,-0.28722447276539376
e16_S_disp3.0,S,blur,2.0,6,0.004320810238520305,0.0004546542962392171,0.022531696395420252,False,-0.0002273779051999251,0.027043311107188054,False,-0.0448569155397406,0.008227740919801258
e16_S_disp3.0,S,blur,3.0,6,0.0016719748576482136,-0.008983135223388672,0.026389528481566525,False,-0.003482712587962548,0.02428803409504506,False,0.8862903998285295,0.12602304892681296
e16_S_disp3.0,S,jpeg,30.0,6,0.017169969777266186,0.013611505428949991,0.022896468396015873,False,0.017901663047571976,0.01338139486800048,False,-1.3429327611013662,-0.6477773003471693
e16_S_disp3.0,S,jpeg,45.0,6,0.023253629604975384,0.007008771101633708,0.01163279986484099,False,0.007119498836497466,0.012730765212144092,False,-0.6914964973253879,-0.2576213016564767
e16_S_disp3.0,S,jpeg,60.0,6,0.02205818270643552,0.00283687561750412,0.00815160505499443,False,0.0035956590436398983,0.015457604040612924,False,-0.2798906576353501,-0.13011005190234814
e16_S_disp3.0,S,jpeg,75.0,6,0.029007770121097565,0.007658091684182485,0.00964196039139867,False,0.00777558966850241,0.012083946329419538,False,-0.7555594980943956,-0.28136215449284674
e16_S_disp3.0,S,jpeg,85.0,6,0.05281017472346624,0.004477789004643758,0.008133889283861674,False,0.00642525777220726,0.015694610954115073,False,-0.4417857806415656,-0.23249997068175193
e16_S_disp3.0,S,jpeg,95.0,6,0.07322276197373867,0.005420458813508351,0.014089909429581212,False,0.004275642801076174,0.013771125735578671,False,-0.5347910823573423,-0.15471547775029681
e16_S_disp3.0,S,noise,0.0,6,0.10619142030676205,0.006047330796718597,0.014558920662625782,False,0.002206678812702497,0.014019450602057032,False,-0.596639268633573,-0.07984936596265543
e16_S_disp3.0,S,noise,0.01,6,0.052558591278890766,0.004325099289417267,0.012649475006311426,False,0.005379677750170231,0.01191026871439484,False,-0.42672117063709303,-0.1946653291642453
e16_S_disp3.0,S,noise,0.02,6,0.04253344113628069,0.0060830091436704,0.013074081996480427,False,0.004464645404368639,0.008985656196893557,False,-0.6001593510545526,-0.1615545963167691
e16_S_disp3.0,S,noise,0.04,6,0.030513450503349304,0.025137911240259807,0.015058070461503818,False,0.013105508250494799,0.024966752175968946,False,-2.4801462796615397,-0.4742269325270597
e16_S_disp3.0,S,noise,0.08,6,0.019154682755470276,0.04624298711617788,0.023012142265166617,False,0.028033522112915914,0.025058703178408633,False,-4.562406612087303,-1.0144018030766329
e16_S_disp3.0,S,quantize,8.0,6,0.01571267346541087,0.030003619690736134,0.021128402971267383,False,0.023096154909580946,0.03242456652795144,False,-2.960204809426714,-0.8357416199808076
e16_S_disp3.0,S,quantize,16.0,6,0.07354239374399185,0.030010151366392773,0.023925227419936378,False,0.013491292639325062,0.03867964928958483,False,-2.9608492349290936,-0.4881866618130182
e16_S_disp3.0,S,quantize,32.0,6,0.06303447981675465,0.006352538863817851,0.012723016473205583,False,0.007277924722681443,0.021281872893675845,False,-0.6267515816616573,-0.26335399211013166
e16_S_disp3.0,S,quantize,64.0,6,0.07843021086106698,0.008502145608266195,0.01571888841570512,False,0.005586936604231596,0.016372972554150704,False,-0.8388351998677901,-0.20216505589913816
e16_S_disp3.0,S,quantize,256.0,6,0.1030271649270766,0.005968267718950908,0.014689645202641911,False,0.00199674970159928,0.014739977477448285,False,-0.5888387797102896,-0.07225301513796671
e16_S_disp6.0,S,blur,0.0,4,0.1048737857490778,-0.002335391938686371,0.0030866014752342053,False,-0.007609552005305886,0.013133019070352386,False,0.23041348077513105,0.27535402949710874
e16_S_disp6.0,S,blur,0.5,4,0.08733459562063217,-0.0037158839404582977,0.0010731524641052442,True,-0.001686491072177887,0.012573631909541685,False,0.3666150159613047,0.06102620917910572
e16_S_disp6.0,S,blur,1.0,4,0.020784154534339905,0.0005774758756160736,0.017183186708290416,False,-0.0010909743141382933,0.02798236474823457,False,-0.05697468778590105,0.03947724823568612
e16_S_disp6.0,S,blur,1.5,4,0.012125037610530853,-0.0006272830069065094,0.02437136962566172,False,-0.0008087235037237406,0.020388833253074386,False,0.06188873852742604,0.02926391400493498
e16_S_disp6.0,S,blur,2.0,4,0.0049071237444877625,-0.006099782884120941,0.02412282602404466,False,-0.013545833760872483,0.017986258520736546,False,0.6018142749492552,0.4901602494277559
e16_S_disp6.0,S,blur,3.0,4,0.0011784732341766357,-0.008434046059846878,0.026653142247597263,False,-0.0060898789670318365,0.022496579297896623,False,0.8321163901765417,0.22036418327290216
e16_S_disp6.0,S,jpeg,30.0,4,0.024395640939474106,0.013296596705913544,0.03127336797229514,False,0.010007626609876752,0.01953985219854146,False,-1.3118633659393304,-0.36212911230656386
e16_S_disp6.0,S,jpeg,45.0,4,0.02943629026412964,0.005898408591747284,0.01667407440873659,False,0.011569952825084329,0.014152391185900939,False,-0.5819463671793319,-0.41866237713561216
e16_S_disp6.0,S,jpeg,60.0,4,0.024871384724974632,-0.002024032175540924,0.00753802764179551,False,0.01716223801486194,0.01419680176963804,False,0.19969423163701144,-0.6210209732827411
e16_S_disp6.0,S,jpeg,75.0,4,0.03483293950557709,0.000905945897102356,0.006333792045313154,False,0.008799088886007667,0.016532843458230778,False,-0.08938206220867467,-0.31839779516271843
e16_S_disp6.0,S,jpeg,85.0,4,0.06015090271830559,-0.0015368424355983734,0.0008530953768714354,True,0.004331830656155944,0.013626241942009178,False,0.15162731750642824,-0.15674865293514692
e16_S_disp6.0,S,jpeg,95.0,4,0.0694837924093008,-0.0011140219867229462,0.002547135552689408,False,-0.0035792544949799776,0.012664800603778045,False,0.10991117994748384,0.12951644815636668
e16_S_disp6.0,S,noise,0.0,4,0.1048737857490778,-0.002335391938686371,0.0030866014752342053,False,-0.007609552005305886,0.013133019070352386,False,0.23041348077513105,0.27535402949710874
e16_S_disp6.0,S,noise,0.01,4,0.0655931462533772,-0.0035924576222896576,0.0030505958400141786,True,-0.0019985355902463198,0.011645291466191303,False,0.35443757922471486,0.0723176380796133
e16_S_disp6.0,S,noise,0.02,4,0.05014721304178238,-0.002257436513900757,0.00400142840215296,False,-0.0029100647661834955,0.006834616473985051,False,0.22272227465567315,0.10530160762518855
e16_S_disp6.0,S,noise,0.04,4,0.03668249025940895,0.021308675408363342,0.017387339037117637,False,0.008919362677261233,0.019362846551106747,False,-2.10234778591817,-0.32274994007761904
e16_S_disp6.0,S,noise,0.08,4,0.027671679854393005,0.031943339854478836,0.01509124101243527,False,0.025318628875538707,0.023772512792145335,False,-3.151580683965812,-0.9161625385253139
e16_S_disp6.0,S,quantize,8.0,4,0.018834497779607773,0.027620110660791397,0.02331728445643487,False,0.01165004470385611,0.010431285825601298,False,-2.72504401994594,-0.4215605269260896
e16_S_disp6.0,S,quantize,16.0,4,0.08633890561759472,0.011375755071640015,0.014342091959882912,False,-0.0025950330309569836,0.008549728613357387,False,-1.1223500771250747,0.0939020853335212
e16_S_disp6.0,S,quantize,32.0,4,0.0693821543827653,-0.005462367087602615,0.005797007312444385,False,-0.006965238600969315,0.011766891919657133,False,0.5389258192926634,0.2520393465802472
e16_S_disp6.0,S,quantize,64.0,4,0.08328861137852073,-0.0009220913052558899,0.0014220682548530218,False,-0.004581430461257696,0.010556848266233354,False,0.09097499384022062,0.16578050028286706
e16_S_disp6.0,S,quantize,256.0,4,0.10243364981461019,-0.0021690241992473602,0.0030830278101903223,False,-0.0065179080702364445,0.012770469667785356,False,0.21399937516063855,0.23585255081769887
e2,P,blur,0.0,36,0.06701894916800989,0.0031252308852142757,0.006926986077787582,False,0.001387556963082817,0.01288794809833772,False,-0.3083402466881897,-0.05020918454532151
e2,P,blur,0.5,36,0.030352167164285977,0.0008005818559063806,0.008691134409748178,False,0.0016705428198393849,0.016660172713763678,False,-0.07898667842818827,-0.060449116658838925
e2,P,blur,1.0,36,0.01543364342716005,0.0033892380694548288,0.015236116819713715,False,0.009024114632565115,0.02652007644114695,False,-0.3343876151246517,-0.3265404224832209
e2,P,blur,1.5,36,0.016022437148623996,0.0041876112421353655,0.020510118488662056,False,0.008437411807891395,0.024868699818500716,False,-0.4131563813550774,-0.3053103964871307
e2,P,blur,2.0,36,0.012274069918526543,-0.004414747572607464,0.022571580822396044,False,0.0035751115841170153,0.02726755829262688,False,0.43556601275253976,-0.12936653562548855
e2,P,blur,3.0,36,0.007284851537810432,-0.012976210978296068,0.02703389934680573,False,-0.0026218101589216124,0.02632398586446282,False,1.2802536007996344,0.09487102411970456
e2,P,jpeg,30.0,36,0.023816563189029694,0.004296572258075078,0.01815833790130135,False,0.005662913873998655,0.019671902611817286,False,-0.4239066483811704,-0.20491431727036755
e2,P,jpeg,45.0,36,0.03044798390732871,0.003989525967174106,0.013770316777516943,False,0.00398888162130283,0.016938327774233406,False,-0.39361297327095274,-0.14433893438757608
e2,P,jpeg,60.0,36,0.028273840331368975,0.006874425543679131,0.013463965637674543,False,0.006070773350074887,0.017677836934797454,False,-0.6782417510353912,-0.2196728405221783
e2,P,jpeg,75.0,36,0.023362257207433384,0.003907919757896,0.011231574748819795,False,0.007008374953228567,0.016713382856636937,False,-0.3855615749505454,-0.2536002490360172
e2,P,jpeg,85.0,36,0.030181130808260705,0.00398015065325631,0.008835596093596118,False,0.0042795121100627715,0.01937236821407575,False,-0.39268798989776615,-0.15485548991133943
e2,P,jpeg,95.0,36,0.03947746738170584,0.0050344810717635686,0.008325229896034838,False,0.005524393895434009,0.014220217204547246,False,-0.496709904845372,-0.19990192833642856
e2,P,noise,0.0,36,0.06701894916800989,0.0031252308852142757,0.006926986077787582,False,0.001387556963082817,0.01288794809833772,False,-0.3083402466881897,-0.05020918454532151
e2,P,noise,0.01,36,0.04319673838714758,0.004813886764976714,0.013353310228314368,False,0.0039729308854374625,0.01259544972866739,False,-0.4749457199032392,-0.14376175200010957
e2,P,noise,0.02,36,0.030464396501580875,0.006037630140781403,0.013407065390068529,False,0.0069763848765028846,0.012211691430283167,False,-0.5956821864996215,-0.2524426780615109
e2,P,noise,0.04,36,0.02385290049844318,0.019234773185518052,0.01660922022829966,False,0.01900033241448303,0.026494683201260624,False,-1.8977332961456943,-0.687532996484479
e2,P,noise,0.08,36,0.014452476468351152,0.04412028152081701,0.023157147648454165,False,0.02018034194285671,0.02517472077088869,False,-4.352977104009504,-0.7302320119135238
e2,P,quantize,8.0,36,0.01289878206120597,0.032410412198967405,0.020823741890702897,False,0.02597110951319337,0.02824257749700769,False,-3.197662783884315,-0.9397727553451453
e2,P,quantize,16.0,36,0.013195955298013158,0.02124173566699028,0.022002445176381048,False,0.017513752785614796,0.03137998060046238,False,-2.095743404633618,-0.6337406456743697
e2,P,quantize,32.0,36,0.04210255269168152,0.007715639968713124,0.009599236409044224,False,0.006166387633937929,0.010667214357306437,False,-0.7612373033191583,-0.22313267341652102
e2,P,quantize,64.0,36,0.05933738282571236,0.004320169488588969,0.011764923200047612,False,0.0028894110065367487,0.013955127465374492,False,-0.4262347886514572,-0.1045542448449577
e2,P,quantize,256.0,36,0.06805471935341888,0.003138862136337492,0.007152126979866842,False,0.0014211924280971289,0.012861749060572828,False,-0.3096851275908732,-0.0514262944118737
e21_P_tau0.02,P,blur,0.0,6,0.056529972702264786,0.0018711710969607036,0.008796781576086416,False,0.0016213815348843734,0.011637917302213464,False,-0.18461271465167794,-0.058670200121021816
e21_P_tau0.02,P,blur,0.5,6,0.013612359762191772,-0.00016183406114578247,0.009461362335653027,False,0.0019043153151869774,0.014397639697719384,False,0.015966805707803202,-0.06890824783169516
e21_P_tau0.02,P,blur,1.0,6,0.0028015623490015664,0.0010922153790791829,0.01643989400216945,False,0.00846130276719729,0.026743966350861813,False,-0.10775970537575806,-0.3061748983538428
e21_P_tau0.02,P,blur,1.5,6,0.001962865392367045,0.006357498466968536,0.02156237855418086,False,0.008304146584123373,0.0232133309174345,False,-0.6272409039917907,-0.3004881525060432
e21_P_tau0.02,P,blur,2.0,6,0.0019810497760772705,0.0001735637585322062,0.023183711640590524,False,0.004069819580763578,0.02727368423072206,False,-0.017124076296295972,-0.14726769987354044
e21_P_tau0.02,P,blur,3.0,6,0.0009292811155319214,-0.0106281911333402,0.02632381284499649,False,-0.004221075059225162,0.024114746372201002,False,1.048594230719904,0.15274092687151217
e21_P_tau0.02,P,jpeg,30.0,6,0.006486718853314717,0.004424460232257843,0.014452680891221316,False,0.0042310307423273725,0.019022289745093405,False,-0.43652427919191383,-0.15310117639167822
e21_P_tau0.02,P,jpeg,45.0,6,0.015418335795402527,0.002132691442966461,0.010910015532185091,False,0.004396099131554365,0.016527598144355404,False,-0.21041472767506686,-0.15907422790437664
e21_P_tau0.02,P,jpeg,60.0,6,0.0022283668319384256,0.006193580726782481,0.017042573275702265,False,0.01397075674807032,0.024822049962164514,False,-0.6110685191978674,-0.5055362211892064
e21_P_tau0.02,P,jpeg,75.0,6,0.008518404016892115,0.005737627545992534,0.013882520656469128,False,0.010992243109891811,0.01854671375228752,False,-0.5660834536437754,-0.3977577696308643
e21_P_tau0.02,P,jpeg,85.0,6,0.01154273251692454,0.0016963233550389607,0.007765493309059631,False,0.005946424634506305,0.013469851427410893,False,-0.1673619585132793,-0.21517324319099185
e21_P_tau0.02,P,jpeg,95.0,6,0.02263809305926164,0.0031659131248792014,0.00994295027996288,False,0.004872413041690986,0.007970981538826645,False,-0.31235402111793115,-0.17630979635442365
e21_P_tau0.02,P,noise,0.0,6,0.056529972702264786,0.0018711710969607036,0.008796781576086416,False,0.0016213815348843734,0.011637917302213464,False,-0.18461271465167794,-0.058670200121021816
e21_P_tau0.02,P,noise,0.01,6,0.032679648138582706,0.003581543763478597,0.016122956537892117,False,0.005305473227053881,0.011117532349740132,False,-0.35336080056684244,-0.19198021518739733
e21_P_tau0.02,P,noise,0.02,6,0.018290944397449493,0.004745269815127055,0.014110733505607924,False,0.007227448436121146,0.011969962301257677,False,-0.4681758625644639,-0.261527491826181
e21_P_tau0.02,P,noise,0.04,6,0.006869400540987651,0.014579142133394877,0.013800535670100691,False,0.014253138254086176,0.027592769358959764,False,-1.4384013364199626,-0.5157542846813427
e21_P_tau0.02,P,noise,0.08,6,0.0027979065974553428,0.041418157517910004,0.022630810016538144,False,0.014281170132259527,0.025331512286872734,False,-4.08638125485793,-0.5167686269979498
e21_P_tau0.02,P,quantize,8.0,6,0.008376672863960266,0.034466713666915894,0.02511928003616218,False,0.023122932761907578,0.023841358354682506,False,-3.4005407552022815,-0.8367105849782576
e21_P_tau0.02,P,quantize,16.0,6,0.005844051639238994,0.01706921060880025,0.02520378727358005,False,0.012625997109959522,0.02481070669764844,False,-1.6840754501660693,-0.4568756712907769
e21_P_tau0.02,P,quantize,32.0,6,0.026443444192409515,0.006636095543702443,0.012087367051267136,False,0.005111167207360268,0.006360284036614319,False,-0.6547277344122739,-0.18494919083262912
e21_P_tau0.02,P,quantize,64.0,6,0.04685693078984817,0.0025988047321637473,0.011840536259584441,False,0.0032722867714862027,0.013627897269951344,False,-0.2564022056741142,-0.11840872466218082
e21_P_tau0.02,P,quantize,256.0,6,0.05730846026634307,0.0024533172448476157,0.010045652081073202,False,0.0015514095624287922,0.010613832852025929,False,-0.2420481789232154,-0.05613824231929174
e21_P_tau0.05,P,blur,0.0,6,0.07843204587697983,0.005206478138764699,0.011511751132038641,False,0.003108056727796793,0.014556051651973408,False,-0.5136794088649567,-0.11246600894608691
e21_P_tau0.05,P,blur,0.5,6,0.03098764643073082,0.0030187591910362244,0.01601031757017371,False,0.0008936027685801188,0.01930070142448557,False,-0.29783558010387784,-0.032335296864617086
e21_P_tau0.05,P,blur,1.0,6,0.005401770273844401,0.0024131834506988525,0.017927001359068547,False,0.008841102787603935,0.029822445171594616,False,-0.23808851499985242,-0.319918081388683
e21_P_tau0.05,P,blur,1.5,6,0.005230456590652466,0.006979410847028096,0.023485372467614524,False,0.009323592142512402,0.023753646914892356,False,-0.688599767937888,-0.3373771102475266
e21_P_tau0.05,P,blur,2.0,6,0.0045604705810546875,-0.0003647257884343465,0.023378006148479433,False,0.0021910665867229304,0.027551939823334017,False,0.0359844260183933,-0.0792844326617337
e21_P_tau0.05,P,blur,3.0,6,0.0029707451661427817,-0.010565494497617086,0.026537515912167978,False,-0.005529536710431178,0.024922030790320376,False,1.0424084809831902,0.2000880227124761
e21_P_tau0.05,P,jpeg,30.0,6,0.004126064479351044,-0.0005368640025456747,0.012482021998403387,False,0.0033314724763234458,0.01975669860386735,False,0.05296785583622329,-0.12055037798213947
e21_P_tau0.05,P,jpeg,45.0,6,0.01972842961549759,0.000991066296895345,0.011266203149112858,False,0.006542208294073741,0.018805007173657455,False,-0.09778017615108442,-0.23673186205003105
e21_P_tau0.05,P,jpeg,60.0,6,0.024069658170143764,0.0019286895791689556,0.008897511384474064,False,0.002403408754616976,0.017892319874288024,False,-0.19028757953194317,-0.08696810070434755
e21_P_tau0.05,P,jpeg,75.0,6,0.020970354477564495,0.004709059993426005,0.013501632830559994,False,0.00996914024775227,0.022697958610071605,False,-0.46460334399994463,-0.36073647120439756
e21_P_tau0.05,P,jpeg,85.0,6,0.024386748671531677,0.00608854740858078,0.010301526742262476,False,0.005524733569473028,0.014018479220448708,False,-0.6007057650736801,-0.1999142195482232
e21_P_tau0.05,P,jpeg,95.0,6,0.0412249236057202,0.006234991053740184,0.014936167209411764,False,0.0031723055678109327,0.014847405611336345,False,-0.6151541278772086,-0.11479087340276885
e21_P_tau0.05,P,noise,0.0,6,0.07843204587697983,0.005206478138764699,0.011511751132038641,False,0.003108056727796793,0.014556051651973408,False,-0.5136794088649567,-0.11246600894608691
e21_P_tau0.05,P,noise,0.01,6,0.04791648965328932,0.003253333270549774,0.016363300293397706,False,0.0034596812911331654,0.011952227221584453,False,-0.32097903164406827,-0.12518965421683625
e21_P_tau0.05,P,noise,0.02,6,0.028212103992700577,0.0033510997891426086,0.014921589203940796,False,0.0045660076042016344,0.013168073512256033,False,-0.33062483176827034,-0.16522241935592374
e21_P_tau0.05,P,noise,0.04,6,0.011140120526154837,0.015556231141090393,0.01698674565412189,False,0.01628302053237955,0.03434999567885169,False,-1.5348024910016977,-0.5892062125140356
e21_P_tau0.05,P,noise,0.08,6,0.006503249208132426,0.0430605411529541,0.02354542554947371,False,0.017333491550137598,0.02774871407879765,False,-4.248421434859358,-0.627217836247985
e21_P_tau0.05,P,quantize,8.0,6,0.015730949739615124,0.03884618481000265,0.020727493495777995,False,0.026555420675625403,0.031242650184489067,False,-3.8326263393464406,-0.9609162382917912
e21_P_tau0.05,P,quantize,16.0,6,0.011701300740242004,0.016390693684418995,0.028287281666856897,False,0.007580523534367482,0.02726761070914352,False,-1.6171318919042983,-0.2743036251582651
e21_P_tau0.05,P,quantize,32.0,6,0.04895994377632936,0.006146637101968129,0.0147017731462339,False,0.0012699320601920288,0.010664749117834608,False,-0.606436986556815,-0.045952890487852525
e21_P_tau0.05,P,quantize,64.0,6,0.06519576193143924,0.0051913683613141375,0.012053803998443744,False,0.0032251010028024516,0.01323365352843625,False,-0.5121886542047004,-0.11670129280115536
e21_P_tau0.05,P,quantize,256.0,6,0.07885556356703373,0.005291809638341268,0.011812578257291447,False,0.0031949103189011416,0.01488762632261483,False,-0.5220983502475574,-0.11560883342119414
e21_P_tau0.10,P,blur,0.0,6,0.114004152516524,0.0022413084904352822,0.008861172202285257,False,-2.3040610055128734e-05,0.01654033840244465,False,-0.22113105822508408,0.0008337317119756344
e21_P_tau0.10,P,blur,0.5,6,0.06155015900731087,-0.00030670563379923504,0.011398913499137278,False,0.0003724804458518823,0.019160643798031788,False,0.03026006533908605,-0.013478321930473826
e21_P_tau0.10,P,blur,1.0,6,0.005827794472376506,0.0036996876200040183,0.018883529976970213,False,0.007689954247325659,0.026204037008977145,False,-0.3650170612412421,-0.2782634098792008
e21_P_tau0.10,P,blur,1.5,6,0.006401394804318746,0.007434564332167308,0.023799032211167366,False,0.012980134692043066,0.02409730632653729,False,-0.7335059342479625,-0.46969025093424
e21_P_tau0.10,P,blur,2.0,6,0.0072011202573776245,-0.0016953448454538982,0.02262355224231078,False,0.002738427991668383,0.025653698048230037,False,0.16726541720227656,-0.09909087702768826
e21_P_tau0.10,P,blur,3.0,6,0.004953260223070781,-0.011497877538204193,0.025842222622897152,False,-0.007312043725202481,0.024211928516621843,False,1.134398873789897,0.26458859893324543
e21_P_tau0.10,P,jpeg,30.0,6,0.017666267851988476,0.007510821024576823,0.01781495825357252,False,0.008155554377784332,0.021594721945779785,False,-0.7410295407310603,-0.2951112968463681
e21_P_tau0.10,P,jpeg,45.0,6,0.02797117829322815,0.002704086403052012,0.015094192516585808,False,0.006864430382847786,0.017866266461084492,False,-0.2667894626691143,-0.2483915695433294
e21_P_tau0.10,P,jpeg,60.0,6,0.032577428966760635,0.010226925214131674,0.017986371523046295,False,0.009282305060575405,0.02009053285144582,False,-1.0090046973188103,-0.3358831242192292
e21_P_tau0.10,P,jpeg,75.0,6,0.03660847991704941,0.004963696002960205,0.012882914287281931,False,0.01336441266660889,0.022391531274249723,False,-0.48972613744440024,-0.4835954701468701
e21_P_tau0.10,P,jpeg,85.0,6,0.03617484246691068,0.007785141468048096,0.015201677398546788,False,0.008227432612329721,0.01950452441094206,False,-0.7680944317161456,-0.29771223334058106
e21_P_tau0.10,P,jpeg,95.0,6,0.06813487720986207,0.004866853356361389,0.012043098788488006,False,0.001459505098561446,0.009689832797482829,False,-0.4801714879996221,-0.052812650426759825
e21_P_tau0.10,P,noise,0.0,6,0.114004152516524,0.0022413084904352822,0.008861172202285257,False,-2.3040610055128734e-05,0.01654033840244465,False,-0.22113105822508408,0.0008337317119756344
e21_P_tau0.10,P,noise,0.01,6,0.06499775281796853,0.0028368656833966575,0.01142123429486755,False,0.002816183026880026,0.017518692190849932,False,-0.2798896775205176,-0.10190446739993184
e21_P_tau0.10,P,noise,0.02,6,0.03408914431929588,0.003629453480243683,0.011794625546771442,False,-9.328483914335568e-05,0.010598382025825208,False,-0.3580876493753569,0.003375541205474694
e21_P_tau0.10,P,noise,0.04,6,0.013326744238535563,0.016388488312562306,0.016332891350327377,False,0.013494208299865326,0.032852520472741516,False,-1.6169143064114797,-0.48829216590548613
e21_P_tau0.10,P,noise,0.08,6,0.006964161992073059,0.041035001476605736,0.021852804362928455,False,0.016866608522832394,0.02919940005833093,False,-4.048578470796512,-0.6103235272554638
e21_P_tau0.10,P,quantize,8.0,6,0.010209028919537863,0.0372274120648702,0.025551373048286204,False,0.025525454431772232,0.03537727517583835,False,-3.672915647273194,-0.9236465862422062
e21_P_tau0.10,P,quantize,16.0,6,0.0065710147221883135,0.012930378317832947,0.02020024249505913,False,0.010551589696357647,0.024160139692748793,False,-1.2757316776673517,-0.38181258745145547
e21_P_tau0.10,P,quantize,32.0,6,0.06386777696510156,0.004221598307291667,0.010007180128430675,False,0.001656047534197569,0.01059503311152182,False,-0.4165095992258213,-0.05992460019487329
e21_P_tau0.10,P,quantize,64.0,6,0.09820511223127444,0.0012189870079358418,0.008313908502897533,False,-0.00017450237646698952,0.01836543749498973,False,-0.12026719578219752,0.006314423304223875
e21_P_tau0.10,P,quantize,256.0,6,0.11378489309643837,0.002060974637667338,0.008644397620523743,False,-0.0002307468093931675,0.01639758729323564,False,-0.20333903367042874,0.008349645776217536
e21_Sbic_tau0.02,S,blur,0.0,6,0.06477612691620986,0.0017732828855514526,0.007500390110383863,False,0.005523494289567073,0.013636781214050472,False,-0.17495490812077752,-0.19986937581556435
e21_Sbic_tau0.02,S,blur,0.5,6,0.0301570159693559,-0.001155590017636617,0.0030404584553622165,False,0.004435025931646426,0.014995423115361652,False,0.11401234794979122,-0.1604828063927428
e21_Sbic_tau0.02,S,blur,1.0,6,0.0020768046379089355,0.007336477438608806,0.014160691116656073,False,0.011374251917004585,0.028869064269607704,False,-0.7238285254204119,-0.41158087830645285
e21_Sbic_tau0.02,S,blur,1.5,6,0.0022530555725097656,0.006572221716245015,0.02113529595841041,False,0.01040845907603701,0.02203633203270865,False,-0.6484258410679068,-0.37663336099735834
e21_Sbic_tau0.02,S,blur,2.0,6,0.00017491976420084635,0.0008329550425211588,0.022589242005900546,False,0.0031510664460559687,0.026227847021994048,False,-0.08218066847676643,-0.11402232911078804
e21_Sbic_tau0.02,S,blur,3.0,6,-0.0009994457165400188,-0.010530710220336914,0.026649176085228505,False,-0.0028190937203665576,0.023851097296810356,False,1.0389766088971368,0.1020097917580003
e21_Sbic_tau0.02,S,jpeg,30.0,6,0.008085720241069794,0.011417207618554434,0.023360935468052978,False,0.009881571090469757,0.015194749256428067,False,-1.126439851292454,-0.35756775374237176
e21_Sbic_tau0.02,S,jpeg,45.0,6,0.013203119238217672,0.011052288115024567,0.013963364879522185,False,0.011569903076936802,0.021002305598222797,False,-1.0904363130348267,-0.41866057698326786
e21_Sbic_tau0.02,S,jpeg,60.0,6,0.0068383850157260895,0.00574849545955658,0.010986777651180366,False,0.010710966928551594,0.015979003225435395,False,-0.5671556992705474,-0.38757970265930214
e21_Sbic_tau0.02,S,jpeg,75.0,6,0.009943900008996328,0.0021587138374646506,0.004262037792613176,False,0.010511333278069893,0.011009812199961387,False,-0.21298213847884145,-0.3803558963110408
e21_Sbic_tau0.02,S,jpeg,85.0,6,0.02283414453268051,0.002230075498421987,0.004090228276046263,False,0.011706034342447916,0.00976893801517809,False,-0.22002279337821712,-0.4235865295850622
e21_Sbic_tau0.02,S,jpeg,95.0,6,0.03621335017184416,0.0015027100841204326,0.005015810960398174,False,0.007009470369666815,0.007348844772206241,False,-0.1482597654562588,-0.2536398870239091
e21_Sbic_tau0.02,S,noise,0.0,6,0.06477612691620986,0.0017732828855514526,0.007500390110383863,False,0.005523494289567073,0.013636781214050472,False,-0.17495490812077752,-0.19986937581556435
e21_Sbic_tau0.02,S,noise,0.01,6,0.02738521962116162,0.0061810339490572614,0.014310257419219822,False,0.005655689941098292,0.010636294333155336,False,-0.6098306341644002,-0.20465291698930702
e21_Sbic_tau0.02,S,noise,0.02,6,0.01094221199552218,0.009736165404319763,0.013319497938980336,False,0.008684320685764154,0.005632295055548191,False,-0.9605855544202918,-0.3142448717878407
e21_Sbic_tau0.02,S,noise,0.04,6,0.01029739280541738,0.020791036387284596,0.015137019869552999,False,0.014418104197829962,0.024093212469253073,False,-2.0512766973115726,-0.5217236291720527
