image,condition,purifier,band_lo,band_hi,rho,systematic_bias,inst_mag,surv_mag
task_attr_mod_color_136767,ours_ph_n,identity,0.4,0.55,1.0,0.0,0.18722,0.18722
task_attr_mod_color_136767,ours_ph_n,identity,0.55,0.7,1.0,0.0,0.29708,0.29708
task_attr_mod_color_136767,ours_ph_n,identity,0.7,0.85,1.0,0.0,0.44663,0.44663
task_attr_mod_color_136767,ours_ph_n,identity,0.85,1.05,1.0,0.0,0.61752,0.61752
task_attr_mod_color_136767,ours_ph_n,jpeg75,0.0,0.12,0.99996,0.0,0.00229,0.00339
task_attr_mod_color_136767,ours_ph_n,jpeg75,0.12,0.25,0.99089,-0.00025,0.07151,0.08692
task_attr_mod_color_136767,ours_ph_n,jpeg75,0.25,0.4,0.9736,0.00056,0.12169,0.15982
task_attr_mod_color_136767,ours_ph_n,jpeg75,0.4,0.55,0.93015,0.00123,0.18722,0.2748
task_attr_mod_color_136767,ours_ph_n,jpeg75,0.55,0.7,0.82599,0.00233,0.29708,0.47488
task_attr_mod_color_136767,ours_ph_n,jpeg75,0.7,0.85,0.65438,0.00112,0.44663,0.73497
task_attr_mod_color_136767,ours_ph_n,jpeg75,0.85,1.05,0.43861,0.01065,0.61752,0.99465
task_attr_mod_color_136767,ours_ph_n,jpeg50,0.0,0.12,0.9999,-0.0,0.00229,0.00401
task_attr_mod_color_136767,ours_ph_n,jpeg50,0.12,0.25,0.98638,-8e-05,0.07151,0.0956
task_attr_mod_color_136767,ours_ph_n,jpeg50,0.25,0.4,0.95699,-0.00064,0.12169,0.18835
task_attr_mod_color_136767,ours_ph_n,jpeg50,0.4,0.55,0.88496,0.003,0.18722,0.33431
task_attr_mod_color_136767,ours_ph_n,jpeg50,0.55,0.7,0.7394,0.00245,0.29708,0.5553
task_attr_mod_color_136767,ours_ph_n,jpeg50,0.7,0.85,0.54893,-0.0016,0.44663,0.7824
task_attr_mod_color_136767,ours_ph_n,jpeg50,0.85,1.05,0.37384,0.01607,0.61752,0.94061
task_attr_mod_color_136767,ours_ph_n,jpeg30,0.0,0.12,0.99986,0.0,0.00229,0.00449
task_attr_mod_color_136767,ours_ph_n,jpeg30,0.12,0.25,0.98305,0.00075,0.07151,0.10405
task_attr_mod_color_136767,ours_ph_n,jpeg30,0.25,0.4,0.94286,-0.00038,0.12169,0.21208
task_attr_mod_color_136767,ours_ph_n,jpeg30,0.4,0.55,0.85433,0.00085,0.18722,0.36813
task_attr_mod_color_136767,ours_ph_n,jpeg30,0.55,0.7,0.70034,-0.00722,0.29708,0.57215
task_attr_mod_color_136767,ours_ph_n,jpeg30,0.7,0.85,0.53476,0.00124,0.44663,0.74731
task_attr_mod_color_136767,ours_ph_n,jpeg30,0.85,1.05,0.41232,0.00433,0.61752,0.82215
task_attr_mod_color_136767,ours_ph_n,blur1,0.0,0.12,1.0,0.0,0.00229,0.00218
task_attr_mod_color_136767,ours_ph_n,blur1,0.12,0.25,0.99947,-5e-05,0.07151,0.06926
task_attr_mod_color_136767,ours_ph_n,blur1,0.25,0.4,0.99695,9e-05,0.12169,0.11966
task_attr_mod_color_136767,ours_ph_n,blur1,0.4,0.55,0.98979,0.00024,0.18722,0.18151
task_attr_mod_color_136767,ours_ph_n,blur1,0.55,0.7,0.97228,0.00016,0.29708,0.28537
task_attr_mod_color_136767,ours_ph_n,blur1,0.7,0.85,0.943,0.00025,0.44663,0.43167
task_attr_mod_color_136767,ours_ph_n,blur1,0.85,1.05,0.91377,4e-05,0.61752,0.60448
task_attr_mod_color_136767,ours_ph_n,blur2,0.0,0.12,0.99999,1e-05,0.00229,0.00188
task_attr_mod_color_136767,ours_ph_n,blur2,0.12,0.25,0.99639,-0.00032,0.07151,0.0645
task_attr_mod_color_136767,ours_ph_n,blur2,0.25,0.4,0.98258,0.00026,0.12169,0.11903
task_attr_mod_color_136767,ours_ph_n,blur2,0.4,0.55,0.94862,0.00066,0.18722,0.1681
task_attr_mod_color_136767,ours_ph_n,blur2,0.55,0.7,0.87309,0.00355,0.29708,0.20414
task_attr_mod_color_136767,ours_ph_n,blur2,0.7,0.85,0.76015,0.01012,0.44663,0.3128
task_attr_mod_color_136767,ours_ph_n,blur2,0.85,1.05,0.59301,0.00153,0.61752,0.52397
task_attr_mod_color_136767,ours_ph_n,crop_resize0.1,0.0,0.12,0.99938,-0.00035,0.00229,0.00626
task_attr_mod_color_136767,ours_ph_n,crop_resize0.1,0.12,0.25,0.9298,0.00067,0.07151,0.202
task_attr_mod_color_136767,ours_ph_n,crop_resize0.1,0.25,0.4,0.85701,0.00183,0.12169,0.33173
task_attr_mod_color_136767,ours_ph_n,crop_resize0.1,0.4,0.55,0.72848,-0.00416,0.18722,0.52638
task_attr_mod_color_136767,ours_ph_n,crop_resize0.1,0.55,0.7,0.58244,-0.0009,0.29708,0.70943
task_attr_mod_color_136767,ours_ph_n,crop_resize0.1,0.7,0.85,0.42542,0.00308,0.44663,0.89059
task_attr_mod_color_136767,ours_ph_n,crop_resize0.1,0.85,1.05,0.33181,0.0102,0.61752,0.96991
task_attr_mod_color_136767,ours_ph_n,crop_resize0.15,0.0,0.12,0.9989,-0.00014,0.00229,0.00997
task_attr_mod_color_136767,ours_ph_n,crop_resize0.15,0.12,0.25,0.91331,0.00186,0.07151,0.23206
task_attr_mod_color_136767,ours_ph_n,crop_resize0.15,0.25,0.4,0.80807,-0.00089,0.12169,0.41282
task_attr_mod_color_136767,ours_ph_n,crop_resize0.15,0.4,0.55,0.65625,-0.00355,0.18722,0.64027
task_attr_mod_color_136767,ours_ph_n,crop_resize0.15,0.55,0.7,0.51008,-0.01696,0.29708,0.82332
task_attr_mod_color_136767,ours_ph_n,crop_resize0.15,0.7,0.85,0.37798,0.00222,0.44663,0.97069
task_attr_mod_color_136767,ours_ph_n,crop_resize0.15,0.85,1.05,0.31175,-0.00092,0.61752,1.00099
task_attr_mod_color_184837,ours_ph_n,identity,0.0,0.12,1.0,0.0,0.00405,0.00405
task_attr_mod_color_184837,ours_ph_n,identity,0.12,0.25,1.0,0.0,0.09139,0.09139
task_attr_mod_color_184837,ours_ph_n,identity,0.25,0.4,1.0,0.0,0.13206,0.13206
task_attr_mod_color_184837,ours_ph_n,identity,0.4,0.55,1.0,0.0,0.18554,0.18554
task_attr_mod_color_184837,ours_ph_n,identity,0.55,0.7,1.0,0.0,0.27364,0.27364
task_attr_mod_color_184837,ours_ph_n,identity,0.7,0.85,1.0,0.0,0.41092,0.41092
task_attr_mod_color_184837,ours_ph_n,identity,0.85,1.05,1.0,0.0,0.54756,0.54756
task_attr_mod_color_184837,ours_ph_n,jpeg75,0.0,0.12,0.99998,-1e-05,0.00405,0.00516
task_attr_mod_color_184837,ours_ph_n,jpeg75,0.12,0.25,0.99613,-0.00013,0.09139,0.10034
task_attr_mod_color_184837,ours_ph_n,jpeg75,0.25,0.4,0.98924,0.00065,0.13206,0.15013
task_attr_mod_color_184837,ours_ph_n,jpeg75,0.4,0.55,0.96576,9e-05,0.18554,0.23406
task_attr_mod_color_184837,ours_ph_n,jpeg75,0.55,0.7,0.89661,0.00024,0.27364,0.39351
task_attr_mod_color_184837,ours_ph_n,jpeg75,0.7,0.85,0.74482,0.00283,0.41092,0.66058
task_attr_mod_color_184837,ours_ph_n,jpeg75,0.85,1.05,0.51185,0.00877,0.54756,0.96166
task_attr_mod_color_184837,ours_ph_n,jpeg50,0.0,0.12,0.99995,1e-05,0.00405,0.00583
task_attr_mod_color_184837,ours_ph_n,jpeg50,0.12,0.25,0.99362,0.00013,0.09139,0.10628
task_attr_mod_color_184837,ours_ph_n,jpeg50,0.25,0.4,0.98019,-0.00046,0.13206,0.16876
task_attr_mod_color_184837,ours_ph_n,jpeg50,0.4,0.55,0.93437,-0.00269,0.18554,0.28091
task_attr_mod_color_184837,ours_ph_n,jpeg50,0.55,0.7,0.8162,-0.00368,0.27364,0.48509
task_attr_mod_color_184837,ours_ph_n,jpeg50,0.7,0.85,0.60096,-0.0135,0.41092,0.77044
task_attr_mod_color_184837,ours_ph_n,jpeg50,0.85,1.05,0.38701,-0.0016,0.54756,0.98931
task_attr_mod_color_184837,ours_ph_n,jpeg30,0.0,0.12,0.99993,-1e-05,0.00405,0.00654
task_attr_mod_color_184837,ours_ph_n,jpeg30,0.12,0.25,0.99093,-0.00075,0.09139,0.11369
task_attr_mod_color_184837,ours_ph_n,jpeg30,0.25,0.4,0.96921,-0.00047,0.13206,0.19069
task_attr_mod_color_184837,ours_ph_n,jpeg30,0.4,0.55,0.89959,-0.00433,0.18554,0.33386
task_attr_mod_color_184837,ours_ph_n,jpeg30,0.55,0.7,0.74954,-0.00282,0.27364,0.54932
task_attr_mod_color_184837,ours_ph_n,jpeg30,0.7,0.85,0.53748,-0.00943,0.41092,0.79354
task_attr_mod_color_184837,ours_ph_n,jpeg30,0.85,1.05,0.41553,-0.00479,0.54756,0.87217
task_attr_mod_color_184837,ours_ph_n,blur1,0.0,0.12,1.0,1e-05,0.00405,0.00381
task_attr_mod_color_184837,ours_ph_n,blur1,0.12,0.25,0.99935,-7e-05,0.09139,0.08976
task_attr_mod_color_184837,ours_ph_n,blur1,0.25,0.4,0.99701,-0.00012,0.13206,0.13137
task_attr_mod_color_184837,ours_ph_n,blur1,0.4,0.55,0.99095,0.00018,0.18554,0.18217
task_attr_mod_color_184837,ours_ph_n,blur1,0.55,0.7,0.97692,0.00077,0.27364,0.26555
task_attr_mod_color_184837,ours_ph_n,blur1,0.7,0.85,0.94931,0.00155,0.41092,0.39827
task_attr_mod_color_184837,ours_ph_n,blur1,0.85,1.05,0.9251,0.00205,0.54756,0.53911
task_attr_mod_color_184837,ours_ph_n,blur2,0.0,0.12,0.99999,2e-05,0.00405,0.00319
task_attr_mod_color_184837,ours_ph_n,blur2,0.12,0.25,0.99546,-0.00032,0.09139,0.087
task_attr_mod_color_184837,ours_ph_n,blur2,0.25,0.4,0.98263,-0.00093,0.13206,0.13608
task_attr_mod_color_184837,ours_ph_n,blur2,0.4,0.55,0.95227,-0.00087,0.18554,0.1855
task_attr_mod_color_184837,ours_ph_n,blur2,0.55,0.7,0.88731,-0.00343,0.27364,0.21551
task_attr_mod_color_184837,ours_ph_n,blur2,0.7,0.85,0.78245,-0.00453,0.41092,0.30402
task_attr_mod_color_184837,ours_ph_n,blur2,0.85,1.05,0.63271,0.00355,0.54756,0.4924
task_attr_mod_color_184837,ours_ph_n,crop_resize0.1,0.0,0.12,0.99981,0.0001,0.00405,0.00528
task_attr_mod_color_184837,ours_ph_n,crop_resize0.1,0.12,0.25,0.95646,0.0065,0.09139,0.15
task_attr_mod_color_184837,ours_ph_n,crop_resize0.1,0.25,0.4,0.90832,0.00368,0.13206,0.24214
task_attr_mod_color_184837,ours_ph_n,crop_resize0.1,0.4,0.55,0.79668,0.00358,0.18554,0.42463
task_attr_mod_color_184837,ours_ph_n,crop_resize0.1,0.55,0.7,0.66664,-0.00512,0.27364,0.59309
task_attr_mod_color_184837,ours_ph_n,crop_resize0.1,0.7,0.85,0.52167,-0.0122,0.41092,0.75352
task_attr_mod_color_184837,ours_ph_n,crop_resize0.1,0.85,1.05,0.42396,-0.0053,0.54756,0.84173
task_attr_mod_color_184837,ours_ph_n,crop_resize0.15,0.0,0.12,0.99988,6e-05,0.00405,0.00436
task_attr_mod_color_184837,ours_ph_n,crop_resize0.15,0.12,0.25,0.9478,0.00695,0.09139,0.16327
task_attr_mod_color_184837,ours_ph_n,crop_resize0.15,0.25,0.4,0.86221,0.0058,0.13206,0.32331
task_attr_mod_color_184837,ours_ph_n,crop_resize0.15,0.4,0.55,0.70669,-0.00222,0.18554,0.56992
task_attr_mod_color_184837,ours_ph_n,crop_resize0.15,0.55,0.7,0.58417,-0.00646,0.27364,0.72199
task_attr_mod_color_184837,ours_ph_n,crop_resize0.15,0.7,0.85,0.44872,-0.00248,0.41092,0.87183
task_attr_mod_color_184837,ours_ph_n,crop_resize0.15,0.85,1.05,0.3914,-0.00406,0.54756,0.89791
task_attr_mod_color_32648,ours_ph_n,identity,0.0,0.12,1.0,0.0,0.0031,0.0031
task_attr_mod_color_32648,ours_ph_n,identity,0.12,0.25,1.0,0.0,0.08143,0.08143
task_attr_mod_color_32648,ours_ph_n,identity,0.25,0.4,1.0,0.0,0.18492,0.18492
task_attr_mod_color_32648,ours_ph_n,identity,0.4,0.55,1.0,0.0,0.32859,0.32859
task_attr_mod_color_32648,ours_ph_n,identity,0.55,0.7,1.0,0.0,0.46402,0.46402
task_attr_mod_color_32648,ours_ph_n,identity,0.7,0.85,1.0,0.0,0.58177,0.58177
task_attr_mod_color_32648,ours_ph_n,identity,0.85,1.05,1.0,0.0,0.67985,0.67985
task_attr_mod_color_32648,ours_ph_n,jpeg75,0.0,0.12,0.99979,-3e-05,0.0031,0.00957
task_attr_mod_color_32648,ours_ph_n,jpeg75,0.12,0.25,0.94187,-0.00087,0.08143,0.17294
task_attr_mod_color_32648,ours_ph_n,jpeg75,0.25,0.4,0.84381,0.00012,0.18492,0.37927
task_attr_mod_color_32648,ours_ph_n,jpeg75,0.4,0.55,0.69505,0.00793,0.32859,0.62974
task_attr_mod_color_32648,ours_ph_n,jpeg75,0.55,0.7,0.56563,-0.01046,0.46402,0.82026
task_attr_mod_color_32648,ours_ph_n,jpeg75,0.7,0.85,0.41106,-0.01144,0.58177,1.02127
task_attr_mod_color_32648,ours_ph_n,jpeg75,0.85,1.05,0.27396,0.00696,0.67985,1.17093
task_attr_mod_color_32648,ours_ph_n,jpeg50,0.0,0.12,0.99943,-2e-05,0.0031,0.0143
task_attr_mod_color_32648,ours_ph_n,jpeg50,0.12,0.25,0.90695,-0.00198,0.08143,0.2254
task_attr_mod_color_32648,ours_ph_n,jpeg50,0.25,0.4,0.76658,0.00132,0.18492,0.47738
task_attr_mod_color_32648,ours_ph_n,jpeg50,0.4,0.55,0.60934,-0.00433,0.32859,0.71276
task_attr_mod_color_32648,ours_ph_n,jpeg50,0.55,0.7,0.49233,0.00132,0.46402,0.8524
task_attr_mod_color_32648,ours_ph_n,jpeg50,0.7,0.85,0.3659,-0.01708,0.58177,0.98561
task_attr_mod_color_32648,ours_ph_n,jpeg50,0.85,1.05,0.27609,-0.03107,0.67985,1.07614
task_attr_mod_color_32648,ours_ph_n,jpeg30,0.0,0.12,0.99954,0.00017,0.0031,0.0119
task_attr_mod_color_32648,ours_ph_n,jpeg30,0.12,0.25,0.91132,-0.00221,0.08143,0.21314
task_attr_mod_color_32648,ours_ph_n,jpeg30,0.25,0.4,0.77364,-0.00219,0.18492,0.44327
task_attr_mod_color_32648,ours_ph_n,jpeg30,0.4,0.55,0.62318,-5e-05,0.32859,0.63905
task_attr_mod_color_32648,ours_ph_n,jpeg30,0.55,0.7,0.51239,0.00803,0.46402,0.75307
task_attr_mod_color_32648,ours_ph_n,jpeg30,0.7,0.85,0.4093,0.00098,0.58177,0.8456
task_attr_mod_color_32648,ours_ph_n,jpeg30,0.85,1.05,0.34373,0.00631,0.67985,0.8853
task_attr_mod_color_32648,ours_ph_n,blur1,0.0,0.12,1.0,0.0,0.0031,0.00297
task_attr_mod_color_32648,ours_ph_n,blur1,0.12,0.25,0.99918,-0.00018,0.08143,0.07811
task_attr_mod_color_32648,ours_ph_n,blur1,0.25,0.4,0.99452,-0.00015,0.18492,0.18021
task_attr_mod_color_32648,ours_ph_n,blur1,0.4,0.55,0.98076,-0.00017,0.32859,0.31608
task_attr_mod_color_32648,ours_ph_n,blur1,0.55,0.7,0.95845,-0.0004,0.46402,0.45196
task_attr_mod_color_32648,ours_ph_n,blur1,0.7,0.85,0.93089,-0.00023,0.58177,0.57189
task_attr_mod_color_32648,ours_ph_n,blur1,0.85,1.05,0.91622,-0.0017,0.67985,0.6752
task_attr_mod_color_32648,ours_ph_n,blur2,0.0,0.12,0.99999,1e-05,0.0031,0.00261
task_attr_mod_color_32648,ours_ph_n,blur2,0.12,0.25,0.9942,-0.0005,0.08143,0.07064
task_attr_mod_color_32648,ours_ph_n,blur2,0.25,0.4,0.96277,-0.00015,0.18492,0.17588
task_attr_mod_color_32648,ours_ph_n,blur2,0.4,0.55,0.8797,-0.0013,0.32859,0.29441
task_attr_mod_color_32648,ours_ph_n,blur2,0.55,0.7,0.75098,7e-05,0.46402,0.35948
task_attr_mod_color_32648,ours_ph_n,blur2,0.7,0.85,0.63068,0.00173,0.58177,0.51331
task_attr_mod_color_32648,ours_ph_n,blur2,0.85,1.05,0.52081,0.00204,0.67985,0.69045
task_attr_mod_color_32648,ours_ph_n,crop_resize0.1,0.0,0.12,0.99962,0.00013,0.0031,0.00633
task_attr_mod_color_32648,ours_ph_n,crop_resize0.1,0.12,0.25,0.93085,0.00505,0.08143,0.18254
task_attr_mod_color_32648,ours_ph_n,crop_resize0.1,0.25,0.4,0.81472,-0.00831,0.18492,0.36994
task_attr_mod_color_32648,ours_ph_n,crop_resize0.1,0.4,0.55,0.61928,-0.00658,0.32859,0.63663
task_attr_mod_color_32648,ours_ph_n,crop_resize0.1,0.55,0.7,0.50271,-0.01706,0.46402,0.75809
task_attr_mod_color_32648,ours_ph_n,crop_resize0.1,0.7,0.85,0.40234,-0.0088,0.58177,0.86779
task_attr_mod_color_32648,ours_ph_n,crop_resize0.1,0.85,1.05,0.3447,0.00129,0.67985,0.92726
task_attr_mod_color_32648,ours_ph_n,crop_resize0.15,0.0,0.12,0.9996,0.00018,0.0031,0.00724
task_attr_mod_color_32648,ours_ph_n,crop_resize0.15,0.12,0.25,0.90355,0.00142,0.08143,0.24245
task_attr_mod_color_32648,ours_ph_n,crop_resize0.15,0.25,0.4,0.76275,-0.01637,0.18492,0.46293
task_attr_mod_color_32648,ours_ph_n,crop_resize0.15,0.4,0.55,0.55683,-0.01704,0.32859,0.73878
task_attr_mod_color_32648,ours_ph_n,crop_resize0.15,0.55,0.7,0.45122,-0.0102,0.46402,0.83758
task_attr_mod_color_32648,ours_ph_n,crop_resize0.15,0.7,0.85,0.37096,-0.00299,0.58177,0.92313
task_attr_mod_color_32648,ours_ph_n,crop_resize0.15,0.85,1.05,0.31503,0.01414,0.67985,0.97106
task_attr_mod_color_6205,ours_ph_n,identity,0.0,0.12,1.0,0.0,0.0015,0.0015
task_attr_mod_color_6205,ours_ph_n,identity,0.12,0.25,1.0,0.0,0.07024,0.07024
task_attr_mod_color_6205,ours_ph_n,identity,0.25,0.4,1.0,0.0,0.12529,0.12529
task_attr_mod_color_6205,ours_ph_n,identity,0.4,0.55,1.0,0.0,0.22681,0.22681
task_attr_mod_color_6205,ours_ph_n,identity,0.55,0.7,1.0,0.0,0.3608,0.3608
task_attr_mod_color_6205,ours_ph_n,identity,0.7,0.85,1.0,0.0,0.54604,0.54604
task_attr_mod_color_6205,ours_ph_n,identity,0.85,1.05,1.0,0.0,0.68367,0.68367
task_attr_mod_color_6205,ours_ph_n,jpeg75,0.0,0.12,0.99999,-1e-05,0.0015,0.00264
task_attr_mod_color_6205,ours_ph_n,jpeg75,0.12,0.25,0.98425,0.00015,0.07024,0.1013
task_attr_mod_color_6205,ours_ph_n,jpeg75,0.25,0.4,0.94383,-0.00058,0.12529,0.20619
task_attr_mod_color_6205,ours_ph_n,jpeg75,0.4,0.55,0.84989,0.00314,0.22681,0.39913
task_attr_mod_color_6205,ours_ph_n,jpeg75,0.55,0.7,0.71307,-0.00198,0.3608,0.63044
task_attr_mod_color_6205,ours_ph_n,jpeg75,0.7,0.85,0.49698,0.0005,0.54604,0.94426
task_attr_mod_color_6205,ours_ph_n,jpeg75,0.85,1.05,0.29105,0.00269,0.68367,1.17546
task_attr_mod_color_6205,ours_ph_n,jpeg50,0.0,0.12,0.99997,-3e-05,0.0015,0.00344
task_attr_mod_color_6205,ours_ph_n,jpeg50,0.12,0.25,0.97614,0.00069,0.07024,0.11751
task_attr_mod_color_6205,ours_ph_n,jpeg50,0.25,0.4,0.92161,-0.00261,0.12529,0.24254
task_attr_mod_color_6205,ours_ph_n,jpeg50,0.4,0.55,0.79603,-0.00724,0.22681,0.46118
task_attr_mod_color_6205,ours_ph_n,jpeg50,0.55,0.7,0.635,-0.0137,0.3608,0.68011
task_attr_mod_color_6205,ours_ph_n,jpeg50,0.7,0.85,0.42483,-0.02041,0.54604,0.91692
task_attr_mod_color_6205,ours_ph_n,jpeg50,0.85,1.05,0.29308,0.02591,0.68367,1.03432
task_attr_mod_color_6205,ours_ph_n,jpeg30,0.0,0.12,0.99996,2e-05,0.0015,0.00362
task_attr_mod_color_6205,ours_ph_n,jpeg30,0.12,0.25,0.97479,0.00184,0.07024,0.12184
task_attr_mod_color_6205,ours_ph_n,jpeg30,0.25,0.4,0.91537,0.00244,0.12529,0.2506
task_attr_mod_color_6205,ours_ph_n,jpeg30,0.4,0.55,0.77047,0.0007,0.22681,0.47951
task_attr_mod_color_6205,ours_ph_n,jpeg30,0.55,0.7,0.61485,-0.00407,0.3608,0.66018
task_attr_mod_color_6205,ours_ph_n,jpeg30,0.7,0.85,0.44392,0.00934,0.54604,0.81467
task_attr_mod_color_6205,ours_ph_n,jpeg30,0.85,1.05,0.36965,0.01958,0.68367,0.84643
task_attr_mod_color_6205,ours_ph_n,blur1,0.0,0.12,1.0,0.0,0.0015,0.00142
task_attr_mod_color_6205,ours_ph_n,blur1,0.12,0.25,0.99949,-8e-05,0.07024,0.06797
task_attr_mod_color_6205,ours_ph_n,blur1,0.25,0.4,0.9969,9e-05,0.12529,0.1225
task_attr_mod_color_6205,ours_ph_n,blur1,0.4,0.55,0.98702,-0.0001,0.22681,0.21763
task_attr_mod_color_6205,ours_ph_n,blur1,0.55,0.7,0.96596,0.00105,0.3608,0.34579
task_attr_mod_color_6205,ours_ph_n,blur1,0.7,0.85,0.92936,0.00102,0.54604,0.52961
task_attr_mod_color_6205,ours_ph_n,blur1,0.85,1.05,0.9065,0.00021,0.68367,0.67777
task_attr_mod_color_6205,ours_ph_n,blur2,0.0,0.12,1.0,0.0,0.0015,0.00121
task_attr_mod_color_6205,ours_ph_n,blur2,0.12,0.25,0.9967,-0.00042,0.07024,0.06284
task_attr_mod_color_6205,ours_ph_n,blur2,0.25,0.4,0.98091,-6e-05,0.12529,0.12011
task_attr_mod_color_6205,ours_ph_n,blur2,0.4,0.55,0.92951,-0.00081,0.22681,0.19673
task_attr_mod_color_6205,ours_ph_n,blur2,0.55,0.7,0.83022,0.00111,0.3608,0.23746
task_attr_mod_color_6205,ours_ph_n,blur2,0.7,0.85,0.68116,0.00353,0.54604,0.38116
task_attr_mod_color_6205,ours_ph_n,blur2,0.85,1.05,0.52233,0.00168,0.68367,0.62265
task_attr_mod_color_6205,ours_ph_n,crop_resize0.1,0.0,0.12,0.99965,-0.00026,0.0015,0.00579
task_attr_mod_color_6205,ours_ph_n,crop_resize0.1,0.12,0.25,0.93981,-0.00259,0.07024,0.18355
task_attr_mod_color_6205,ours_ph_n,crop_resize0.1,0.25,0.4,0.84977,0.00411,0.12529,0.34326
task_attr_mod_color_6205,ours_ph_n,crop_resize0.1,0.4,0.55,0.67319,-5e-05,0.22681,0.59575
task_attr_mod_color_6205,ours_ph_n,crop_resize0.1,0.55,0.7,0.51736,0.00373,0.3608,0.78214
task_attr_mod_color_6205,ours_ph_n,crop_resize0.1,0.7,0.85,0.37892,-0.00088,0.54604,0.91673
task_attr_mod_color_6205,ours_ph_n,crop_resize0.1,0.85,1.05,0.3058,-0.00335,0.68367,0.98337
task_attr_mod_color_6205,ours_ph_n,crop_resize0.15,0.0,0.12,0.99926,-9e-05,0.0015,0.00913
task_attr_mod_color_6205,ours_ph_n,crop_resize0.15,0.12,0.25,0.91798,0.00212,0.07024,0.22776
task_attr_mod_color_6205,ours_ph_n,crop_resize0.15,0.25,0.4,0.7966,0.00439,0.12529,0.43474
task_attr_mod_color_6205,ours_ph_n,crop_resize0.15,0.4,0.55,0.59767,0.00795,0.22681,0.71665
task_attr_mod_color_6205,ours_ph_n,crop_resize0.15,0.55,0.7,0.46972,0.01446,0.3608,0.85759
task_attr_mod_color_6205,ours_ph_n,crop_resize0.15,0.7,0.85,0.34902,-0.01027,0.54604,0.97327
task_attr_mod_color_6205,ours_ph_n,crop_resize0.15,0.85,1.05,0.30106,-0.0097,0.68367,0.99295
task_env_weather_112463,ours_ph_n,identity,0.0,0.12,1.0,0.0,0.00156,0.00156
task_env_weather_112463,ours_ph_n,identity,0.12,0.25,1.0,0.0,0.07732,0.07732
task_env_weather_112463,ours_ph_n,identity,0.25,0.4,1.0,0.0,0.13893,0.13893
task_env_weather_112463,ours_ph_n,identity,0.4,0.55,1.0,0.0,0.29555,0.29555
task_env_weather_112463,ours_ph_n,identity,0.55,0.7,1.0,0.0,0.48277,0.48277
task_env_weather_112463,ours_ph_n,identity,0.7,0.85,1.0,0.0,0.66918,0.66918
task_env_weather_112463,ours_ph_n,identity,0.85,1.05,1.0,0.0,0.8296,0.8296
task_env_weather_112463,ours_ph_n,jpeg75,0.0,0.12,0.99999,-1e-05,0.00156,0.00246
task_env_weather_112463,ours_ph_n,jpeg75,0.12,0.25,0.99228,-0.00013,0.07732,0.09807
task_env_weather_112463,ours_ph_n,jpeg75,0.25,0.4,0.95141,0.0005,0.13893,0.21899
task_env_weather_112463,ours_ph_n,jpeg75,0.4,0.55,0.74769,-0.00535,0.29555,0.57478
task_env_weather_112463,ours_ph_n,jpeg75,0.55,0.7,0.50911,-0.00535,0.48277,0.9053
task_env_weather_112463,ours_ph_n,jpeg75,0.7,0.85,0.31241,-0.00821,0.66918,1.15175
task_env_weather_112463,ours_ph_n,jpeg75,0.85,1.05,0.19779,-0.01608,0.8296,1.28246
task_env_weather_112463,ours_ph_n,jpeg50,0.0,0.12,0.99998,0.0,0.00156,0.00294
task_env_weather_112463,ours_ph_n,jpeg50,0.12,0.25,0.9877,-7e-05,0.07732,0.10847
task_env_weather_112463,ours_ph_n,jpeg50,0.25,0.4,0.91275,-0.00138,0.13893,0.27947
task_env_weather_112463,ours_ph_n,jpeg50,0.4,0.55,0.64113,-0.00919,0.29555,0.68714
task_env_weather_112463,ours_ph_n,jpeg50,0.55,0.7,0.45536,-0.0078,0.48277,0.90496
task_env_weather_112463,ours_ph_n,jpeg50,0.7,0.85,0.32074,-0.01778,0.66918,1.03211
task_env_weather_112463,ours_ph_n,jpeg50,0.85,1.05,0.23652,-0.00598,0.8296,1.08399
task_env_weather_112463,ours_ph_n,jpeg30,0.0,0.12,0.99997,0.0,0.00156,0.00342
task_env_weather_112463,ours_ph_n,jpeg30,0.12,0.25,0.98293,-0.00052,0.07732,0.12119
task_env_weather_112463,ours_ph_n,jpeg30,0.25,0.4,0.88654,-0.00122,0.13893,0.31757
task_env_weather_112463,ours_ph_n,jpeg30,0.4,0.55,0.63324,0.00264,0.29555,0.66536
task_env_weather_112463,ours_ph_n,jpeg30,0.55,0.7,0.49207,-0.00063,0.48277,0.79153
task_env_weather_112463,ours_ph_n,jpeg30,0.7,0.85,0.36388,0.00021,0.66918,0.8972
task_env_weather_112463,ours_ph_n,jpeg30,0.85,1.05,0.27514,0.00392,0.8296,0.94074
task_env_weather_112463,ours_ph_n,blur1,0.0,0.12,1.0,-0.0,0.00156,0.00146
task_env_weather_112463,ours_ph_n,blur1,0.12,0.25,0.99952,2e-05,0.07732,0.07543
task_env_weather_112463,ours_ph_n,blur1,0.25,0.4,0.9965,-0.00014,0.13893,0.13457
task_env_weather_112463,ours_ph_n,blur1,0.4,0.55,0.98191,-6e-05,0.29555,0.27932
task_env_weather_112463,ours_ph_n,blur1,0.55,0.7,0.95537,0.00029,0.48277,0.46305
task_env_weather_112463,ours_ph_n,blur1,0.7,0.85,0.91547,0.00012,0.66918,0.65428
task_env_weather_112463,ours_ph_n,blur1,0.85,1.05,0.88842,0.00072,0.8296,0.8284
