image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_obj_add_13726,phase,instruct-pix2pix,Add subscribe button,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32535,0.82919,23.549,0.35022,0.18123,0.72402,0.48045,15.072,0.21985,0.38614,0.7551,0.06646,38.7
task_obj_add_340466,phase,instruct-pix2pix,Add orange juice,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20751,0.9305,27.066,0.50761,0.14076,0.31881,0.80632,19.002,0.37808,0.22563,0.59355,0.04433,38.7
task_obj_add_40931,phase,instruct-pix2pix,Add the blood on snout,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4259,0.83665,23.361,0.34046,0.14635,0.44945,0.52929,17.925,0.21664,0.26092,0.6238,0.06791,38.6
task_obj_add_581286,phase,instruct-pix2pix,Add sauce,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20109,0.94188,32.612,0.60183,0.09147,0.25182,0.83527,24.861,0.54841,0.17901,0.50527,0.02341,38.7
task_obj_add_692065,phase,instruct-pix2pix,Add monk,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22605,0.87483,24.128,0.50926,0.11232,0.29649,0.76619,21.472,0.36332,0.14813,0.64024,0.06217,38.7
task_obj_remove_10197,phase,instruct-pix2pix,Remove gravel path,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34197,0.84171,22.643,0.4158,0.12493,0.51069,0.39826,15.52,0.05217,0.28556,0.70982,0.07376,38.6
task_obj_remove_257910,phase,instruct-pix2pix,Remove bracelet,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31065,0.94355,30.693,0.55702,0.08811,0.31889,0.79903,21.685,0.37732,0.17296,0.46864,0.0292,38.7
task_obj_remove_380621,phase,instruct-pix2pix,Remove iceberg,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3022,0.89329,25.334,0.47497,0.13002,0.50099,0.57335,13.942,0.19712,0.29551,0.82715,0.05411,38.6
task_obj_remove_509477,phase,instruct-pix2pix,Remove the man with glasses,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.37279,0.81821,22.556,0.32785,0.15962,0.4478,0.57209,17.511,0.25139,0.2853,0.63651,0.0745,38.7
task_obj_remove_657585,phase,instruct-pix2pix,Remove frisbee,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20592,0.96272,34.35,0.69795,0.07891,0.30049,0.81085,21.591,0.55871,0.1695,0.36092,0.01917,38.8
task_obj_swap_joint_mask_276754,phase,instruct-pix2pix,Replace the satellite dish with rocket,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43263,0.76389,23.785,0.19394,0.1778,0.48327,0.74025,15.938,0.11951,0.25677,0.61332,0.06468,38.6
task_obj_swap_joint_mask_533428,phase,instruct-pix2pix,Replace the samurai armor with red jacket,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39066,0.81877,21.879,0.34052,0.18068,0.52134,0.46578,14.909,0.14045,0.29582,0.66257,0.08055,38.6
task_obj_swap_joint_mask_75733,phase,instruct-pix2pix,Replace the snowy landscape with sea,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31723,0.91387,30.794,0.42391,0.1532,0.43523,0.72904,16.667,0.27891,0.29414,0.54349,0.02886,38.7
task_obj_swap_rand_mask_298147,phase,instruct-pix2pix,Replace the wizard's robe with red shirt,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.44348,0.7725,22.78,0.26592,0.19804,0.59062,0.41343,16.901,0.13511,0.34076,0.80365,0.07261,38.6
task_obj_swap_rand_mask_417469,phase,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32112,0.86323,24.602,0.37744,0.12736,0.45342,0.60027,17.266,0.27988,0.26088,0.76471,0.05887,38.6
