image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,usable,seconds
shiba_00,apa_weak,native,crop_resize0.1,0.54157,0.02424,0.35952,0.07274,1.50636,True,142.2
shiba_00,apa_weak,native,jpeg_then_resize75,0.42288,0.07462,0.35952,0.07274,1.17622,True,142.2
shiba_00,apa_weak,native,adverse_cleaner,0.45037,0.03162,0.35952,0.07274,1.25271,True,142.2
shiba_00,mist,native,identity,0.70262,0.04133,0.70262,0.04133,1.0,True,142.3
shiba_00,mist,native,blur1,0.57023,0.13234,0.70262,0.04133,0.81157,True,142.3
shiba_00,mist,native,noise0.05,0.75201,0.03964,0.70262,0.04133,1.07029,True,142.3
shiba_00,mist,native,quantize16,0.71967,0.00241,0.70262,0.04133,1.02426,True,142.3
shiba_00,mist,native,jpeg75,0.65829,0.03913,0.70262,0.04133,0.9369,True,142.3
shiba_00,mist,native,jpeg30,0.50337,0.08823,0.70262,0.04133,0.71641,True,142.3
shiba_00,mist,native,crop_resize0.1,0.63618,0.06238,0.70262,0.04133,0.90544,True,142.3
shiba_00,mist,native,jpeg_then_resize75,0.56695,0.08567,0.70262,0.04133,0.8069,True,142.3
shiba_00,mist,native,adverse_cleaner,0.70387,0.01929,0.70262,0.04133,1.00177,True,142.3
shiba_00,dia_r,native,identity,0.33713,0.07943,0.33713,0.07943,1.0,True,142.2
shiba_00,dia_r,native,blur1,0.3759,0.08855,0.33713,0.07943,1.115,True,142.2
shiba_00,dia_r,native,noise0.05,0.73422,0.02033,0.33713,0.07943,2.17788,True,142.2
shiba_00,dia_r,native,quantize16,0.49124,0.10274,0.33713,0.07943,1.45712,True,142.2
shiba_00,dia_r,native,jpeg75,0.15541,0.05456,0.33713,0.07943,0.46099,True,142.2
shiba_00,dia_r,native,jpeg30,0.29583,0.06355,0.33713,0.07943,0.8775,True,142.2
shiba_00,dia_r,native,crop_resize0.1,0.5001,0.03056,0.33713,0.07943,1.4834,True,142.2
shiba_00,dia_r,native,jpeg_then_resize75,0.29891,0.10636,0.33713,0.07943,0.88663,True,142.2
shiba_00,dia_r,native,adverse_cleaner,0.18315,0.04733,0.33713,0.07943,0.54325,True,142.2
shiba_00,photoguard_c,native,identity,0.61175,0.01436,0.61175,0.01436,1.0,True,142.2
shiba_00,photoguard_c,native,blur1,0.40582,0.09791,0.61175,0.01436,0.66338,True,142.2
shiba_00,photoguard_c,native,noise0.05,0.72643,0.02143,0.61175,0.01436,1.18747,True,142.2
shiba_00,photoguard_c,native,quantize16,0.51202,0.02178,0.61175,0.01436,0.83698,True,142.2
shiba_00,photoguard_c,native,jpeg75,0.31091,0.12024,0.61175,0.01436,0.50823,True,142.2
shiba_00,photoguard_c,native,jpeg30,0.31853,0.14164,0.61175,0.01436,0.52069,True,142.2
shiba_00,photoguard_c,native,crop_resize0.1,0.5962,0.06127,0.61175,0.01436,0.97459,True,142.2
shiba_00,photoguard_c,native,jpeg_then_resize75,0.34389,0.0922,0.61175,0.01436,0.56214,True,142.2
shiba_00,photoguard_c,native,adverse_cleaner,0.40286,0.09409,0.61175,0.01436,0.65854,True,142.2
