image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,edit_strength,usable,seconds
cat_00,apa_weak,native,identity,0.08152,0.02041,0.08152,0.02041,1.0,0.7,True,140.6
cat_00,apa_weak,native,blur1,0.15214,0.02011,0.08152,0.02041,1.8664,0.7,True,140.6
cat_00,apa_weak,native,noise0.05,0.48104,0.01993,0.08152,0.02041,5.90118,0.7,True,140.6
cat_00,apa_weak,native,quantize16,0.09388,0.02325,0.08152,0.02041,1.15165,0.7,True,140.6
cat_00,apa_weak,native,jpeg75,0.0983,0.02684,0.08152,0.02041,1.20585,0.7,True,140.6
cat_00,apa_weak,native,jpeg30,0.1088,0.01622,0.08152,0.02041,1.3347,0.7,True,140.6
cat_00,apa_weak,native,crop_resize0.1,0.3608,0.02491,0.08152,0.02041,4.42618,0.7,True,140.6
cat_00,apa_weak,native,jpeg_then_resize75,0.10876,0.01312,0.08152,0.02041,1.33426,0.7,True,140.6
cat_00,apa_weak,native,adverse_cleaner,0.09933,0.01051,0.08152,0.02041,1.21856,0.7,True,140.6
cat_00,mist,native,identity,0.62232,0.03042,0.62232,0.03042,1.0,0.7,True,140.7
cat_00,mist,native,blur1,0.43448,0.04941,0.62232,0.03042,0.69816,0.7,True,140.7
cat_00,mist,native,noise0.05,0.57878,0.02717,0.62232,0.03042,0.93003,0.7,True,140.7
cat_00,mist,native,quantize16,0.64797,0.03907,0.62232,0.03042,1.04122,0.7,True,140.7
cat_00,mist,native,jpeg75,0.52276,0.0311,0.62232,0.03042,0.84001,0.7,True,140.7
cat_00,mist,native,jpeg30,0.40578,0.00727,0.62232,0.03042,0.65204,0.7,True,140.7
cat_00,mist,native,crop_resize0.1,0.61748,0.05012,0.62232,0.03042,0.99223,0.7,True,140.7
cat_00,mist,native,jpeg_then_resize75,0.37484,0.02877,0.62232,0.03042,0.60232,0.7,True,140.7
cat_00,mist,native,adverse_cleaner,0.34698,0.07988,0.62232,0.03042,0.55755,0.7,True,140.7
cat_00,dia_r,native,identity,0.37575,0.02755,0.37575,0.02755,1.0,0.7,True,140.6
cat_00,dia_r,native,blur1,0.16025,0.03867,0.37575,0.02755,0.42648,0.7,True,140.6
cat_00,dia_r,native,noise0.05,0.51248,0.0288,0.37575,0.02755,1.36391,0.7,True,140.6
cat_00,dia_r,native,quantize16,0.07209,0.03386,0.37575,0.02755,0.19185,0.7,True,140.6
cat_00,dia_r,native,jpeg75,0.10393,0.05241,0.37575,0.02755,0.2766,0.7,True,140.6
cat_00,dia_r,native,jpeg30,0.06659,0.04822,0.37575,0.02755,0.17723,0.7,True,140.6
cat_00,dia_r,native,crop_resize0.1,0.46127,0.01198,0.37575,0.02755,1.22761,0.7,True,140.6
cat_00,dia_r,native,jpeg_then_resize75,0.11369,0.04109,0.37575,0.02755,0.30258,0.7,True,140.6
cat_00,dia_r,native,adverse_cleaner,0.08656,0.0476,0.37575,0.02755,0.23037,0.7,True,140.6
cat_00,photoguard_c,native,identity,0.50091,0.0356,0.50091,0.0356,1.0,0.7,True,140.6
cat_00,photoguard_c,native,blur1,0.2414,0.01725,0.50091,0.0356,0.48193,0.7,True,140.6
cat_00,photoguard_c,native,noise0.05,0.48819,0.01746,0.50091,0.0356,0.97459,0.7,True,140.6
cat_00,photoguard_c,native,quantize16,0.40408,0.04873,0.50091,0.0356,0.80668,0.7,True,140.6
cat_00,photoguard_c,native,jpeg75,0.29647,0.07395,0.50091,0.0356,0.59186,0.7,True,140.6
cat_00,photoguard_c,native,jpeg30,0.05795,0.02823,0.50091,0.0356,0.1157,0.7,True,140.6
cat_00,photoguard_c,native,crop_resize0.1,0.49523,0.0417,0.50091,0.0356,0.98865,0.7,True,140.6
cat_00,photoguard_c,native,jpeg_then_resize75,0.18119,0.01732,0.50091,0.0356,0.36172,0.7,True,140.6
cat_00,photoguard_c,native,adverse_cleaner,0.12909,0.04087,0.50091,0.0356,0.2577,0.7,True,140.6
