image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,usable,seconds
person_c_00,phase_rand,human,jpeg30,0.14763,0.06245,0.06065,0.01557,2.43417,True,138.1
person_c_00,phase_rand,human,crop_resize0.1,0.427,0.02193,0.06065,0.01557,7.04062,True,138.1
person_c_00,phase_rand,human,jpeg_then_resize75,0.14034,0.06439,0.06065,0.01557,2.314,True,138.1
person_c_00,phase_rand,human,adverse_cleaner,0.11973,0.04951,0.06065,0.01557,1.97423,True,138.1
person_c_00,apa_weak,native,identity,0.13461,0.02638,0.13461,0.02638,1.0,True,138.0
person_c_00,apa_weak,native,blur1,0.25392,0.01862,0.13461,0.02638,1.88635,True,138.0
person_c_00,apa_weak,native,noise0.05,0.49968,0.07552,0.13461,0.02638,3.71206,True,138.0
person_c_00,apa_weak,native,quantize16,0.23343,0.14151,0.13461,0.02638,1.73412,True,138.0
person_c_00,apa_weak,native,jpeg75,0.17103,0.06493,0.13461,0.02638,1.27053,True,138.0
person_c_00,apa_weak,native,jpeg30,0.25667,0.168,0.13461,0.02638,1.90678,True,138.0
person_c_00,apa_weak,native,crop_resize0.1,0.50203,0.07273,0.13461,0.02638,3.72952,True,138.0
person_c_00,apa_weak,native,jpeg_then_resize75,0.18995,0.02765,0.13461,0.02638,1.41109,True,138.0
person_c_00,apa_weak,native,adverse_cleaner,0.18171,0.059,0.13461,0.02638,1.34993,True,138.0
person_c_00,mist,native,identity,0.63592,0.04549,0.63592,0.04549,1.0,True,137.9
person_c_00,mist,native,blur1,0.27642,0.11071,0.63592,0.04549,0.43467,True,137.9
person_c_00,mist,native,noise0.05,0.51049,0.06307,0.63592,0.04549,0.80275,True,137.9
person_c_00,mist,native,quantize16,0.55533,0.08656,0.63592,0.04549,0.87326,True,137.9
person_c_00,mist,native,jpeg75,0.29614,0.18009,0.63592,0.04549,0.46569,True,137.9
person_c_00,mist,native,jpeg30,0.24485,0.1625,0.63592,0.04549,0.38503,True,137.9
person_c_00,mist,native,crop_resize0.1,0.56524,0.02725,0.63592,0.04549,0.88884,True,137.9
person_c_00,mist,native,jpeg_then_resize75,0.26491,0.1819,0.63592,0.04549,0.41657,True,137.9
person_c_00,mist,native,adverse_cleaner,0.35807,0.16914,0.63592,0.04549,0.56307,True,137.9
person_c_00,dia_r,native,identity,0.09485,0.02793,0.09485,0.02793,1.0,True,138.3
person_c_00,dia_r,native,blur1,0.16405,0.04576,0.09485,0.02793,1.72954,True,138.3
person_c_00,dia_r,native,noise0.05,0.4285,0.08963,0.09485,0.02793,4.51762,True,138.3
person_c_00,dia_r,native,quantize16,0.21576,0.06355,0.09485,0.02793,2.27469,True,138.3
person_c_00,dia_r,native,jpeg75,0.08161,0.02415,0.09485,0.02793,0.86043,True,138.3
person_c_00,dia_r,native,jpeg30,0.12153,0.04332,0.09485,0.02793,1.28121,True,138.3
person_c_00,dia_r,native,crop_resize0.1,0.44313,0.00932,0.09485,0.02793,4.6718,True,138.3
person_c_00,dia_r,native,jpeg_then_resize75,0.12293,0.04833,0.09485,0.02793,1.29597,True,138.3
person_c_00,dia_r,native,adverse_cleaner,0.09975,0.02438,0.09485,0.02793,1.05162,True,138.3
person_c_00,photoguard_c,native,identity,0.44247,0.02728,0.44247,0.02728,1.0,True,137.9
person_c_00,photoguard_c,native,blur1,0.21744,0.02842,0.44247,0.02728,0.49143,True,137.9
person_c_00,photoguard_c,native,noise0.05,0.42762,0.09796,0.44247,0.02728,0.96644,True,137.9
person_c_00,photoguard_c,native,quantize16,0.27225,0.11906,0.44247,0.02728,0.61529,True,137.9
person_c_00,photoguard_c,native,jpeg75,0.22227,0.18629,0.44247,0.02728,0.50235,True,137.9
person_c_00,photoguard_c,native,jpeg30,0.18679,0.11254,0.44247,0.02728,0.42215,True,137.9
person_c_00,photoguard_c,native,crop_resize0.1,0.44572,0.04767,0.44247,0.02728,1.00735,True,137.9
person_c_00,photoguard_c,native,jpeg_then_resize75,0.20719,0.11596,0.44247,0.02728,0.46826,True,137.9
person_c_00,photoguard_c,native,adverse_cleaner,0.30359,0.10181,0.44247,0.02728,0.68613,True,137.9
