image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,usable,seconds
man_00,phase,0.075,identity,0.42204,0.03391,0.42204,0.03391,1.0,True,656.2
man_00,phase,0.075,blur1,0.32242,0.07262,0.42204,0.03391,0.76396,True,656.2
man_00,phase,0.075,noise0.05,0.55248,0.02893,0.42204,0.03391,1.30908,True,656.2
man_00,phase,0.075,quantize16,0.34768,0.10023,0.42204,0.03391,0.8238,True,656.2
man_00,phase,0.075,jpeg75,0.25887,0.09117,0.42204,0.03391,0.61337,True,656.2
man_00,phase,0.075,jpeg30,0.3218,0.10045,0.42204,0.03391,0.76249,True,656.2
man_00,phase,0.075,crop_resize0.1,0.53822,0.03951,0.42204,0.03391,1.2753,True,656.2
man_00,phase,0.075,jpeg_then_resize75,0.2728,0.02692,0.42204,0.03391,0.64639,True,656.2
man_00,phase,0.075,adverse_cleaner,0.36468,0.10194,0.42204,0.03391,0.8641,True,656.2
man_00,phase,0.075,impress,0.32676,0.03975,0.42204,0.03391,0.77425,True,656.2
man_00,phase_rand,0.075,identity,0.14213,0.05804,0.14213,0.05804,1.0,False,654.9
man_00,phase_rand,0.075,blur1,0.27449,0.06574,0.14213,0.05804,1.9313,False,654.9
man_00,phase_rand,0.075,noise0.05,0.55103,0.03961,0.14213,0.05804,3.87697,False,654.9
man_00,phase_rand,0.075,quantize16,0.29384,0.09934,0.14213,0.05804,2.06744,False,654.9
man_00,phase_rand,0.075,jpeg75,0.20113,0.08114,0.14213,0.05804,1.41511,False,654.9
man_00,phase_rand,0.075,jpeg30,0.25885,0.05997,0.14213,0.05804,1.82126,False,654.9
man_00,phase_rand,0.075,crop_resize0.1,0.41317,0.02195,0.14213,0.05804,2.90705,False,654.9
man_00,phase_rand,0.075,jpeg_then_resize75,0.21946,0.01026,0.14213,0.05804,1.54413,False,654.9
man_00,phase_rand,0.075,adverse_cleaner,0.26163,0.00579,0.14213,0.05804,1.84083,False,654.9
man_00,phase_rand,0.075,impress,0.32788,0.03307,0.14213,0.05804,2.30694,False,654.9
woman_03,add,0.04,identity,0.41461,0.03032,0.41461,0.03032,1.0,True,650.6
woman_03,add,0.04,blur1,0.25888,0.03708,0.41461,0.03032,0.62439,True,650.6
woman_03,add,0.04,noise0.05,0.48436,0.03108,0.41461,0.03032,1.16823,True,650.6
woman_03,add,0.04,quantize16,0.45701,0.01353,0.41461,0.03032,1.10227,True,650.6
woman_03,add,0.04,jpeg75,0.24701,0.0612,0.41461,0.03032,0.59578,True,650.6
woman_03,add,0.04,jpeg30,0.25195,0.03329,0.41461,0.03032,0.60769,True,650.6
woman_03,add,0.04,crop_resize0.1,0.47188,0.02437,0.41461,0.03032,1.13814,True,650.6
woman_03,add,0.04,jpeg_then_resize75,0.17355,0.06231,0.41461,0.03032,0.41858,True,650.6
woman_03,add,0.04,adverse_cleaner,0.29571,0.04845,0.41461,0.03032,0.71323,True,650.6
woman_03,add,0.04,impress,0.40276,0.03456,0.41461,0.03032,0.97142,True,650.6
woman_03,phase,0.04,identity,0.44369,0.01409,0.44369,0.01409,1.0,True,650.1
woman_03,phase,0.04,blur1,0.26307,0.05912,0.44369,0.01409,0.59291,True,650.1
woman_03,phase,0.04,noise0.05,0.48408,0.02838,0.44369,0.01409,1.09105,True,650.1
woman_03,phase,0.04,quantize16,0.37888,0.01997,0.44369,0.01409,0.85394,True,650.1
woman_03,phase,0.04,jpeg75,0.20398,0.079,0.44369,0.01409,0.45974,True,650.1
woman_03,phase,0.04,jpeg30,0.25331,0.04485,0.44369,0.01409,0.57093,True,650.1
woman_03,phase,0.04,crop_resize0.1,0.36972,0.04886,0.44369,0.01409,0.8333,True,650.1
woman_03,phase,0.04,jpeg_then_resize75,0.18146,0.03002,0.44369,0.01409,0.40899,True,650.1
woman_03,phase,0.04,adverse_cleaner,0.37267,0.01338,0.44369,0.01409,0.83994,True,650.1
woman_03,phase,0.04,impress,0.32647,0.01677,0.44369,0.01409,0.73581,True,650.1
woman_03,phase_rand,0.04,identity,0.07209,0.03384,0.07209,0.03384,1.0,False,648.1
woman_03,phase_rand,0.04,blur1,0.20463,0.02155,0.07209,0.03384,2.83869,False,648.1
woman_03,phase_rand,0.04,noise0.05,0.49331,0.01702,0.07209,0.03384,6.84347,False,648.1
woman_03,phase_rand,0.04,quantize16,0.29062,0.05054,0.07209,0.03384,4.03162,False,648.1
woman_03,phase_rand,0.04,jpeg75,0.15906,0.04128,0.07209,0.03384,2.20658,False,648.1
woman_03,phase_rand,0.04,jpeg30,0.23729,0.03251,0.07209,0.03384,3.2918,False,648.1
woman_03,phase_rand,0.04,crop_resize0.1,0.27677,0.00573,0.07209,0.03384,3.83944,False,648.1
woman_03,phase_rand,0.04,jpeg_then_resize75,0.17598,0.03594,0.07209,0.03384,2.44131,False,648.1
woman_03,phase_rand,0.04,adverse_cleaner,0.13773,0.05011,0.07209,0.03384,1.91067,False,648.1
woman_03,phase_rand,0.04,impress,0.20045,0.0423,0.07209,0.03384,2.78073,False,648.1
woman_03,add,0.075,identity,0.48823,0.01653,0.48823,0.01653,1.0,True,645.1
woman_03,add,0.075,blur1,0.32012,0.03714,0.48823,0.01653,0.65567,True,645.1
woman_03,add,0.075,noise0.05,0.50447,0.02789,0.48823,0.01653,1.03326,True,645.1
woman_03,add,0.075,quantize16,0.48166,0.0039,0.48823,0.01653,0.98654,True,645.1
woman_03,add,0.075,jpeg75,0.41873,0.02734,0.48823,0.01653,0.85765,True,645.1
woman_03,add,0.075,jpeg30,0.32049,0.04898,0.48823,0.01653,0.65643,True,645.1
woman_03,add,0.075,crop_resize0.1,0.48689,0.02668,0.48823,0.01653,0.99725,True,645.1
woman_03,add,0.075,jpeg_then_resize75,0.28911,0.03208,0.48823,0.01653,0.59216,True,645.1
woman_03,add,0.075,adverse_cleaner,0.3659,0.0153,0.48823,0.01653,0.74944,True,645.1
woman_03,add,0.075,impress,0.46339,0.0104,0.48823,0.01653,0.94912,True,645.1
woman_03,phase,0.075,identity,0.46222,0.01347,0.46222,0.01347,1.0,True,642.5
woman_03,phase,0.075,blur1,0.29571,0.03595,0.46222,0.01347,0.63976,True,642.5
woman_03,phase,0.075,noise0.05,0.48183,0.0268,0.46222,0.01347,1.04241,True,642.5
woman_03,phase,0.075,quantize16,0.39862,0.0335,0.46222,0.01347,0.86239,True,642.5
woman_03,phase,0.075,jpeg75,0.26392,0.095,0.46222,0.01347,0.57098,True,642.5
woman_03,phase,0.075,jpeg30,0.2658,0.03152,0.46222,0.01347,0.57505,True,642.5
woman_03,phase,0.075,crop_resize0.1,0.38673,0.04459,0.46222,0.01347,0.83666,True,642.5
woman_03,phase,0.075,jpeg_then_resize75,0.21057,0.05058,0.46222,0.01347,0.45556,True,642.5
woman_03,phase,0.075,adverse_cleaner,0.39176,0.01009,0.46222,0.01347,0.84755,True,642.5
woman_03,phase,0.075,impress,0.34238,0.02999,0.46222,0.01347,0.74072,True,642.5
woman_03,phase_rand,0.075,identity,0.08531,0.03354,0.08531,0.03354,1.0,False,637.9
woman_03,phase_rand,0.075,blur1,0.21701,0.01782,0.08531,0.03354,2.5437,False,637.9
woman_03,phase_rand,0.075,noise0.05,0.49618,0.01189,0.08531,0.03354,5.81604,False,637.9
woman_03,phase_rand,0.075,quantize16,0.31537,0.02952,0.08531,0.03354,3.69661,False,637.9
woman_03,phase_rand,0.075,jpeg75,0.1801,0.05631,0.08531,0.03354,2.111,False,637.9
woman_03,phase_rand,0.075,jpeg30,0.25248,0.01982,0.08531,0.03354,2.95944,False,637.9
woman_03,phase_rand,0.075,crop_resize0.1,0.27395,0.00795,0.08531,0.03354,3.21107,False,637.9
woman_03,phase_rand,0.075,jpeg_then_resize75,0.18673,0.03065,0.08531,0.03354,2.18875,False,637.9
woman_03,phase_rand,0.075,adverse_cleaner,0.16772,0.04975,0.08531,0.03354,1.96589,False,637.9
woman_03,phase_rand,0.075,impress,0.19098,0.05922,0.08531,0.03354,2.23857,False,637.9
