image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_obj_add_581286,phase,instruct-pix2pix,Add sauce,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.12285,0.97979,37.536,0.72929,0.02943,0.13596,0.91226,29.061,0.60809,0.08071,0.29738,0.01328,80.7
task_obj_add_692065,phase,instruct-pix2pix,Add monk,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.15364,0.95545,28.218,0.56102,0.04591,0.20142,0.86984,23.201,0.41693,0.05938,0.45362,0.03883,80.8
task_obj_remove_10197,phase,instruct-pix2pix,Remove gravel path,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26033,0.95151,27.578,0.54334,0.04351,0.42999,0.41627,13.815,0.06802,0.2546,0.47812,0.04179,80.5
task_obj_remove_257910,phase,instruct-pix2pix,Remove bracelet,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25342,0.97806,35.337,0.66486,0.03349,0.23292,0.87119,25.363,0.43322,0.09175,0.29951,0.01711,80.8
task_obj_remove_380621,phase,instruct-pix2pix,Remove iceberg,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.2493,0.96518,30.428,0.61274,0.05328,0.37687,0.7305,18.788,0.26704,0.17102,0.62144,0.0301,80.7
task_obj_remove_509477,phase,instruct-pix2pix,Remove the man with glasses,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22566,0.94539,28.149,0.49495,0.04362,0.24696,0.79133,22.174,0.31891,0.07701,0.38987,0.03913,80.6
task_obj_remove_657585,phase,instruct-pix2pix,Remove frisbee,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.11134,0.98604,39.314,0.80077,0.02975,0.26271,0.82402,20.897,0.67735,0.17206,0.18738,0.01082,80.7
task_obj_swap_joint_mask_276754,phase,instruct-pix2pix,Replace the satellite dish with rocket,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.38398,0.9189,28.553,0.37755,0.07457,0.18908,0.80212,21.287,0.2852,0.19466,0.33489,0.03736,80.5
task_obj_swap_joint_mask_533428,phase,instruct-pix2pix,Replace the samurai armor with red jacket,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26987,0.94515,27.711,0.48477,0.05191,0.367,0.61061,16.775,0.21347,0.15723,0.51097,0.04116,80.8
task_obj_swap_joint_mask_75733,phase,instruct-pix2pix,Replace the snowy landscape with sea,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31267,0.96883,35.655,0.58698,0.04495,0.31698,0.76937,17.658,0.33864,0.20993,0.24152,0.01649,80.7
task_obj_swap_rand_mask_298147,phase,instruct-pix2pix,Replace the wizard's robe with red shirt,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33517,0.9237,28.597,0.45007,0.08239,0.49535,0.56599,18.119,0.21263,0.24652,0.52271,0.03717,80.7
task_obj_swap_rand_mask_417469,phase,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,0.9,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20603,0.95656,30.502,0.53212,0.03653,0.22798,0.78311,22.293,0.36203,0.11092,0.50887,0.02985,80.5
