purify,purify_family,strength,method,model,edit_method,image_id,prompt_idx,psnr,ssim,vifp,fsim,lpips,drop_psnr,drop_ssim,drop_vifp,drop_fsim,drop_lpips,drop_valid
advclean_bfgf,advclean_bfgf,,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,0,14.077356338500977,0.3623427748680115,0.08058597892522812,0.6796758770942688,0.5801340341567993,0.09923634030136805,0.30657342201073645,0.47185893759927,0.10272787017543086,-0.38283514454789347,True
jpeg_q90,jpeg,90,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.42645263671875,0.6053565740585327,0.16942255198955536,0.774410605430603,0.47996658086776733,-0.10338312631516912,0.09397756612291512,-0.11778656973599907,0.02036524049788619,-0.08285327192348423,True
jpeg_q80,jpeg,80,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,20.51873207092285,0.7105442881584167,0.1985718160867691,0.81258624792099,0.4151497781276703,-0.16542238378844973,-0.06345432249737593,-0.31010250136924433,-0.0279272106742075,0.06338000705989141,True
jpeg_q65,jpeg,65,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.779380798339844,0.6561488509178162,0.2251916080713272,0.7805249691009521,0.4130425453186035,-0.06663075771074772,0.01795800298564077,-0.485729922985107,0.012630528264212256,0.06813413793683078,True
jpeg_q50,jpeg,50,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.533720016479492,0.6610418558120728,0.1935228407382965,0.7702593803405762,0.4245619773864746,-0.10947569602129924,0.01063476178658146,-0.27679125225171997,0.02561656888129122,0.04214513119631541,True
blur_s0.5,blur,0.5,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.90350914001465,0.6837989091873169,0.1626143902540207,0.789187490940094,0.4112733006477356,-0.016883023181643274,-0.023425165486820557,-0.07286886743955195,0.0016723783640686266,0.07212573330419728,True
blur_s1.0,blur,1.0,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,20.61727523803711,0.7284926176071167,0.2765357196331024,0.8155623078346252,0.40565061569213867,-0.17101943590294702,-0.0903171498424483,-0.8244791488987697,-0.03169194700053512,0.08481108066766402,True
blur_s1.5,blur,1.5,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.914958953857422,0.6407462954521179,0.17411285638809204,0.7691738605499268,0.5336035490036011,-0.07433132208513456,0.041010632442357274,-0.14873144220481418,0.026989758906828545,-0.20386371047721505,True
crop_r0.1,crop_resize,0.1,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,16.739442825317383,0.6211392879486084,0.11466874927282333,0.7313176989555359,0.462516725063324,0.049233583569356,0.07035596281562304,0.24345852190038822,0.0748780645409868,-0.043484627926913315,True
crop_r0.2,crop_resize,0.2,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.050485610961914,0.6416428089141846,0.1437385082244873,0.7415699362754822,0.42143160104751587,0.03156698392503666,0.03966884258871862,0.05166713545240216,0.06190891358817977,0.04920757761678237,True
crop_r0.3,crop_resize,0.3,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,16.078365325927734,0.5786316394805908,0.1424117386341095,0.706371545791626,0.4688643217086792,0.08678144532536461,0.1339761245083925,0.06042066449468617,0.10643512042820728,-0.057805449563799564,True
advclean_bf,advclean_bf,,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.128219604492188,0.6394548416137695,0.15909215807914734,0.7562962174415588,0.45229408144950867,-0.08644409469564343,0.04294351993379992,-0.04963049820044282,0.04328006629796429,-0.02042130742465247,True
advclean_bfgf,advclean_bfgf,,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.655458450317383,0.681395411491394,0.1855756640434265,0.7772547006607056,0.41554397344589233,-0.11639019226169223,-0.019827909050538044,-0.22435875567716568,0.016767440406817723,0.06249066245314417,True
jpeg_q90,jpeg,90,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.387495040893555,0.6821064352989197,0.16530169546604156,0.773540198802948,0.416297048330307,-0.08047564790927556,-0.056710682708495386,-0.1216148077462256,-0.03455458358460777,0.030852281234254986,True
jpeg_q80,jpeg,80,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.612363815307617,0.735771894454956,0.22374099493026733,0.8114413619041443,0.37039998173713684,-0.15245069832781047,-0.13984853487930585,-0.518140587161822,-0.08524467321435049,0.13770155524476224,True
jpeg_q65,jpeg,65,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.997150421142578,0.6768473982810974,0.20575881004333496,0.7640412449836731,0.419902503490448,-0.11629987467376736,-0.048563448919304045,-0.3961268063112975,-0.021850413551561115,0.022458710687508352,True
jpeg_q50,jpeg,50,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,20.358304977416992,0.7272295951843262,0.24470607936382294,0.7999144792556763,0.38883456587791443,-0.19628327359920308,-0.126614912636449,-0.6603941138424153,-0.06982829369474869,0.09478548068193156,True
blur_s0.5,blur,0.5,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.43277931213379,0.6543397903442383,0.1615510880947113,0.7557817697525024,0.4283052086830139,-0.024375178905382617,-0.013694946705759206,-0.09616596553159526,-0.01080395730838937,0.0028970476838951595,True
blur_s1.0,blur,1.0,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.968170166015625,0.6788369417190552,0.18777811527252197,0.7835216522216797,0.494808554649353,-0.17335839110795698,-0.05164562450921947,-0.2741231362845008,-0.047904062255742313,-0.1519240501165105,True
blur_s1.5,blur,1.5,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.64371681213379,0.662346601486206,0.1596149057149887,0.7774437665939331,0.5261315107345581,-0.15429304550366643,-0.026098997496511442,-0.0830284667208809,-0.039775325773244365,-0.22484450813256152,True
crop_r0.1,crop_resize,0.1,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,16.603530883789062,0.607920229434967,0.10640288889408112,0.7140393853187561,0.46802467107772827,0.024352651117187762,0.0582176513303061,0.2780288463823119,0.0450234905896144,-0.089570642214056,True
crop_r0.2,crop_resize,0.2,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.338485717773438,0.6388083100318909,0.1465529203414917,0.7441113591194153,0.4488452672958374,-0.018834351716382095,0.010366226617054896,0.005600486371064602,0.0048043806053465355,-0.04492061287308786,True
crop_r0.3,crop_resize,0.3,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,16.543350219726562,0.6152251958847046,0.15864689648151398,0.7303626537322998,0.460150808095932,0.027888953471039014,0.04690088948084192,-0.07646027341082876,0.023192288820854907,-0.07124013428158754,True
advclean_bf,advclean_bf,,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.54970932006836,0.6982669830322266,0.17907054722309113,0.7790200114250183,0.42260175943374634,-0.14876903009690087,-0.08174639934225252,-0.21504003228992666,-0.04188344028025288,0.016174789746188484,True
advclean_bfgf,advclean_bfgf,,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.598176956176758,0.6895233988761902,0.17765896022319794,0.7787291407585144,0.4314613938331604,-0.15161705808605255,-0.06820094909474769,-0.2054620489725836,-0.04149442160775518,-0.004450613440619472,True
jpeg_q90,jpeg,90,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.262733459472656,0.6896330714225769,0.19425015151500702,0.7796396017074585,0.4111390709877014,-0.005637481510026532,-0.00265809895618942,-0.0718166690387234,-0.0015623542758536936,0.01946368638845493,True
jpeg_q80,jpeg,80,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.225929260253906,0.7082532644271851,0.21321243047714233,0.7886307239532471,0.4094313085079193,-0.003716067693591454,-0.029730013128875292,-0.17644509025778624,-0.013112780324443494,0.023536573750939985,True
jpeg_q65,jpeg,65,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.319570541381836,0.7148030996322632,0.20483869314193726,0.7955074906349182,0.4061601758003235,-0.008604739507329024,-0.03925282400807664,-0.13024120733658645,-0.02194700399960857,0.03133798362116881,True
jpeg_q50,jpeg,50,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.509021759033203,0.6438664793968201,0.16076861321926117,0.7664493918418884,0.46827661991119385,0.03371107396935357,0.06388198744307572,0.11292486434261018,0.01538242074252717,-0.11680514706404974,True
blur_s0.5,blur,0.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,16.1679630279541,0.5972033739089966,0.15949243307113647,0.758546769618988,0.4880112111568451,0.15592926337339763,0.13172551551417094,0.11996646068005593,0.025534507554416316,-0.16387068939782706,True
blur_s1.0,blur,1.0,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.102802276611328,0.5859326720237732,0.12231440097093582,0.7324488759040833,0.5477874279022217,0.10712469523594724,0.14811199840546993,0.3251041875557711,0.059061111145993446,-0.30643255068809,True
blur_s1.5,blur,1.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.086566925048828,0.5850493907928467,0.11585395783185959,0.72977215051651,0.5631753206253052,0.10797228408366157,0.14939620172538554,0.3607510614028878,0.06249976071568751,-0.3431315381345873,True
crop_r0.1,crop_resize,0.1,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.2500057220459,0.6020599603652954,0.1779749095439911,0.7505577802658081,0.4401608109474182,0.04723336226009088,0.12466452040608521,0.017985452097979346,0.03579754571632075,-0.04975101959006012,True
crop_r0.2,crop_resize,0.2,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.506959915161133,0.5916926860809326,0.1552572399377823,0.7511528134346008,0.48154348134994507,0.08602509010361356,0.13973750915338254,0.14333504269414338,0.035033137623013196,-0.14844563157722657,True
crop_r0.3,crop_resize,0.3,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,15.560548782348633,0.5595170259475708,0.16208268702030182,0.707258403301239,0.45948126912117004,0.18764015910214532,0.18651772831460772,0.10567418168770562,0.09142199813810005,-0.09582888513921722,True
advclean_bf,advclean_bf,,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,17.651216506958008,0.564755380153656,0.10151495039463043,0.7096375226974487,0.5381547212600708,0.07849397641349032,0.17890168075601523,0.4398695952564128,0.08836566747152975,-0.2834592569111077,True
advclean_bfgf,advclean_bfgf,,advdiff,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.3016300201416,0.6870948672294617,0.20135363936424255,0.7807103395462036,0.42492660880088806,-0.007668129932422912,0.0010321982416839624,-0.11101167931667665,-0.0029378753605153168,-0.013418572815575383,True
jpeg_q90,jpeg,90,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,21.97990608215332,0.7813271880149841,0.29793781042099,0.8484035730361938,0.33645451068878174,-0.0397513251554511,-0.02606881915899036,0.09178821115654683,-0.009791261730238877,-0.07435332286089584,True
jpeg_q80,jpeg,80,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.794570922851562,0.6613311171531677,0.1865406632423401,0.7738015651702881,0.46323537826538086,0.06362514603146303,0.13151462171129105,0.4313631115970831,0.07900192354705653,-0.4791850074689155,True
jpeg_q65,jpeg,65,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.918914794921875,0.6671596765518188,0.19433793425559998,0.7833243012428284,0.4633059799671173,0.057743105167555875,0.123860334043706,0.40759448201279636,0.06766772366927704,-0.47941045004867144,True
jpeg_q50,jpeg,50,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.7458438873291,0.6418708562850952,0.17852234840393066,0.771448016166687,0.47979241609573364,0.0659301604189682,0.15707058238399982,0.4558055549801899,0.0818031767400212,-0.5320542900752259,True
blur_s0.5,blur,0.5,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,20.604703903198242,0.7290348410606384,0.2774432599544525,0.8260632157325745,0.36084815859794617,0.025302105126773534,0.04260349573486782,0.15426229698826943,0.016798793175345283,-0.15224616083848272,True
blur_s1.0,blur,1.0,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.023283004760742,0.6013160943984985,0.15585078299045563,0.7666001915931702,0.5379377007484436,0.14741526566087065,0.21032865055128375,0.5249158936477083,0.08757317942308344,-0.7177215282627817,True
blur_s1.5,blur,1.5,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.046573638916016,0.5993658304214478,0.1451265662908554,0.7596510052680969,0.5427030324935913,0.14631351082915556,0.2128898119785019,0.5576068099799664,0.0958442756916689,-0.7329379983420596,True
crop_r0.1,crop_resize,0.1,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.7889347076416,0.6609309911727905,0.20751918852329254,0.7560588717460632,0.41753923892974854,0.11119639512964996,0.13204008248943638,0.3674137124060594,0.10011972331683247,-0.33326989093013765,True
crop_r0.2,crop_resize,0.2,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,16.68286895751953,0.566338062286377,0.1758326143026352,0.7334935069084167,0.47506004571914673,0.21082305624318115,0.2562631433685253,0.46400474331482594,0.1269775878461679,-0.5169430709428496,True
crop_r0.3,crop_resize,0.3,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,15.62975788116455,0.5376801490783691,0.1875535547733307,0.7160593271255493,0.4717541038990021,0.26064008608322414,0.29389781372935947,0.4282754872772108,0.1477281869238812,-0.5063866674267067,True
advclean_bf,advclean_bf,,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.954631805419922,0.6132452487945557,0.16553467512130737,0.7496999502182007,0.4745514392852783,0.10335815522336994,0.1946628276380628,0.4953962264973711,0.10768827158435607,-0.515319008863443,True
advclean_bfgf,advclean_bfgf,,apa,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.4064884185791,0.587071418762207,0.1939133256673813,0.7600048780441284,0.4761991798877716,0.12928787533740171,0.22903530473359304,0.4088888277184303,0.09542308741717588,-0.5205805094088732,True
jpeg_q90,jpeg,90,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,22.773643493652344,0.8090810775756836,0.36598697304725647,0.8617438673973083,0.2796453535556793,0.12273813869203067,0.07984664888108943,0.12176642412501032,0.06460920321000893,-0.2440113167373963,True
jpeg_q80,jpeg,80,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,23.30063819885254,0.8348714709281921,0.3999600410461426,0.8850110173225403,0.2673749625682831,0.10243781405964467,0.050515698587339994,0.040243607223400424,0.039353580592899416,-0.18942608921608792,True
jpeg_q65,jpeg,65,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,20.928730010986328,0.7363550066947937,0.2502421438694,0.8113094568252563,0.3885951340198517,0.19380591650311613,0.16255670067871347,0.399511269444364,0.11935387303064689,-0.7286779065096429,True
jpeg_q50,jpeg,50,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,20.738515853881836,0.7297526597976685,0.21985210478305817,0.802963376045227,0.39351344108581543,0.20113314218639883,0.17006543100379148,0.4724361401728436,0.1284132321352077,-0.750557153103419,True
blur_s0.5,blur,0.5,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,26.862268447875977,0.917290210723877,0.5001054406166077,0.9439224004745483,0.1551675945520401,-0.03475948519639877,-0.04321765115955582,-0.2000683679267176,-0.024592526494568778,0.3097319831733797,True
blur_s1.0,blur,1.0,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.789690017700195,0.637961745262146,0.1615699827671051,0.7794911861419678,0.531537652015686,0.2762037201942739,0.27445758644167434,0.6122917093519242,0.1538914179937593,-1.3645622785142406,True
blur_s1.5,blur,1.5,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,18.557432174682617,0.6267525553703308,0.1488240361213684,0.7702041864395142,0.5480512380599976,0.2851505076385301,0.28720559641020205,0.6428772742079494,0.16397210946151924,-1.4380234952226028,True
crop_r0.1,crop_resize,0.1,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,19.043909072875977,0.679053008556366,0.17261038720607758,0.7591651678085327,0.426656037569046,0.2664109664969738,0.22772523208334475,0.5857988159333026,0.1759545520685086,-0.8979930556384159,True
crop_r0.2,crop_resize,0.2,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,16.179529190063477,0.5132858753204346,0.14011920988559723,0.7046552300453186,0.5103073120117188,0.3767495352108288,0.41624920993913517,0.6637656424707854,0.23512305450450854,-1.270118430664434,True
crop_r0.3,crop_resize,0.3,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,15.172590255737305,0.4954940974712372,0.15395990014076233,0.6817114949226379,0.500758171081543,0.41553775651571817,0.43648347874610866,0.630553097242291,0.2600276224274132,-1.2276387712271686,True
advclean_bf,advclean_bf,,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,20.317115783691406,0.6890805959701538,0.18587322533130646,0.7776017785072327,0.4325476288795471,0.21736586357916168,0.21632103735161023,0.5539729024151542,0.15594229944447827,-0.9242019883836395,True
advclean_bfgf,advclean_bfgf,,hybrid,CompVis/stable-diffusion-v1-4,sdedit,dog/dog_01,1,15.739289283752441,0.5193003416061401,0.13102248311042786,0.6943243741989136,0.5471676588058472,0.3937079845577729,0.40940906565524415,0.6855944272988268,0.24633681284650558,-1.4340928645955553,True
jpeg_q90,jpeg,90,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,15.774506568908691,0.7063711881637573,0.26497358083724976,0.8032748699188232,0.3055131435394287,0.01639107471702637,0.016508236109552772,0.05280491486786307,0.010925333086738325,-0.05666815543205411,True
jpeg_q80,jpeg,80,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,15.71088981628418,0.6877173781394958,0.25501272082328796,0.7910842299461365,0.3188216984272003,0.020357855256604145,0.04248023048226934,0.08841177657498875,0.025935703287493082,-0.1026980118952114,True
jpeg_q65,jpeg,65,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,17.30068588256836,0.7435235977172852,0.29488405585289,0.8281999826431274,0.25453728437423706,-0.07877282711028419,-0.03521965061182433,-0.05411538578725521,-0.019765030185870988,0.11964035441343349,True
jpeg_q50,jpeg,50,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,17.841737747192383,0.7589845657348633,0.304225891828537,0.8394604325294495,0.24777214229106903,-0.11250975832651063,-0.056746200621019455,-0.0875094362215824,-0.03363005464721502,0.14303872648816668,True
blur_s0.5,blur,0.5,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,16.518800735473633,0.7353269457817078,0.3045853078365326,0.8208635449409485,0.27627724409103394,-0.030018895830786218,-0.023807322638662146,-0.08879423252170997,-0.010731653258063143,0.04444907829686202,True
blur_s1.0,blur,1.0,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,16.349130630493164,0.6743056178092957,0.24143896996974945,0.7941287755966187,0.3222322463989258,-0.019439228639076787,0.061153636256807545,0.13693355770748875,0.022186945436451146,-0.11449396081100846,True
blur_s1.5,blur,1.5,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,13.752764701843262,0.4568614363670349,0.13375262916088104,0.6719493269920349,0.5200738906860352,0.1424554518420343,0.3639046050644223,0.521877492222508,0.17262685331560199,-0.7987622803817658,True
crop_r0.1,crop_resize,0.1,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,14.108366966247559,0.5824832320213318,0.18628251552581787,0.7288796901702881,0.3752472996711731,0.12028210780804081,0.1889993945159879,0.33410009181073397,0.10252833273886322,-0.29785536353929387,True
crop_r0.2,crop_resize,0.2,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,12.279333114624023,0.48572203516960144,0.1419813483953476,0.6709654331207275,0.44556427001953125,0.23433030406969194,0.3237215374380989,0.49246247510574004,0.17383832468049065,-0.5410583318069451,True
crop_r0.3,crop_resize,0.3,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,12.76703929901123,0.5099406242370605,0.1415320783853531,0.672792375087738,0.4394451975822449,0.20391970746665994,0.29000161329621643,0.49406847048089947,0.17158880576092908,-0.5198944993434554,True
advclean_bf,advclean_bf,,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,17.986434936523438,0.761631965637207,0.31682252883911133,0.8383328318595886,0.2461695671081543,-0.12153225587771181,-0.060432217326270236,-0.13253835053035667,-0.03224163668629152,0.14858150000963763,True
advclean_bfgf,advclean_bfgf,,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,19.71217918395996,0.8146655559539795,0.3525329530239105,0.8833950161933899,0.210961252450943,-0.22913989717661465,-0.134271722900773,-0.26019159871060143,-0.0877268343806282,0.2703553277202789,True
jpeg_q90,jpeg,90,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,21.45476531982422,0.8627346754074097,0.4039512574672699,0.9095880389213562,0.16566282510757446,-0.13539519427578317,-0.10008383850383042,-0.2445170470222124,-0.06273049085306999,0.2869338230846805,True
jpeg_q80,jpeg,80,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,18.893482208251953,0.7980956435203552,0.3430170714855194,0.8645626306533813,0.22445450723171234,0.00014898403185916527,-0.017661795733957042,-0.05678738459665399,-0.010124396465298549,0.033875480155558566,True
jpeg_q65,jpeg,65,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,20.02863121032715,0.8337191343307495,0.37467527389526367,0.8876464366912842,0.19164985418319702,-0.05992357805541924,-0.06308575703828077,-0.154321856512981,-0.03709469892278126,0.17507727675143694,True
jpeg_q50,jpeg,50,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,18.364234924316406,0.7757970690727234,0.31957748532295227,0.8484089970588684,0.24237105250358582,0.028156972644472623,0.010771397078109198,0.015426685826989483,0.008748937642431126,-0.04324310352336319,True
blur_s0.5,blur,0.5,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,18.27572250366211,0.7465137243270874,0.2888859808444977,0.8342528939247131,0.28045421838760376,0.03284108713123172,0.048110958371154144,0.10998289729091876,0.0252884278166508,-0.2071653201348133,True
blur_s1.0,blur,1.0,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,15.88855266571045,0.6366134881973267,0.21548448503017426,0.7649849653244019,0.36333101987838745,0.15917111785060858,0.18824613209303118,0.33612258897205344,0.106218625457639,-0.56389377720192,True
blur_s1.5,blur,1.5,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,13.721893310546875,0.4391634464263916,0.1265343278646469,0.6612429022789001,0.5363421440124512,0.2738316411802362,0.44001716443450734,0.6101655208393301,0.2274271823700595,-1.3085894007975478,True
crop_r0.1,crop_resize,0.1,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,13.527274131774902,0.4922143816947937,0.14807555079460144,0.6813645362854004,0.4532940983772278,0.28413096988402864,0.37237124945059596,0.5438000407115542,0.20391777693652707,-0.9511238537567825,True
crop_r0.2,crop_resize,0.2,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,12.292779922485352,0.4387205243110657,0.12843355536460876,0.6379375457763672,0.4974324107170105,0.34946092207388196,0.4405819399960737,0.6043142678572363,0.2546563365537636,-1.1411093717218754,True
crop_r0.3,crop_resize,0.3,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,12.680095672607422,0.4260644316673279,0.12107478082180023,0.6287555694580078,0.5167237520217896,0.32896400985878615,0.4567198829498659,0.6269856179135246,0.2653842329005349,-1.224145520494751,True
advclean_bf,advclean_bf,,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,19.662673950195312,0.8128849267959595,0.35481515526771545,0.877901017665863,0.2026703655719757,-0.04055696610371025,-0.03651979689968542,-0.09313562245386368,-0.025708496047096668,0.1276414448528485,True
advclean_bfgf,advclean_bfgf,,pg_diff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,22.41180419921875,0.8756024241447449,0.4131624400615692,0.915846586227417,0.1514912247657776,-0.1860420938433863,-0.11649166680537147,-0.2728954059205471,-0.07004275614899942,0.3479329571386542,True
jpeg_q90,jpeg,90,advdiff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,16.32427406311035,0.6765127182006836,0.22857587039470673,0.7931686043739319,0.3281852602958679,-0.0822355913340943,-0.12724131078201845,-0.2518443310944617,-0.0517151158172736,0.14905729252955563,True
jpeg_q80,jpeg,80,advdiff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,16.5775089263916,0.6901814341545105,0.24240122735500336,0.8026133179664612,0.3124984800815582,-0.09902407337930288,-0.15001684902981272,-0.3275618366483878,-0.06423849104298418,0.18973112174121615,True
jpeg_q65,jpeg,65,advdiff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,15.507554054260254,0.6308033466339111,0.20814426243305206,0.7689144611358643,0.3667111396789551,-0.028090245677978735,-0.051077935676531995,-0.1399462879730467,-0.019554930802376923,0.04916457924813369,True
jpeg_q50,jpeg,50,advdiff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,14.199392318725586,0.5150939226150513,0.15300557017326355,0.7116222977638245,0.45160239934921265,0.05863576639114528,0.14172323315849342,0.16203247824661277,0.05641256703348084,-0.17094767771082103,True
blur_s0.5,blur,0.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,16.47769546508789,0.6907879114151001,0.2412565052509308,0.8018470406532288,0.30646198987960815,-0.09240683086674105,-0.15102739355291464,-0.321292522769424,-0.06322243288234819,0.20538297433031574,True
blur_s1.0,blur,1.0,advdiff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,13.371132850646973,0.31629660725593567,0.09682711213827133,0.5745951533317566,0.6087838411331177,0.11354613310936551,0.4729698458480127,0.46970574270489707,0.23810599045161399,-0.5784991975905461,True
blur_s1.5,blur,1.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,13.07846450805664,0.2919594347476959,0.09420330077409744,0.5637396574020386,0.6395823955535889,0.13294890076589355,0.5135217312758018,0.48407560325242743,0.25250001600433863,-0.6583559384481475,True
crop_r0.1,crop_resize,0.1,advdiff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,14.773913383483887,0.6198859810829163,0.22090420126914978,0.760729968547821,0.36307013034820557,0.020547264455389094,-0.03288684314730144,-0.20982880474744592,-0.00870256659800476,0.058605254112812095,True
crop_r0.2,crop_resize,0.2,advdiff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,14.619637489318848,0.6403511762619019,0.2226123958826065,0.7683664560317993,0.3451477885246277,0.030775153481560274,-0.06698703493723053,-0.21918409557306676,-0.01882829431133094,0.10507561070901345,True
crop_r0.3,crop_resize,0.3,advdiff,CompVis/stable-diffusion-v1-4,sdedit,car/car_00,0,14.036600112915039,0.5778137445449829,0.187284916639328,0.7366245985031128,0.3892671465873718,0.06942825360612594,0.03721614499560972,-0.025705647711583325,0.023260350124347785,-0.009320282537146982,True
