image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,gl_iters,block,loss,gain_ratio,purify_aware,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_obj_add_581286,phase_gain,instruct-pix2pix,Add sauce,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.09728,0.98585,38.924,0.7905,0.02422,0.11733,0.92216,29.663,0.65093,0.07078,0.26627,0.01132,38.6
task_obj_add_692065,phase_gain,instruct-pix2pix,Add monk,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.11368,0.97352,30.235,0.70029,0.03467,0.16399,0.89129,23.792,0.49425,0.05506,0.43948,0.03078,38.6
task_obj_remove_10197,phase_gain,instruct-pix2pix,Remove gravel path,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.23886,0.96271,28.304,0.61334,0.03668,0.43819,0.43985,14.071,0.07645,0.24418,0.43655,0.03844,38.3
task_obj_remove_257910,phase_gain,instruct-pix2pix,Remove bracelet,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.16353,0.98555,36.939,0.75005,0.02528,0.17669,0.90084,27.205,0.46987,0.06771,0.26335,0.01422,38.4
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.20058,0.97403,31.493,0.67812,0.0481,0.35887,0.75642,18.683,0.29077,0.15595,0.55546,0.02663,38.3
task_obj_remove_509477,phase_gain,instruct-pix2pix,Remove the man with glasses,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.19984,0.95848,29.061,0.55747,0.03874,0.22658,0.80463,22.286,0.34384,0.07387,0.42669,0.03523,38.2
task_obj_remove_657585,phase_gain,instruct-pix2pix,Remove frisbee,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.07467,0.99046,40.766,0.84879,0.02363,0.24728,0.83012,20.771,0.71501,0.16264,0.17585,0.00915,38.3
task_obj_swap_joint_mask_276754,phase_gain,instruct-pix2pix,Replace the satellite dish with rocket,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.3838,0.92932,28.933,0.40282,0.06326,0.19175,0.79807,21.113,0.26601,0.2085,0.37694,0.03576,38.1
task_obj_swap_joint_mask_533428,phase_gain,instruct-pix2pix,Replace the samurai armor with red jacket,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.20788,0.95857,28.63,0.55757,0.04401,0.29577,0.71358,17.512,0.28115,0.14848,0.49996,0.03702,38.2
task_obj_swap_joint_mask_75733,phase_gain,instruct-pix2pix,Replace the snowy landscape with sea,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.23471,0.97462,36.165,0.63196,0.04695,0.31941,0.7715,17.402,0.33382,0.21943,0.23272,0.01555,38.2
task_obj_swap_rand_mask_298147,phase_gain,instruct-pix2pix,Replace the wizard's robe with red shirt,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.30299,0.93991,29.422,0.50795,0.06654,0.46127,0.59991,18.707,0.22357,0.21984,0.50099,0.0338,38.2
task_obj_swap_rand_mask_417469,phase_gain,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,0.8,False,0.0,0.12,0,32,encoder_target,0.25,none,100,7.5,1.5,20260812,False,0.1683,0.96734,31.328,0.60146,0.02835,0.20177,0.81397,22.911,0.39268,0.09202,0.56226,0.02714,38.2
