image,site,rank,prompt,steps,steps_done,stop_reason,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,cdev_mean,cdev_max,cdev_p99,matrix_tv,grid_size,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_acutance_ratio,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,defimg_acutance_ratio,ctrl_lpips,ctrl_psnr,net_lpips
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,jpeg,60,heldout,0.0,20.738319396972656,0.8431095480918884,0.7756857872009277,0.2480364888906479,0.11136919260025024,1.0834964513778687,2.9597488989986447,2.2994084362059697,0.2740730941295624,0.10918392986059189,0.2948867678642273,0.11377331614494324,25.98784637451172,0.5568627715110779,0.9400109648704529,0.16775116324424744,0.05960267782211304,0.990676760673523,0.22681918740272522,21.12757682800293,0.02121730148792267
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,jpeg,45,heldout,0.0,21.1885986328125,0.8611432313919067,0.7865764498710632,0.2344546616077423,0.113334059715271,0.9704543948173523,2.9597488989986447,2.063888835475723,0.2740730941295624,0.10918392986059189,0.28970617055892944,0.1252700239419937,25.24271011352539,0.5725489854812622,0.9310724139213562,0.20023958384990692,0.06850838661193848,0.9851101636886597,0.2273692935705185,21.304996490478516,0.007085368037223816
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,jpeg,30,heldout,0.0,20.810701370239258,0.8460721969604492,0.7545312643051147,0.28166741132736206,0.1262170672416687,0.9208514094352722,2.9597488989986447,2.195706953489775,0.2740730941295624,0.10918392986059189,0.28510650992393494,0.12079766392707825,24.35952377319336,0.6196078658103943,0.9170188307762146,0.23928111791610718,0.07798075675964355,0.9712820649147034,0.24856361746788025,21.206378936767578,0.03310379385948181
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,noise,0.0,heldout,0.0,22.627410888671875,0.8351938128471375,0.8370751142501831,0.17707356810569763,0.08419609069824219,0.9619359970092773,2.9597488989986447,2.7468340526492723,0.2740730941295624,0.10918392986059189,0.286285936832428,0.11106973886489868,29.44103240966797,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.04575890302658081,0.9968516230583191,0.0,80.0,0.17707356810569763
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,noise,0.01,heldout,0.0,21.795047760009766,0.8530123233795166,0.8159052729606628,0.19671845436096191,0.08929705619812012,1.0429149866104126,2.9597488989986447,2.856348483576781,0.2740730941295624,0.10918392986059189,0.2972022593021393,0.1136346310377121,29.112377166748047,0.4627450704574585,0.9626468420028687,0.05766214057803154,0.0489729642868042,0.9977232217788696,0.17086747288703918,23.086055755615234,0.02585098147392273
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,noise,0.02,heldout,0.0,20.246936798095703,0.8412654995918274,0.7518404722213745,0.260513037443161,0.12313258647918701,1.1544638872146606,2.9597488989986447,2.8650625295752596,0.2740730941295624,0.10918392986059189,0.30626142024993896,0.11714160442352295,28.217086791992188,0.4647246301174164,0.9513713717460632,0.09807851165533066,0.05957317352294922,1.0022283792495728,0.214067280292511,21.740943908691406,0.046445757150650024
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,noise,0.04,heldout,0.0,18.92721176147461,0.9302701950073242,0.7084777355194092,0.3075111210346222,0.14335966110229492,1.439701795578003,2.9597488989986447,3.7839627205061466,0.2740730941295624,0.10918392986059189,0.30365610122680664,0.1189415454864502,25.819915771484375,0.48385927081108093,0.9142551422119141,0.18092231452465057,0.09620177745819092,1.0212923288345337,0.27834945917129517,19.666662216186523,0.029161661863327026
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,noise,0.08,heldout,0.0,16.807754516601562,0.9489476680755615,0.5926401615142822,0.410523921251297,0.16612815856933594,1.8620870113372803,2.9597488989986447,5.927455201042097,0.2740730941295624,0.10918392986059189,0.30574899911880493,0.11532726883888245,21.64035415649414,0.5391485691070557,0.8201653361320496,0.31177818775177,0.1537722945213318,1.0943026542663574,0.3988395631313324,16.92901039123535,0.0116843581199646
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,quantize,256,heldout,0.0,22.647865295410156,0.8341449499130249,0.838070273399353,0.1767835021018982,0.08348649740219116,0.9615317583084106,2.9597488989986447,2.727580228873562,0.2740730941295624,0.10918392986059189,0.2856438457965851,0.10849457234144211,29.436521530151367,0.46666666865348816,0.9655483961105347,0.03867502510547638,0.04570084810256958,0.9968969821929932,0.0,80.0,0.1767835021018982
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,quantize,64,heldout,0.0,22.547529220581055,0.8390913009643555,0.8374897837638855,0.18166470527648926,0.08990478515625,0.9636550545692444,2.9597488989986447,2.7254054034064423,0.2740730941295624,0.10918392986059189,0.2821615934371948,0.1051839217543602,29.36351776123047,0.46722689270973206,0.964725136756897,0.042931146919727325,0.0456843376159668,0.9975576996803284,0.02181217446923256,33.062408447265625,0.1598525308072567
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,quantize,32,heldout,0.0,21.765663146972656,0.8476154804229736,0.8093146085739136,0.20633885264396667,0.10427725315093994,0.9897934794425964,2.9597488989986447,2.6676524024006296,0.2740730941295624,0.10918392986059189,0.29613322019577026,0.10946010053157806,29.130945205688477,0.4627450704574585,0.9615082144737244,0.05647120624780655,0.04756879806518555,0.9998092651367188,0.08096163719892502,26.835269927978516,0.12537721544504166
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,quantize,16,heldout,0.0,21.208173751831055,0.8336517810821533,0.797705352306366,0.21665100753307343,0.11123663187026978,0.956585705280304,2.9597488989986447,2.62383496098883,0.2740730941295624,0.10918392986059189,0.29783332347869873,0.12107270956039429,28.220592498779297,0.48627451062202454,0.9449114203453064,0.10338699817657471,0.05921769142150879,1.0075956583023071,0.14695027470588684,23.855649948120117,0.06970073282718658
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32,quantize,8,heldout,0.0,20.494537353515625,0.8999263048171997,0.770464301109314,0.23517507314682007,0.1119692325592041,1.1278667449951172,2.9597488989986447,3.3993129625207468,0.2740730941295624,0.10918392986059189,0.29935529828071594,0.12203601002693176,25.459699630737305,0.48291319608688354,0.8878909349441528,0.1814824342727661,0.07711368799209595,1.048107624053955,0.2291332483291626,20.86013412475586,0.006041824817657471
