cell_id,config_hash,condition,image_id,subtask,tau,purify_kind,purify_strength,seed,fid_psnr,fid_lpips,fid_ssim,fid_linf,fid_fsim,fid_vif_p,fid_dists,fid_niqe,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,edit_clip_b,edit_siglip_b,edit_psnr,edit_lpips,edit_ssim,edit_mse,edit_fsim,edit_vif_p,effect_abs,effect_clip,effect_siglip,effect_control,retention,retention_usable,steps_used,stop_reason,seconds,disp_mean_px,disp_max_px,proxy_gap,attn_full,attn_steps,defimg_acutance_ratio,defimg_dists,defimg_frac_gt_16_255,defimg_fsim,defimg_linf,defimg_lpips,defimg_psnr,defimg_rms,defimg_ssim,defimg_vif_p,edit_acutance_ratio,edit_clip_a,edit_dists,edit_frac_gt_16_255,edit_linf,edit_niqe_a,edit_niqe_b,edit_rms,edit_siglip_a,finished,group,image,prompt,purify_available,stage,started,status,lr,tau_achieved,scale_k,skipped_reason
eval/R/bird_03/purifyblur2/seed3/tau0.2,406525ef819c,R,bird_03,bird,0.2,blur,2.0,3,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.19351641833782196,0.031708866357803345,27.59793472290039,0.18039967119693756,0.9236747622489929,0.0017386175459250808,0.9189018607139587,0.5376376509666443,0.0029174908995628357,-0.003679230809211731,0.0029174908995628357,0.013146061822772026,0.2219288893430476,False,0,random control：無最佳化,15.772147102979943,0.4194067716598511,1.9453941583633423,,False,11,0.3083038628101349,0.11565154790878296,0.07306067645549774,0.9041511416435242,0.7894022464752197,0.2594888210296631,27.281906127929688,0.04324178025126457,0.8770248293876648,0.29381847381591797,1.002180814743042,0.18983718752861023,0.0943111777305603,0.061377208679914474,0.7925091981887817,8.314160423094396,7.930609430177304,0.041696734726428986,0.03462635725736618,2026-08-06T20:31:58+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:31:42+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifyblur2/seed4/tau0.2,2d4c1a25ef80,R,bird_03,bird,0.2,blur,2.0,4,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.23677942156791687,0.06475230306386948,29.148561477661133,0.17052946984767914,0.9264088869094849,0.0012165787629783154,0.9361410140991211,0.45321786403656006,0.0030602440237998962,0.00040090084075927734,0.0030602440237998962,0.013146061822772026,0.23278789230238095,False,0,random control：無最佳化,15.734437816077843,0.4194067716598511,1.9453941583633423,,False,11,0.3083038628101349,0.11565154790878296,0.07306067645549774,0.9041511416435242,0.7894022464752197,0.2594888210296631,27.281906127929688,0.04324178025126457,0.8770248293876648,0.29381847381591797,1.0459461212158203,0.23718032240867615,0.09339749813079834,0.05101299285888672,0.7438955307006836,7.150509465384497,7.472325742516553,0.03487949073314667,0.06781254708766937,2026-08-06T20:32:14+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:31:58+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifyblur3/seed0/tau0.2,fa66d061373d,R,bird_03,bird,0.2,blur,3.0,0,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.2023029774427414,0.025841999799013138,30.91893768310547,0.15055230259895325,0.9485443830490112,0.0008092842763289809,0.9434178471565247,0.5688086152076721,0.020596113055944443,0.026929602026939392,0.020596113055944443,0.013146061822772026,1.566713540040349,False,0,random control：無最佳化,15.7022451069206,0.4194067716598511,1.9453941583633423,,True,11,0.1842266172170639,0.1475592851638794,0.07327334582805634,0.900366485118866,0.7176414132118225,0.31143665313720703,27.539352416992188,0.04197891056537628,0.8774318695068359,0.3243541419506073,0.9358642101287842,0.2292325794696808,0.09099042415618896,0.03649584576487541,0.7538602948188782,9.016805074218235,9.490636214185137,0.028447922319173813,0.04643811285495758,2026-08-06T20:32:30+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:32:14+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifyblur3/seed1/tau0.2,577e215cf099,R,bird_03,bird,0.2,blur,3.0,1,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.2415689378976822,0.05942405015230179,29.35257339477539,0.1751026213169098,0.9360997676849365,0.0011607506312429905,0.9337610006332397,0.49932366609573364,-0.015041206032037735,-0.03992186486721039,-0.015041206032037735,0.013146061822772026,-1.1441606037469625,False,0,random control：無最佳化,15.820691980887204,0.4194067716598511,1.9453941583633423,,False,11,0.1842266172170639,0.1475592851638794,0.07327334582805634,0.900366485118866,0.7176414132118225,0.31143665313720703,27.539352416992188,0.04197891056537628,0.8774318695068359,0.3243541419506073,1.1444593667984009,0.2016470730304718,0.11271560192108154,0.05919583886861801,0.7143076062202454,8.335031469328635,8.699180100193564,0.034069791436195374,0.04438284412026405,2026-08-06T20:32:46+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:32:30+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifyblur3/seed2/tau0.2,b397ed68c67c,R,bird_03,bird,0.2,blur,3.0,2,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.24866783618927002,0.08859990537166595,29.133983612060547,0.16572308540344238,0.9368942975997925,0.0012206698302179575,0.9297383427619934,0.5055816769599915,-0.004932865500450134,-0.0006588101387023926,-0.004932865500450134,0.013146061822772026,-0.3752352276257569,False,0,random control：無最佳化,15.724792100023478,0.4194067716598511,1.9453941583633423,,False,11,0.1842266172170639,0.1475592851638794,0.07327334582805634,0.900366485118866,0.7176414132118225,0.31143665313720703,27.539352416992188,0.04197891056537628,0.8774318695068359,0.3243541419506073,0.8138934969902039,0.24800902605056763,0.11099565029144287,0.044429145753383636,0.6870710849761963,9.012413457050299,8.53972129733792,0.034938085824251175,0.08366703987121582,2026-08-06T20:33:01+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:32:46+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifyblur3/seed3/tau0.2,b4e83c13b10b,R,bird_03,bird,0.2,blur,3.0,3,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.20888617634773254,0.03151465579867363,28.61127471923828,0.1667923927307129,0.9342726469039917,0.0013767959317192435,0.9272089600563049,0.5862999558448792,0.0013545230031013489,-0.013961046934127808,0.0013545230031013489,0.013146061822772026,0.10303640902973703,False,0,random control：無最佳化,15.693401881027967,0.4194067716598511,1.9453941583633423,,False,11,0.1842266172170639,0.1475592851638794,0.07327334582805634,0.900366485118866,0.7176414132118225,0.31143665313720703,27.539352416992188,0.04197891056537628,0.8774318695068359,0.3243541419506073,0.8594965934753418,0.19492512941360474,0.12168467044830322,0.05932077020406723,0.7831418514251709,9.340406476145832,9.269532791751033,0.03710520267486572,0.03286917880177498,2026-08-06T20:33:17+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:33:02+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifyblur3/seed4/tau0.2,23a37cf3b102,R,bird_03,bird,0.2,blur,3.0,4,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.21965070068836212,0.05828563868999481,26.74941635131836,0.227165088057518,0.8818067908287048,0.002113763941451907,0.8770010471343994,0.40124115347862244,0.019801989197731018,0.04217241704463959,0.019801989197731018,0.013146061822772026,1.506305802048594,False,0,random control：無最佳化,15.700305891921744,0.4194067716598511,1.9453941583633423,,False,11,0.1842266172170639,0.1475592851638794,0.07327334582805634,0.900366485118866,0.7176414132118225,0.31143665313720703,27.539352416992188,0.04197891056537628,0.8774318695068359,0.3243541419506073,1.1530840396881104,0.2618231177330017,0.13048702478408813,0.09931914508342743,0.7908011674880981,8.436327056799644,8.64552324111767,0.045975688844919205,0.07808762788772583,2026-08-06T20:33:33+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:33:17+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifycnn_denoise_substitute0/seed0/tau0.2,,R,bird_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淨化算子 cnn_denoise_substitute 的相依不齊（權重或套件缺席），本批無法執行；見 src/purify/ops.py 對該算子的說明
eval/R/bird_03/purifycnn_denoise_substitute0/seed0/tau0.35,,R,bird_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淨化算子 cnn_denoise_substitute 的相依不齊（權重或套件缺席），本批無法執行；見 src/purify/ops.py 對該算子的說明
eval/R/bird_03/purifycnn_denoise_substitute0/seed1/tau0.2,,R,bird_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淨化算子 cnn_denoise_substitute 的相依不齊（權重或套件缺席），本批無法執行；見 src/purify/ops.py 對該算子的說明
eval/R/bird_03/purifycnn_denoise_substitute0/seed1/tau0.35,,R,bird_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淨化算子 cnn_denoise_substitute 的相依不齊（權重或套件缺席），本批無法執行；見 src/purify/ops.py 對該算子的說明
eval/R/bird_03/purifycnn_denoise_substitute0/seed2/tau0.2,,R,bird_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淨化算子 cnn_denoise_substitute 的相依不齊（權重或套件缺席），本批無法執行；見 src/purify/ops.py 對該算子的說明
eval/R/bird_03/purifycnn_denoise_substitute0/seed2/tau0.35,,R,bird_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淨化算子 cnn_denoise_substitute 的相依不齊（權重或套件缺席），本批無法執行；見 src/purify/ops.py 對該算子的說明
eval/R/bird_03/purifycnn_denoise_substitute0/seed3/tau0.2,,R,bird_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淨化算子 cnn_denoise_substitute 的相依不齊（權重或套件缺席），本批無法執行；見 src/purify/ops.py 對該算子的說明
eval/R/bird_03/purifycnn_denoise_substitute0/seed3/tau0.35,,R,bird_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淨化算子 cnn_denoise_substitute 的相依不齊（權重或套件缺席），本批無法執行；見 src/purify/ops.py 對該算子的說明
eval/R/bird_03/purifycnn_denoise_substitute0/seed4/tau0.2,,R,bird_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淨化算子 cnn_denoise_substitute 的相依不齊（權重或套件缺席），本批無法執行；見 src/purify/ops.py 對該算子的說明
eval/R/bird_03/purifycnn_denoise_substitute0/seed4/tau0.35,,R,bird_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淨化算子 cnn_denoise_substitute 的相依不齊（權重或套件缺席），本批無法執行；見 src/purify/ops.py 對該算子的說明
eval/R/bird_03/purifycrop_resize0.1/seed0/tau0.2,74470c048d47,R,bird_03,bird,0.2,crop_resize,0.1,0,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.20577245950698853,0.03855888918042183,25.416433334350586,0.2529243230819702,0.8831067085266113,0.0028731292113661766,0.8851636052131653,0.3698972463607788,-0.02245335280895233,-0.017056643962860107,-0.02245335280895233,0.013146061822772026,-1.7079908121273186,False,0,random control：無最佳化,15.82327027991414,0.4194067716598511,1.9453941583633423,,True,11,0.9746938943862915,0.1694154143333435,0.38672828674316406,0.6945334076881409,0.8677086234092712,0.473249614238739,17.637523651123047,0.13125737011432648,0.49557456374168396,0.037133801728487015,0.9924442768096924,0.18871581554412842,0.13559067249298096,0.0912485122680664,0.8628063797950745,5.457404546679347,5.283965322531019,0.05360157787799835,0.016105536371469498,2026-08-06T20:19:32+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:19:16+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifycrop_resize0.1/seed0/tau0.35,49ed91e4d775,R,bird_03,bird,0.35,crop_resize,0.1,0,23.339332580566406,0.35132676362991333,0.7271312475204468,0.9109304547309875,0.8283530473709106,0.0954415425658226,0.13416332006454468,4.4630596986267514,1.0749455690383911,0.06808208674192429,0.15175692737102509,0.23462113738059998,0.06658481061458588,23.086265563964844,0.3006894886493683,0.8191251158714294,0.004913290496915579,0.8223667740821838,0.2915322482585907,-0.05047927424311638,-0.04590532183647156,-0.05047927424311638,-0.0003447858616709709,146.40761079492506,False,0,random control：無最佳化,15.888110270956531,0.4194067716598511,1.9453941583633423,,False,11,1.0203733444213867,0.2080898880958557,0.3859710693359375,0.69667649269104,0.8651337623596191,0.4973982572555542,17.675676345825195,0.1306820809841156,0.49973440170288086,0.03860361874103546,1.0399789810180664,0.18871581554412842,0.17809975147247314,0.15120474994182587,0.8963771462440491,5.457404546679347,5.863664765358583,0.07009486854076385,0.016105536371469498,2026-08-06T20:48:25+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:48:09+08:00,done,,0.35132676362991333,26.0,
eval/R/bird_03/purifycrop_resize0.1/seed1/tau0.2,66731fc6f8fd,R,bird_03,bird,0.2,crop_resize,0.1,1,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.18025892972946167,0.012856487184762955,24.272029876708984,0.2754952311515808,0.8525974154472351,0.0037393481470644474,0.8647573590278625,0.3350845277309418,0.0030034873634576797,0.004631012678146362,0.0030034873634576797,0.013146061822772026,0.22847050348226292,False,0,random control：無最佳化,15.848607475869358,0.4194067716598511,1.9453941583633423,,False,11,0.9746938943862915,0.1694154143333435,0.38672828674316406,0.6945334076881409,0.8677086234092712,0.473249614238739,17.637523651123047,0.13125737011432648,0.49557456374168396,0.037133801728487015,0.9182125329971313,0.18488994240760803,0.11932426691055298,0.1424916684627533,0.8730162382125854,5.296018344646336,5.562603904339007,0.0611502081155777,0.015859974548220634,2026-08-06T20:19:48+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:19:32+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifycrop_resize0.1/seed1/tau0.35,a1ac839011f8,R,bird_03,bird,0.35,crop_resize,0.1,1,23.339332580566406,0.35132676362991333,0.7271312475204468,0.9109304547309875,0.8283530473709106,0.0954415425658226,0.13416332006454468,4.4630596986267514,1.0749455690383911,0.06808208674192429,0.15175692737102509,0.16915850341320038,0.004651421215385199,23.49905014038086,0.28718748688697815,0.8359421491622925,0.004467803984880447,0.8501629829406738,0.3240116834640503,0.011208553332835436,0.015731438994407654,0.011208553332835436,-0.0003447858616709709,-32.50873826007331,False,0,random control：無最佳化,15.824298130115494,0.4194067716598511,1.9453941583633423,,False,11,1.0203733444213867,0.2080898880958557,0.3859710693359375,0.69667649269104,0.8651337623596191,0.4973982572555542,17.675676345825195,0.1306820809841156,0.49973440170288086,0.03860361874103546,0.8776975274085999,0.18488994240760803,0.13294649124145508,0.1589406430721283,0.9237974882125854,5.296018344646336,5.27763710007978,0.06684163212776184,0.015859974548220634,2026-08-06T20:48:41+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:48:25+08:00,done,,0.35132676362991333,26.0,
eval/R/bird_03/purifycrop_resize0.1/seed2/tau0.2,0ece3f859443,R,bird_03,bird,0.2,crop_resize,0.1,2,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.18191537261009216,0.008650997653603554,23.724288940429688,0.27349549531936646,0.8432005643844604,0.004241993650794029,0.8549112677574158,0.36748257279396057,-9.869411587715149e-05,0.00403478741645813,-9.869411587715149e-05,0.013146061822772026,-0.007507504316326156,False,0,random control：無最佳化,15.842057324014604,0.4194067716598511,1.9453941583633423,,False,11,0.9746938943862915,0.1694154143333435,0.38672828674316406,0.6945334076881409,0.8677086234092712,0.473249614238739,17.637523651123047,0.13125737011432648,0.49557456374168396,0.037133801728487015,0.754314124584198,0.1859501600265503,0.12140882015228271,0.1496448516845703,0.9098345637321472,4.911108613167033,5.395473137907911,0.06513059139251709,0.008552303537726402,2026-08-06T20:20:04+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:19:48+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifycrop_resize0.1/seed2/tau0.35,c149dda683ab,R,bird_03,bird,0.35,crop_resize,0.1,2,23.339332580566406,0.35132676362991333,0.7271312475204468,0.9109304547309875,0.8283530473709106,0.0954415425658226,0.13416332006454468,4.4630596986267514,1.0749455690383911,0.06808208674192429,0.15175692737102509,0.18751060962677002,0.019454501569271088,23.048786163330078,0.2903744876384735,0.8217069506645203,0.004955874755978584,0.8393900990486145,0.3162948489189148,-0.010902198031544685,-0.0015604496002197266,-0.010902198031544685,-0.0003447858616709709,31.620200372220168,False,0,random control：無最佳化,15.878521226113662,0.4194067716598511,1.9453941583633423,,False,11,1.0203733444213867,0.2080898880958557,0.3859710693359375,0.69667649269104,0.8651337623596191,0.4973982572555542,17.675676345825195,0.1306820809841156,0.49973440170288086,0.03860361874103546,0.7869668006896973,0.1859501600265503,0.12523770332336426,0.16945776343345642,0.9295649528503418,4.911108613167033,5.032189948997209,0.07039797306060791,0.008552303537726402,2026-08-06T20:48:57+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:48:41+08:00,done,,0.35132676362991333,26.0,
eval/R/bird_03/purifycrop_resize0.1/seed3/tau0.2,edd001e90003,R,bird_03,bird,0.2,crop_resize,0.1,3,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.19002178311347961,0.015096671879291534,24.742290496826172,0.2548392117023468,0.8597620725631714,0.003355595050379634,0.8694458603858948,0.27472782135009766,-0.004679642617702484,-0.00473766028881073,-0.004679642617702484,0.013146061822772026,-0.355972965956714,False,0,random control：無最佳化,15.825542121892795,0.4194067716598511,1.9453941583633423,,False,11,0.9746938943862915,0.1694154143333435,0.38672828674316406,0.6945334076881409,0.8677086234092712,0.473249614238739,17.637523651123047,0.13125737011432648,0.49557456374168396,0.037133801728487015,1.046817660331726,0.18528412282466888,0.09669411182403564,0.13032183051109314,0.8552542924880981,4.640152487781511,4.794922489182427,0.05792749673128128,0.01041702926158905,2026-08-06T20:20:20+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:20:04+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifycrop_resize0.1/seed3/tau0.35,b97f00206ff0,R,bird_03,bird,0.35,crop_resize,0.1,3,23.339332580566406,0.35132676362991333,0.7271312475204468,0.9109304547309875,0.8283530473709106,0.0954415425658226,0.13416332006454468,4.4630596986267514,1.0749455690383911,0.06808208674192429,0.15175692737102509,0.1884196400642395,0.020073669031262398,22.989633560180664,0.26272308826446533,0.845423698425293,0.005023840349167585,0.8507362604141235,0.2756863236427307,-0.009656639769673347,-0.0031355172395706177,-0.009656639769673347,-0.0003447858616709709,28.0076442893377,False,0,random control：無最佳化,15.869334183167666,0.4194067716598511,1.9453941583633423,,False,11,1.0203733444213867,0.2080898880958557,0.3859710693359375,0.69667649269104,0.8651337623596191,0.4973982572555542,17.675676345825195,0.1306820809841156,0.49973440170288086,0.03860361874103546,1.1365635395050049,0.18528412282466888,0.11747956275939941,0.14140987396240234,0.90217524766922,4.640152487781511,5.1117245760591885,0.07087905704975128,0.01041702926158905,2026-08-06T20:49:13+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:48:57+08:00,done,,0.35132676362991333,26.0,
eval/R/bird_03/purifycrop_resize0.1/seed4/tau0.2,7a0497eb2e9e,R,bird_03,bird,0.2,crop_resize,0.1,4,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.2087739109992981,0.02785426750779152,23.94561767578125,0.2799296975135803,0.8145322799682617,0.0040312279015779495,0.8089461326599121,0.2184266299009323,0.004362303763628006,-0.0025975704193115234,0.004362303763628006,0.013146061822772026,0.3318335043938014,False,0,random control：無最佳化,15.800884481985122,0.4194067716598511,1.9453941583633423,,False,11,0.9746938943862915,0.1694154143333435,0.38672828674316406,0.6945334076881409,0.8677086234092712,0.473249614238739,17.637523651123047,0.13125737011432648,0.49557456374168396,0.037133801728487015,0.9017042517662048,0.20617634057998657,0.13709914684295654,0.15620455145835876,0.7612132430076599,5.347449196753974,5.391081540885063,0.06349194794893265,0.032216571271419525,2026-08-06T20:20:36+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:20:20+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifycrop_resize0.1/seed4/tau0.35,8740dd7b3779,R,bird_03,bird,0.35,crop_resize,0.1,4,23.339332580566406,0.35132676362991333,0.7271312475204468,0.9109304547309875,0.8283530473709106,0.0954415425658226,0.13416332006454468,4.4630596986267514,1.0749455690383911,0.06808208674192429,0.15175692737102509,0.19563078880310059,0.014744836837053299,22.926271438598633,0.28167885541915894,0.79694002866745,0.0050976756028831005,0.804470956325531,0.1982109397649765,0.017471734434366226,0.010545551776885986,0.017471734434366226,-0.0003447858616709709,-50.67416149168987,False,0,random control：無最佳化,15.844100550981238,0.4194067716598511,1.9453941583633423,,False,11,1.0203733444213867,0.2080898880958557,0.3859710693359375,0.69667649269104,0.8651337623596191,0.4973982572555542,17.675676345825195,0.1306820809841156,0.49973440170288086,0.03860361874103546,0.8810449242591858,0.20617634057998657,0.12780779600143433,0.17982801795005798,0.8667892217636108,5.347449196753974,5.003575901179874,0.07139800488948822,0.032216571271419525,2026-08-06T20:49:29+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:49:13+08:00,done,,0.35132676362991333,26.0,
eval/R/bird_03/purifydiffpure150/seed0/tau0.2,e4a2714719e6,R,bird_03,bird,0.2,diffpure,150,0,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.18164631724357605,0.009233658201992512,26.009387969970703,0.23523542284965515,0.8775936365127563,0.002506453078240156,0.8815309405326843,0.36765390634536743,0.014473159797489643,0.010166734457015991,0.014473159797489643,0.013146061822772026,1.1009502307693986,False,0,random control：無最佳化,80.4705391349271,0.4194067716598511,1.9453941583633423,0.4757794439792633,True,11,0.4262561798095703,0.14323461055755615,0.18593280017375946,0.8179659843444824,0.8044410943984985,0.3766619861125946,24.499385833740234,0.059570349752902985,0.7184596061706543,0.11882318556308746,0.8016749024391174,0.19181305170059204,0.12820690870285034,0.11233934015035629,0.671599268913269,6.127568849632652,7.233362588749479,0.050064489245414734,0.023706817999482155,2026-08-06T20:23:21+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:22:01+08:00,done,,0.19990567862987518,10.5,
eval/R/bird_03/purifydiffpure150/seed0/tau0.35,3235f4b5f17c,R,bird_03,bird,0.35,diffpure,150,0,23.339332580566406,0.35132676362991333,0.7271312475204468,0.9109304547309875,0.8283530473709106,0.0954415425658226,0.13416332006454468,4.4630596986267514,1.0749455690383911,0.06808208674192429,0.15175692737102509,0.19074136018753052,0.01446304377168417,26.389789581298828,0.23745667934417725,0.875057578086853,0.002296251244843006,0.8857492804527283,0.3293589651584625,0.009243774227797985,0.0010716915130615234,0.009243774227797985,-0.0003447858616709709,-26.810189324466318,False,0,random control：無最佳化,72.84011701797135,0.4194067716598511,1.9453941583633423,0.513762354850769,False,11,0.4586101770401001,0.1563493013381958,0.20462989807128906,0.7908519506454468,0.9207629561424255,0.39107924699783325,23.137351989746094,0.06968382000923157,0.6676567792892456,0.08835969120264053,1.0216567516326904,0.19181305170059204,0.12442374229431152,0.12352626025676727,0.6834405660629272,6.127568849632652,6.0205506714899375,0.04791921749711037,0.023706817999482155,2026-08-06T20:52:07+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:50:54+08:00,done,,0.35132676362991333,26.0,
eval/R/bird_03/purifydiffpure150/seed1/tau0.2,0710aaef3875,R,bird_03,bird,0.2,diffpure,150,1,25.994462966918945,0.19990567862987518,0.8608325719833374,0.9468647241592407,0.8997077345848083,0.21371717751026154,0.0740591287612915,5.162230603107306,1.0372599363327026,0.050150591880083084,0.08404350280761719,0.2490435242652893,0.10394618660211563,22.805038452148438,0.3114049434661865,0.7814421057701111,0.005241981707513332,0.7731536626815796,0.31872397661209106,-0.08218786679208279,-0.04577581584453583,-0.08218786679208279,0.013146061822772026,-6.251900219251544,False,0,random control：無最佳化,73.27954376395792,0.4194067716598511,1.9453941583633423,0.5188721418380737,False,11,0.46960169076919556,0.13782614469528198,0.18086561560630798,0.8206518888473511,0.7826892137527466,0.38022083044052124,24.59608268737793,0.05891083553433418,0.7200888991355896,0.11995604634284973,1.9223164319992065,0.20326770842075348,0.20289850234985352,0.19877402484416962,0.87092524766922,7.152742148613632,6.054242566046987,0.07240153104066849,0.021758319810032845,2026-08-06T20:24:35+08:00,bird,bird_03,a butterfly,True,eval,2026-08-06T20:23:21+08:00,done,,0.19990567862987518,10.5,
