batch,image_id,condition,purify_dir,seed,tau,png,ring_px,g_ring,g_rest,seam
ip3_merged,cat_01,N1,quantize_8,3,0.2,N1/cat_01/purify/quantize_8/edit_tau0.2_seed3.png,2912,0.08495388180017471,0.027283700183033943,3.113722890599799
ip3_merged,cat_01,N1,quantize_8,4,0.2,N1/cat_01/purify/quantize_8/edit_tau0.2_seed4.png,2912,0.08198509365320206,0.02460613287985325,3.331896728897573
ip3_merged,cat_01,N2,adverse_cleaner_0,0,0.2,N2/cat_01/purify/adverse_cleaner_0/edit_tau0.2_seed0.png,2912,0.04800691828131676,0.0195910707116127,2.450448930943852
ip3_merged,cat_01,N2,adverse_cleaner_0,1,0.2,N2/cat_01/purify/adverse_cleaner_0/edit_tau0.2_seed1.png,2912,0.1807689666748047,0.01633986458182335,11.06306394215128
ip3_merged,cat_01,N2,adverse_cleaner_0,2,0.2,N2/cat_01/purify/adverse_cleaner_0/edit_tau0.2_seed2.png,2912,0.06800482422113419,0.019772371277213097,3.439386367355298
ip3_merged,cat_01,N2,adverse_cleaner_0,3,0.2,N2/cat_01/purify/adverse_cleaner_0/edit_tau0.2_seed3.png,2912,0.1797410249710083,0.017847567796707153,10.070897447671847
ip3_merged,cat_01,N2,adverse_cleaner_0,4,0.2,N2/cat_01/purify/adverse_cleaner_0/edit_tau0.2_seed4.png,2912,0.1697271764278412,0.016938939690589905,10.01994100741322
ip3_merged,cat_01,N2,adverse_cleaner_0,0,0.35,N2/cat_01/purify/adverse_cleaner_0/edit_tau0.35_seed0.png,2912,0.08779183030128479,0.019268592819571495,4.556213892906226
ip3_merged,cat_01,N2,adverse_cleaner_0,1,0.35,N2/cat_01/purify/adverse_cleaner_0/edit_tau0.35_seed1.png,2912,0.17499466240406036,0.0176040381193161,9.940597788870202
ip3_merged,cat_01,N2,adverse_cleaner_0,2,0.35,N2/cat_01/purify/adverse_cleaner_0/edit_tau0.35_seed2.png,2912,0.1369900405406952,0.023035967722535133,5.946789047055466
ip3_merged,cat_01,N2,adverse_cleaner_0,3,0.35,N2/cat_01/purify/adverse_cleaner_0/edit_tau0.35_seed3.png,2912,0.1701497882604599,0.01853187382221222,9.181467016925138
ip3_merged,cat_01,N2,adverse_cleaner_0,4,0.35,N2/cat_01/purify/adverse_cleaner_0/edit_tau0.35_seed4.png,2912,0.1632184386253357,0.018094422295689583,9.020373016507815
ip3_merged,cat_01,N2,blur_0.5,0,0.2,N2/cat_01/purify/blur_0.5/edit_tau0.2_seed0.png,2912,0.045537784695625305,0.021003462374210358,2.1681084710842744
ip3_merged,cat_01,N2,blur_0.5,1,0.2,N2/cat_01/purify/blur_0.5/edit_tau0.2_seed1.png,2912,0.1808587610721588,0.018005870282649994,10.044433189459873
ip3_merged,cat_01,N2,blur_0.5,2,0.2,N2/cat_01/purify/blur_0.5/edit_tau0.2_seed2.png,2912,0.1404518336057663,0.02181757614016533,6.437554415002123
ip3_merged,cat_01,N2,blur_0.5,3,0.2,N2/cat_01/purify/blur_0.5/edit_tau0.2_seed3.png,2912,0.1807505190372467,0.01875164546072483,9.639181767585528
ip3_merged,cat_01,N2,blur_0.5,4,0.2,N2/cat_01/purify/blur_0.5/edit_tau0.2_seed4.png,2912,0.17120909690856934,0.018591711297631264,9.208893908027862
ip3_merged,cat_01,N2,blur_1,0,0.2,N2/cat_01/purify/blur_1/edit_tau0.2_seed0.png,2912,0.044801753014326096,0.018357470631599426,2.4405188445300903
ip3_merged,cat_01,N2,blur_1,1,0.2,N2/cat_01/purify/blur_1/edit_tau0.2_seed1.png,2912,0.17442287504673004,0.01658613234758377,10.516187342020068
ip3_merged,cat_01,N2,blur_1,2,0.2,N2/cat_01/purify/blur_1/edit_tau0.2_seed2.png,2912,0.13894473016262054,0.018955403938889503,7.330085426328329
ip3_merged,cat_01,N2,blur_1,3,0.2,N2/cat_01/purify/blur_1/edit_tau0.2_seed3.png,2912,0.1747741848230362,0.01706089824438095,10.244137343741471
ip3_merged,cat_01,N2,blur_1,4,0.2,N2/cat_01/purify/blur_1/edit_tau0.2_seed4.png,2912,0.16613611578941345,0.017132334411144257,9.697225830552611
ip3_merged,cat_01,N2,blur_2,0,0.2,N2/cat_01/purify/blur_2/edit_tau0.2_seed0.png,2912,0.0667705088853836,0.01379133015871048,4.841484332329754
ip3_merged,cat_01,N2,blur_2,1,0.2,N2/cat_01/purify/blur_2/edit_tau0.2_seed1.png,2912,0.1582431197166443,0.013044827617704868,12.130717580496926
ip3_merged,cat_01,N2,blur_2,2,0.2,N2/cat_01/purify/blur_2/edit_tau0.2_seed2.png,2912,0.15586982667446136,0.016068825498223305,9.70013811474246
ip3_merged,cat_01,N2,blur_2,3,0.2,N2/cat_01/purify/blur_2/edit_tau0.2_seed3.png,2912,0.1577034592628479,0.013447889126837254,11.727004719880334
ip3_merged,cat_01,N2,blur_2,4,0.2,N2/cat_01/purify/blur_2/edit_tau0.2_seed4.png,2912,0.15195180475711823,0.013679810799658298,11.107741691932885
ip3_merged,cat_01,N2,blur_3,0,0.2,N2/cat_01/purify/blur_3/edit_tau0.2_seed0.png,2912,0.1199083924293518,0.011629064567387104,10.31109525056955
ip3_merged,cat_01,N2,blur_3,1,0.2,N2/cat_01/purify/blur_3/edit_tau0.2_seed1.png,2912,0.1355046033859253,0.010440978221595287,12.978152095524763
ip3_merged,cat_01,N2,blur_3,2,0.2,N2/cat_01/purify/blur_3/edit_tau0.2_seed2.png,2912,0.12608645856380463,0.012942511588335037,9.742039456811856
ip3_merged,cat_01,N2,blur_3,3,0.2,N2/cat_01/purify/blur_3/edit_tau0.2_seed3.png,2912,0.13404999673366547,0.010918275453150272,12.277579669872475
ip3_merged,cat_01,N2,blur_3,4,0.2,N2/cat_01/purify/blur_3/edit_tau0.2_seed4.png,2912,0.12594977021217346,0.010971427895128727,11.47979747176707
ip3_merged,cat_01,N2,crop_resize_0.1,0,0.2,N2/cat_01/purify/crop_resize_0.1/edit_tau0.2_seed0.png,2912,0.03103121556341648,0.018790781497955322,1.651406332769772
ip3_merged,cat_01,N2,crop_resize_0.1,1,0.2,N2/cat_01/purify/crop_resize_0.1/edit_tau0.2_seed1.png,2912,0.15718568861484528,0.014918770641088486,10.53610196150699
ip3_merged,cat_01,N2,crop_resize_0.1,2,0.2,N2/cat_01/purify/crop_resize_0.1/edit_tau0.2_seed2.png,2912,0.14433452486991882,0.01900041289627552,7.596388860486891
ip3_merged,cat_01,N2,crop_resize_0.1,3,0.2,N2/cat_01/purify/crop_resize_0.1/edit_tau0.2_seed3.png,2912,0.15403565764427185,0.015297818928956985,10.069125432822343
ip3_merged,cat_01,N2,crop_resize_0.1,4,0.2,N2/cat_01/purify/crop_resize_0.1/edit_tau0.2_seed4.png,2912,0.15150393545627594,0.015572569333016872,9.728897795629534
ip3_merged,cat_01,N2,crop_resize_0.1,0,0.35,N2/cat_01/purify/crop_resize_0.1/edit_tau0.35_seed0.png,2912,0.038784027099609375,0.01872849091887474,2.0708570310127064
ip3_merged,cat_01,N2,crop_resize_0.1,1,0.35,N2/cat_01/purify/crop_resize_0.1/edit_tau0.35_seed1.png,2912,0.14977917075157166,0.015903331339359283,9.41810036874991
ip3_merged,cat_01,N2,crop_resize_0.1,2,0.35,N2/cat_01/purify/crop_resize_0.1/edit_tau0.35_seed2.png,2912,0.14253149926662445,0.018708037212491035,7.618730797235031
ip3_merged,cat_01,N2,crop_resize_0.1,3,0.35,N2/cat_01/purify/crop_resize_0.1/edit_tau0.35_seed3.png,2912,0.14920836687088013,0.016297046095132828,9.155546716864338
ip3_merged,cat_01,N2,crop_resize_0.1,4,0.35,N2/cat_01/purify/crop_resize_0.1/edit_tau0.35_seed4.png,2912,0.1468430608510971,0.016620678827166557,8.834961699102303
ip3_merged,cat_01,N2,diffpure_150,0,0.2,N2/cat_01/purify/diffpure_150/edit_tau0.2_seed0.png,2912,0.04740721359848976,0.019839107990264893,2.3895839279544533
ip3_merged,cat_01,N2,diffpure_150,1,0.2,N2/cat_01/purify/diffpure_150/edit_tau0.2_seed1.png,2912,0.1756354570388794,0.017298121005296707,10.15344134690118
ip3_merged,cat_01,N2,diffpure_150,2,0.2,N2/cat_01/purify/diffpure_150/edit_tau0.2_seed2.png,2912,0.14993685483932495,0.020251227542757988,7.403840311544159
ip3_merged,cat_01,N2,diffpure_150,3,0.2,N2/cat_01/purify/diffpure_150/edit_tau0.2_seed3.png,2912,0.17639712989330292,0.017489805817604065,10.08571116986064
ip3_merged,cat_01,N2,diffpure_150,4,0.2,N2/cat_01/purify/diffpure_150/edit_tau0.2_seed4.png,2912,0.1784611940383911,0.01880679465830326,9.489187141180377
ip3_merged,cat_01,N2,diffpure_150,0,0.35,N2/cat_01/purify/diffpure_150/edit_tau0.35_seed0.png,2912,0.10810115188360214,0.020707005634903908,5.220511057445501
ip3_merged,cat_01,N2,diffpure_150,1,0.35,N2/cat_01/purify/diffpure_150/edit_tau0.35_seed1.png,2912,0.1512526422739029,0.01611464098095894,9.386038600091869
ip3_merged,cat_01,N2,diffpure_150,2,0.35,N2/cat_01/purify/diffpure_150/edit_tau0.35_seed2.png,2912,0.14084243774414062,0.021401885896921158,6.580842381016619
ip3_merged,cat_01,N2,diffpure_150,3,0.35,N2/cat_01/purify/diffpure_150/edit_tau0.35_seed3.png,2912,0.1669180542230606,0.018808431923389435,8.874639571387544
ip3_merged,cat_01,N2,diffpure_150,4,0.35,N2/cat_01/purify/diffpure_150/edit_tau0.35_seed4.png,2912,0.13942793011665344,0.01717357523739338,8.118748029418244
ip3_merged,cat_01,N2,identity_0,0,0.05,N2/cat_01/purify/identity_0/edit_tau0.05_seed0.png,2912,0.059031397104263306,0.022836297750473022,2.5849810573187395
ip3_merged,cat_01,N2,identity_0,1,0.05,N2/cat_01/purify/identity_0/edit_tau0.05_seed1.png,2912,0.1909106820821762,0.018250444903969765,10.46060428042771
ip3_merged,cat_01,N2,identity_0,2,0.05,N2/cat_01/purify/identity_0/edit_tau0.05_seed2.png,2912,0.14574986696243286,0.023621654137969017,6.17018038242111
ip3_merged,cat_01,N2,identity_0,3,0.05,N2/cat_01/purify/identity_0/edit_tau0.05_seed3.png,2912,0.19035540521144867,0.019754385575652122,9.636108624206843
ip3_merged,cat_01,N2,identity_0,4,0.05,N2/cat_01/purify/identity_0/edit_tau0.05_seed4.png,2912,0.18130719661712646,0.019301822409033775,9.393268302596638
ip3_merged,cat_01,N2,identity_0,0,0.1,N2/cat_01/purify/identity_0/edit_tau0.1_seed0.png,2912,0.05469398573040962,0.02249419130384922,2.43147152932101
ip3_merged,cat_01,N2,identity_0,1,0.1,N2/cat_01/purify/identity_0/edit_tau0.1_seed1.png,2912,0.1867654174566269,0.018303433433175087,10.203846078305364
ip3_merged,cat_01,N2,identity_0,2,0.1,N2/cat_01/purify/identity_0/edit_tau0.1_seed2.png,2912,0.1392948478460312,0.02340158447623253,5.952368224788536
ip3_merged,cat_01,N2,identity_0,3,0.1,N2/cat_01/purify/identity_0/edit_tau0.1_seed3.png,2912,0.1874682456254959,0.019551614299416542,9.588376834494445
ip3_merged,cat_01,N2,identity_0,4,0.1,N2/cat_01/purify/identity_0/edit_tau0.1_seed4.png,2912,0.17865362763404846,0.0191030353307724,9.352106853211001
ip3_merged,cat_01,N2,identity_0,0,0.2,N2/cat_01/purify/identity_0/edit_tau0.2_seed0.png,2912,0.053982220590114594,0.02200576290488243,2.453094710846745
ip3_merged,cat_01,N2,identity_0,1,0.2,N2/cat_01/purify/identity_0/edit_tau0.2_seed1.png,2912,0.18298222124576569,0.01875809207558632,9.754841830844688
ip3_merged,cat_01,N2,identity_0,2,0.2,N2/cat_01/purify/identity_0/edit_tau0.2_seed2.png,2912,0.1363723874092102,0.023355266079306602,5.839042336153893
ip3_merged,cat_01,N2,identity_0,3,0.2,N2/cat_01/purify/identity_0/edit_tau0.2_seed3.png,2912,0.18108655512332916,0.01979820802807808,9.146613414027664
ip3_merged,cat_01,N2,identity_0,4,0.2,N2/cat_01/purify/identity_0/edit_tau0.2_seed4.png,2912,0.17354804277420044,0.019401874393224716,8.94491115944987
ip3_merged,cat_01,N2,identity_0,0,0.35,N2/cat_01/purify/identity_0/edit_tau0.35_seed0.png,2912,0.08537518233060837,0.02176971361041069,3.921741179442082
ip3_merged,cat_01,N2,identity_0,1,0.35,N2/cat_01/purify/identity_0/edit_tau0.35_seed1.png,2912,0.17889714241027832,0.020416654646396637,8.762314174807875
ip3_merged,cat_01,N2,identity_0,2,0.35,N2/cat_01/purify/identity_0/edit_tau0.35_seed2.png,2912,0.13028016686439514,0.022842219099402428,5.703481185319835
ip3_merged,cat_01,N2,identity_0,3,0.35,N2/cat_01/purify/identity_0/edit_tau0.35_seed3.png,2912,0.17342954874038696,0.021614987403154373,8.023578524735925
ip3_merged,cat_01,N2,identity_0,4,0.35,N2/cat_01/purify/identity_0/edit_tau0.35_seed4.png,2912,0.16761372983455658,0.021066833287477493,7.956285007210325
ip3_merged,cat_01,N2,jpeg_30,0,0.2,N2/cat_01/purify/jpeg_30/edit_tau0.2_seed0.png,2912,0.05745551735162735,0.021423980593681335,2.681832029318256
ip3_merged,cat_01,N2,jpeg_30,1,0.2,N2/cat_01/purify/jpeg_30/edit_tau0.2_seed1.png,2912,0.1805623173713684,0.01853652484714985,9.740893660503545
ip3_merged,cat_01,N2,jpeg_30,2,0.2,N2/cat_01/purify/jpeg_30/edit_tau0.2_seed2.png,2912,0.13092654943466187,0.0222788006067276,5.876732403409794
ip3_merged,cat_01,N2,jpeg_30,3,0.2,N2/cat_01/purify/jpeg_30/edit_tau0.2_seed3.png,2912,0.07125493884086609,0.021678820252418518,3.286845779023275
ip3_merged,cat_01,N2,jpeg_30,4,0.2,N2/cat_01/purify/jpeg_30/edit_tau0.2_seed4.png,2912,0.09570194035768509,0.020096056163311005,4.76222496493647
ip3_merged,cat_01,N2,jpeg_30,0,0.35,N2/cat_01/purify/jpeg_30/edit_tau0.35_seed0.png,2912,0.052354808896780014,0.02276589162647724,2.299703862065749
ip3_merged,cat_01,N2,jpeg_30,1,0.35,N2/cat_01/purify/jpeg_30/edit_tau0.35_seed1.png,2912,0.1731644719839096,0.019849581643939018,8.723834843984463
ip3_merged,cat_01,N2,jpeg_30,2,0.35,N2/cat_01/purify/jpeg_30/edit_tau0.35_seed2.png,2912,0.133102685213089,0.023269034922122955,5.720163541743713
ip3_merged,cat_01,N2,jpeg_30,3,0.35,N2/cat_01/purify/jpeg_30/edit_tau0.35_seed3.png,2912,0.16740524768829346,0.020858632400631905,8.025705831184885
ip3_merged,cat_01,N2,jpeg_30,4,0.35,N2/cat_01/purify/jpeg_30/edit_tau0.35_seed4.png,2912,0.1648612916469574,0.02022552117705345,8.151151715882516
ip3_merged,cat_01,N2,jpeg_75,0,0.2,N2/cat_01/purify/jpeg_75/edit_tau0.2_seed0.png,2912,0.052026115357875824,0.02183757722377777,2.3824124272003657
ip3_merged,cat_01,N2,jpeg_75,1,0.2,N2/cat_01/purify/jpeg_75/edit_tau0.2_seed1.png,2912,0.18356172740459442,0.018808234483003616,9.759646902024384
ip3_merged,cat_01,N2,jpeg_75,2,0.2,N2/cat_01/purify/jpeg_75/edit_tau0.2_seed2.png,2912,0.06511279940605164,0.022622358053922653,2.8782498823000133
ip3_merged,cat_01,N2,jpeg_75,3,0.2,N2/cat_01/purify/jpeg_75/edit_tau0.2_seed3.png,2912,0.17851370573043823,0.020165110006928444,8.852602622505083
ip3_merged,cat_01,N2,jpeg_75,4,0.2,N2/cat_01/purify/jpeg_75/edit_tau0.2_seed4.png,2912,0.1518796980381012,0.01773126795887947,8.565642253578533
ip3_merged,cat_01,N2,jpeg_75,0,0.35,N2/cat_01/purify/jpeg_75/edit_tau0.35_seed0.png,2912,0.0522281676530838,0.02300647273659706,2.270151024498551
ip3_merged,cat_01,N2,jpeg_75,1,0.35,N2/cat_01/purify/jpeg_75/edit_tau0.35_seed1.png,2912,0.1802598088979721,0.020246151834726334,8.903410898499205
ip3_merged,cat_01,N2,jpeg_75,2,0.35,N2/cat_01/purify/jpeg_75/edit_tau0.35_seed2.png,2912,0.1438097208738327,0.026840277016162872,5.3579819905447446
ip3_merged,cat_01,N2,jpeg_75,3,0.35,N2/cat_01/purify/jpeg_75/edit_tau0.35_seed3.png,2912,0.17508667707443237,0.021307596936821938,8.217101045865139
ip3_merged,cat_01,N2,jpeg_75,4,0.35,N2/cat_01/purify/jpeg_75/edit_tau0.35_seed4.png,2912,0.16827136278152466,0.02074681781232357,8.110707111987642
ip3_merged,cat_01,N2,noise_0.01,0,0.2,N2/cat_01/purify/noise_0.01/edit_tau0.2_seed0.png,2912,0.05583586171269417,0.025427527725696564,2.195882443430296
ip3_merged,cat_01,N2,noise_0.01,1,0.2,N2/cat_01/purify/noise_0.01/edit_tau0.2_seed1.png,2912,0.18282116949558258,0.020986706018447876,8.711284626319056
ip3_merged,cat_01,N2,noise_0.01,2,0.2,N2/cat_01/purify/noise_0.01/edit_tau0.2_seed2.png,2912,0.15064582228660583,0.027673006057739258,5.443782362215579
ip3_merged,cat_01,N2,noise_0.01,3,0.2,N2/cat_01/purify/noise_0.01/edit_tau0.2_seed3.png,2912,0.18068039417266846,0.02173621580004692,8.312412603682304
ip3_merged,cat_01,N2,noise_0.01,4,0.2,N2/cat_01/purify/noise_0.01/edit_tau0.2_seed4.png,2912,0.1748022735118866,0.021634481847286224,8.079799402906124
ip3_merged,cat_01,N2,noise_0.02,0,0.2,N2/cat_01/purify/noise_0.02/edit_tau0.2_seed0.png,2912,0.059335991740226746,0.03216400370001793,1.8447949544351554
ip3_merged,cat_01,N2,noise_0.02,1,0.2,N2/cat_01/purify/noise_0.02/edit_tau0.2_seed1.png,2912,0.18229830265045166,0.026477396488189697,6.885053926346808
ip3_merged,cat_01,N2,noise_0.02,2,0.2,N2/cat_01/purify/noise_0.02/edit_tau0.2_seed2.png,2912,0.15193355083465576,0.033782731741666794,4.497373154914665
ip3_merged,cat_01,N2,noise_0.02,3,0.2,N2/cat_01/purify/noise_0.02/edit_tau0.2_seed3.png,2912,0.17995253205299377,0.027211157605051994,6.613189143396971
ip3_merged,cat_01,N2,noise_0.02,4,0.2,N2/cat_01/purify/noise_0.02/edit_tau0.2_seed4.png,2912,0.1771211475133896,0.02735872194170952,6.474028570880023
ip3_merged,cat_01,N2,noise_0.04,0,0.2,N2/cat_01/purify/noise_0.04/edit_tau0.2_seed0.png,2912,0.07221180945634842,0.045735154300928116,1.5789125577495429
ip3_merged,cat_01,N2,noise_0.04,1,0.2,N2/cat_01/purify/noise_0.04/edit_tau0.2_seed1.png,2912,0.18475130200386047,0.04155441373586655,4.446009109362009
ip3_merged,cat_01,N2,noise_0.04,2,0.2,N2/cat_01/purify/noise_0.04/edit_tau0.2_seed2.png,2912,0.1450589895248413,0.04595869034528732,3.156290756655904
ip3_merged,cat_01,N2,noise_0.04,3,0.2,N2/cat_01/purify/noise_0.04/edit_tau0.2_seed3.png,2912,0.1815587729215622,0.042312998324632645,4.290851041294967
ip3_merged,cat_01,N2,noise_0.04,4,0.2,N2/cat_01/purify/noise_0.04/edit_tau0.2_seed4.png,2912,0.18311674892902374,0.04280376061797142,4.278052822586365
ip3_merged,cat_01,N2,noise_0.08,0,0.2,N2/cat_01/purify/noise_0.08/edit_tau0.2_seed0.png,2912,0.10376992076635361,0.07711496204137802,1.3456522316729298
ip3_merged,cat_01,N2,noise_0.08,1,0.2,N2/cat_01/purify/noise_0.08/edit_tau0.2_seed1.png,2912,0.1965808868408203,0.07358916848897934,2.6713290947194235
ip3_merged,cat_01,N2,noise_0.08,2,0.2,N2/cat_01/purify/noise_0.08/edit_tau0.2_seed2.png,2912,0.15847204625606537,0.08134231716394424,1.9482116047501732
ip3_merged,cat_01,N2,noise_0.08,3,0.2,N2/cat_01/purify/noise_0.08/edit_tau0.2_seed3.png,2912,0.19183315336704254,0.07534737139940262,2.5459833542190893
ip3_merged,cat_01,N2,noise_0.08,4,0.2,N2/cat_01/purify/noise_0.08/edit_tau0.2_seed4.png,2912,0.19704453647136688,0.07578182965517044,2.600155437892927
ip3_merged,cat_01,N2,quantize_16,0,0.2,N2/cat_01/purify/quantize_16/edit_tau0.2_seed0.png,2912,0.09749110788106918,0.023866131901741028,4.084914483941038
ip3_merged,cat_01,N2,quantize_16,1,0.2,N2/cat_01/purify/quantize_16/edit_tau0.2_seed1.png,2912,0.11869772523641586,0.025571150705218315,4.641860923849358
ip3_merged,cat_01,N2,quantize_16,2,0.2,N2/cat_01/purify/quantize_16/edit_tau0.2_seed2.png,2912,0.10841210186481476,0.02497623674571514,4.340609955317374
ip3_merged,cat_01,N2,quantize_16,3,0.2,N2/cat_01/purify/quantize_16/edit_tau0.2_seed3.png,2912,0.10534323006868362,0.02381318248808384,4.423735891722896
ip3_merged,cat_01,N2,quantize_16,4,0.2,N2/cat_01/purify/quantize_16/edit_tau0.2_seed4.png,2912,0.10351323336362839,0.022409120574593544,4.619245678073911
ip3_merged,cat_01,N2,quantize_32,0,0.2,N2/cat_01/purify/quantize_32/edit_tau0.2_seed0.png,2912,0.06339500844478607,0.023732805624604225,2.6711973901249726
ip3_merged,cat_01,N2,quantize_32,1,0.2,N2/cat_01/purify/quantize_32/edit_tau0.2_seed1.png,2912,0.17924511432647705,0.020398501306772232,8.787170764695752
ip3_merged,cat_01,N2,quantize_32,2,0.2,N2/cat_01/purify/quantize_32/edit_tau0.2_seed2.png,2912,0.12865611910820007,0.025103623047471046,5.125002031177367
ip3_merged,cat_01,N2,quantize_32,3,0.2,N2/cat_01/purify/quantize_32/edit_tau0.2_seed3.png,2912,0.17497314512729645,0.021685026586055756,8.068846235116466
ip3_merged,cat_01,N2,quantize_32,4,0.2,N2/cat_01/purify/quantize_32/edit_tau0.2_seed4.png,2912,0.17195573449134827,0.021279320120811462,8.080884798719355
ip3_merged,cat_01,N2,quantize_64,0,0.2,N2/cat_01/purify/quantize_64/edit_tau0.2_seed0.png,2912,0.0516887828707695,0.022832421585917473,2.263832711579309
ip3_merged,cat_01,N2,quantize_64,1,0.2,N2/cat_01/purify/quantize_64/edit_tau0.2_seed1.png,2912,0.18230004608631134,0.019138453528285027,9.52532793816842
ip3_merged,cat_01,N2,quantize_64,2,0.2,N2/cat_01/purify/quantize_64/edit_tau0.2_seed2.png,2912,0.13756458461284637,0.023818105459213257,5.775630847231555
ip3_merged,cat_01,N2,quantize_64,3,0.2,N2/cat_01/purify/quantize_64/edit_tau0.2_seed3.png,2912,0.17995591461658478,0.020286642014980316,8.870660530397267
ip3_merged,cat_01,N2,quantize_64,4,0.2,N2/cat_01/purify/quantize_64/edit_tau0.2_seed4.png,2912,0.17225472629070282,0.01985585130751133,8.675262703319099
ip3_merged,cat_01,N2,quantize_8,0,0.2,N2/cat_01/purify/quantize_8/edit_tau0.2_seed0.png,2912,0.112917959690094,0.028258392587304115,3.995908802711786
ip3_merged,cat_01,N2,quantize_8,1,0.2,N2/cat_01/purify/quantize_8/edit_tau0.2_seed1.png,2912,0.13700126111507416,0.02638937532901764,5.19153103879758
ip3_merged,cat_01,N2,quantize_8,2,0.2,N2/cat_01/purify/quantize_8/edit_tau0.2_seed2.png,2912,0.12350616604089737,0.028584634885191917,4.320718684599289
ip3_merged,cat_01,N2,quantize_8,3,0.2,N2/cat_01/purify/quantize_8/edit_tau0.2_seed3.png,2912,0.10348137468099594,0.029748665168881416,3.4785216107525594
ip3_merged,cat_01,N2,quantize_8,4,0.2,N2/cat_01/purify/quantize_8/edit_tau0.2_seed4.png,2912,0.1294170320034027,0.026301555335521698,4.920508705757712
ip3_merged,cat_01,N3,adverse_cleaner_0,0,0.2,N3/cat_01/purify/adverse_cleaner_0/edit_tau0.2_seed0.png,2912,0.03846677392721176,0.018809033557772636,2.0451222977012433
ip3_merged,cat_01,N3,adverse_cleaner_0,1,0.2,N3/cat_01/purify/adverse_cleaner_0/edit_tau0.2_seed1.png,2912,0.15638066828250885,0.014051293954253197,11.129271709184753
ip3_merged,cat_01,N3,adverse_cleaner_0,2,0.2,N3/cat_01/purify/adverse_cleaner_0/edit_tau0.2_seed2.png,2912,0.15152710676193237,0.01715286821126938,8.833922402690622
ip3_merged,cat_01,N3,adverse_cleaner_0,3,0.2,N3/cat_01/purify/adverse_cleaner_0/edit_tau0.2_seed3.png,2912,0.1566549390554428,0.014636215753853321,10.703240625173196
ip3_merged,cat_01,N3,adverse_cleaner_0,4,0.2,N3/cat_01/purify/adverse_cleaner_0/edit_tau0.2_seed4.png,2912,0.1511671394109726,0.014558471739292145,10.383448353509843
ip3_merged,cat_01,N3,adverse_cleaner_0,0,0.35,N3/cat_01/purify/adverse_cleaner_0/edit_tau0.35_seed0.png,2912,0.14651000499725342,0.017904946580529213,8.182655242131588
ip3_merged,cat_01,N3,adverse_cleaner_0,1,0.35,N3/cat_01/purify/adverse_cleaner_0/edit_tau0.35_seed1.png,2912,0.15696761012077332,0.015888113528490067,9.879562469093887
ip3_merged,cat_01,N3,adverse_cleaner_0,2,0.35,N3/cat_01/purify/adverse_cleaner_0/edit_tau0.35_seed2.png,2912,0.15401336550712585,0.019031859934329987,8.092396961650289
ip3_merged,cat_01,N3,adverse_cleaner_0,3,0.35,N3/cat_01/purify/adverse_cleaner_0/edit_tau0.35_seed3.png,2912,0.15778307616710663,0.01639852486550808,9.621784731319368
ip3_merged,cat_01,N3,adverse_cleaner_0,4,0.35,N3/cat_01/purify/adverse_cleaner_0/edit_tau0.35_seed4.png,2912,0.15100660920143127,0.01629301905632019,9.268178517403417
ip3_merged,cat_01,N3,blur_0.5,0,0.2,N3/cat_01/purify/blur_0.5/edit_tau0.2_seed0.png,2912,0.03576541319489479,0.02078819088637829,1.720467807438237
ip3_merged,cat_01,N3,blur_0.5,1,0.2,N3/cat_01/purify/blur_0.5/edit_tau0.2_seed1.png,2912,0.15748919546604156,0.015510199591517448,10.153911594546638
ip3_merged,cat_01,N3,blur_0.5,2,0.2,N3/cat_01/purify/blur_0.5/edit_tau0.2_seed2.png,2912,0.1551300436258316,0.019196271896362305,8.08125892690803
ip3_merged,cat_01,N3,blur_0.5,3,0.2,N3/cat_01/purify/blur_0.5/edit_tau0.2_seed3.png,2912,0.1577480286359787,0.016118964180350304,9.786486704169254
ip3_merged,cat_01,N3,blur_0.5,4,0.2,N3/cat_01/purify/blur_0.5/edit_tau0.2_seed4.png,2912,0.15206947922706604,0.01604134775698185,9.479844308024504
ip3_merged,cat_01,N3,blur_1,0,0.2,N3/cat_01/purify/blur_1/edit_tau0.2_seed0.png,2912,0.13754026591777802,0.016147442162036896,8.517774179810296
ip3_merged,cat_01,N3,blur_1,1,0.2,N3/cat_01/purify/blur_1/edit_tau0.2_seed1.png,2912,0.15351183712482452,0.014317741617560387,10.721791273041672
ip3_merged,cat_01,N3,blur_1,2,0.2,N3/cat_01/purify/blur_1/edit_tau0.2_seed2.png,2912,0.1508508026599884,0.01757810264825821,8.581745463577436
ip3_merged,cat_01,N3,blur_1,3,0.2,N3/cat_01/purify/blur_1/edit_tau0.2_seed3.png,2912,0.15318948030471802,0.01490787323564291,10.275743419823334
ip3_merged,cat_01,N3,blur_1,4,0.2,N3/cat_01/purify/blur_1/edit_tau0.2_seed4.png,2912,0.14713099598884583,0.014755233190953732,9.971444983943066
ip3_merged,cat_01,N3,blur_2,0,0.2,N3/cat_01/purify/blur_2/edit_tau0.2_seed0.png,2912,0.13424620032310486,0.013686256483197212,9.808832713892262
ip3_merged,cat_01,N3,blur_2,1,0.2,N3/cat_01/purify/blur_2/edit_tau0.2_seed1.png,2912,0.14800626039505005,0.012363141402602196,11.971573856131554
