run,purify,strength,noise_split,n,mean_dsiglip,sd_dsiglip,mean_ddegrade,sd_ddegrade,semantic_fail,degrade_fail,isr
e2,blur,1.5,heldout,36,0.008437411807891395,0.024868699818500713,3.678597982951832,1.0196127838121836,False,True,True
e2,blur,2.0,heldout,36,0.0035751115841170153,0.02726755829262688,4.872246025657336,1.177869571640118,False,True,True
e2,blur,3.0,heldout,36,-0.0026218101589216124,0.02632398586446282,5.966953126892657,1.0704172551670297,False,True,True
e2,identity,0.0,train,36,-0.000503719344528185,0.015534324656024218,-0.0409509802724153,0.7004262360934963,False,False,False
e2,jpeg,30,heldout,36,0.005662913873998655,0.019671902611817282,-0.4701496725017125,0.9268029196289963,False,False,False
e2,jpeg,45,heldout,36,0.00398888162130283,0.016938327774233406,-0.41860577285327516,0.8451077848569409,False,False,False
e2,jpeg,60,heldout,36,0.006070773350074887,0.01767783693479745,-0.358201989019192,0.723416235161257,False,False,False
e2,jpeg,75,heldout,36,0.007008374953228567,0.016713382856636937,-0.40138138095041115,0.5608638432764482,False,False,False
e2,jpeg,85,heldout,36,0.0042795121100627715,0.01937236821407575,-0.3377190358729251,0.3995876759912298,False,False,False
e2,jpeg,95,heldout,36,0.005524393895434009,0.014220217204547246,-0.005199095325843617,0.351143378226769,False,False,False
e2,noise,0.0,heldout,36,0.001387556963082817,0.012887948098337721,0.05813761617560983,0.25473733963169715,False,False,False
e2,noise,0.01,heldout,36,0.0039729308854374625,0.01259544972866739,0.5776115103278612,0.5424628812077095,False,False,False
e2,noise,0.02,heldout,36,0.0069763848765028846,0.012211691430283169,1.6203376403080842,0.7857642157939424,False,True,True
e2,noise,0.04,heldout,36,0.01900033241448303,0.026494683201260624,3.5566854914173334,1.2463790963027697,False,True,True
e2,noise,0.08,heldout,36,0.02018034194285671,0.025174720770888687,5.593304918282224,1.4110133223877344,False,True,True
e2,quantize,16,heldout,36,0.017513752785614796,0.031379980600462376,0.5652712353086405,0.6823399368871125,False,False,False
e2,quantize,256,heldout,36,0.0014211924280971289,0.012861749060572828,0.07218988817695762,0.27016057982143443,False,False,False
e2,quantize,32,heldout,36,0.006166387633937929,0.010667214357306437,0.2483741837336929,0.28697715999090334,False,False,False
e2,quantize,64,heldout,36,0.0028894110065367487,0.013955127465374492,0.16106204039988375,0.3491543780577184,False,False,False
e2,quantize,8,heldout,36,0.02597110951319337,0.028242577497007693,1.2429905238573924,1.5604547505564517,False,True,True
e21_P_tau0.02,blur,0.0,heldout,6,0.0016213815348843734,0.011637917302213464,-0.10943059431093705,0.14296894640656804,False,False,False
e21_P_tau0.02,blur,0.5,heldout,6,0.0019043153151869774,0.014397639697719384,-0.18972401367257827,0.4726023219142325,False,False,False
e21_P_tau0.02,blur,1.0,heldout,6,0.00846130276719729,0.026743966350861813,1.661639473363025,0.7089768701669136,False,True,True
e21_P_tau0.02,blur,1.5,heldout,6,0.008304146584123373,0.023213330917434504,3.3183434398368368,0.734594312047698,False,True,True
e21_P_tau0.02,blur,2.0,heldout,6,0.004069819580763578,0.02727368423072206,4.681424112032415,1.1585250468206474,False,True,True
e21_P_tau0.02,blur,3.0,heldout,6,-0.004221075059225162,0.024114746372201002,5.969416736076898,1.0878296734274537,False,True,True
e21_P_tau0.02,identity,0.0,train,6,0.0007826090635110935,0.018801035312347347,-0.28798310038763336,0.6380208639925381,False,False,False
e21_P_tau0.02,jpeg,30,heldout,6,0.0042310307423273725,0.019022289745093405,-0.7370310734264693,0.7461556032837078,False,False,False
e21_P_tau0.02,jpeg,45,heldout,6,0.004396099131554365,0.016527598144355404,-0.5865452965344781,0.6056869708082883,False,False,False
e21_P_tau0.02,jpeg,60,heldout,6,0.01397075674807032,0.02482204996216451,-0.5846788199482894,0.5718389483093572,False,False,False
e21_P_tau0.02,jpeg,75,heldout,6,0.010992243109891811,0.018546713752287516,-0.49545691704340394,0.3010556763354281,False,False,False
e21_P_tau0.02,jpeg,85,heldout,6,0.005946424634506305,0.013469851427410895,-0.5467442151731235,0.3459366674106408,False,False,False
e21_P_tau0.02,jpeg,95,heldout,6,0.004872413041690986,0.007970981538826645,-0.1592855202844412,0.2798122857164545,False,False,False
e21_P_tau0.02,noise,0.0,heldout,6,0.0016213815348843734,0.011637917302213464,-0.10943059431093705,0.14296894640656804,False,False,False
e21_P_tau0.02,noise,0.01,heldout,6,0.005305473227053881,0.011117532349740132,0.33732751012696544,0.24719648094842522,False,False,False
e21_P_tau0.02,noise,0.02,heldout,6,0.007227448436121146,0.01196996230125768,1.2781332678911146,0.5381389775780221,False,True,True
e21_P_tau0.02,noise,0.04,heldout,6,0.014253138254086176,0.027592769358959764,3.1917958319254365,1.2312689789858393,False,True,True
e21_P_tau0.02,noise,0.08,heldout,6,0.014281170132259527,0.025331512286872734,5.337612857260211,1.311849123369391,False,True,True
e21_P_tau0.02,quantize,16,heldout,6,0.012625997109959522,0.02481070669764844,0.31829977702928874,0.46110523940974946,False,False,False
e21_P_tau0.02,quantize,256,heldout,6,0.0015514095624287922,0.010613832852025929,-0.10056467335444008,0.11843627714616685,False,False,False
e21_P_tau0.02,quantize,32,heldout,6,0.005111167207360268,0.006360284036614319,0.1310867012912318,0.15445996043897045,False,False,False
e21_P_tau0.02,quantize,64,heldout,6,0.0032722867714862027,0.013627897269951344,-0.0394725918215327,0.10510089120747465,False,False,False
e21_P_tau0.02,quantize,8,heldout,6,0.023122932761907578,0.023841358354682506,1.0722760856208207,1.1031084153004824,False,True,True
e21_P_tau0.05,blur,0.0,heldout,6,0.003108056727796793,0.014556051651973406,-0.12636900317797406,0.12310354057286878,False,False,False
e21_P_tau0.05,blur,0.5,heldout,6,0.0008936027685801188,0.01930070142448557,-0.23161642071927657,0.4873145940983532,False,False,False
e21_P_tau0.05,blur,1.0,heldout,6,0.008841102787603935,0.029822445171594616,1.6161181892563878,0.6780967173126619,False,True,True
e21_P_tau0.05,blur,1.5,heldout,6,0.009323592142512402,0.02375364691489236,3.3908470235546924,0.7654651213862272,False,True,True
e21_P_tau0.05,blur,2.0,heldout,6,0.0021910665867229304,0.027551939823334017,4.669802022330936,1.0926221526828792,False,True,True
e21_P_tau0.05,blur,3.0,heldout,6,-0.005529536710431178,0.024922030790320376,5.936003828949161,1.10847833022907,False,True,True
e21_P_tau0.05,identity,0.0,train,6,0.004423379975681503,0.02025517515859803,-0.39565282006587,0.971568285081035,False,False,False
e21_P_tau0.05,jpeg,30,heldout,6,0.0033314724763234458,0.01975669860386735,-0.7567340763025108,0.7452643548353163,False,False,False
e21_P_tau0.05,jpeg,45,heldout,6,0.006542208294073741,0.01880500717365745,-0.716357920737689,0.6302499544722124,False,False,False
e21_P_tau0.05,jpeg,60,heldout,6,0.002403408754616976,0.017892319874288024,-0.7810224471420533,0.4998265982441207,False,False,False
e21_P_tau0.05,jpeg,75,heldout,6,0.00996914024775227,0.022697958610071605,-0.6937009494207661,0.4236206871617016,False,False,False
e21_P_tau0.05,jpeg,85,heldout,6,0.005524733569473028,0.014018479220448708,-0.5755393445590434,0.2836525852941553,False,False,False
e21_P_tau0.05,jpeg,95,heldout,6,0.0031723055678109327,0.014847405611336345,-0.16823924841394403,0.20698178112741478,False,False,False
e21_P_tau0.05,noise,0.0,heldout,6,0.003108056727796793,0.014556051651973406,-0.12636900317797406,0.12310354057286878,False,False,False
e21_P_tau0.05,noise,0.01,heldout,6,0.0034596812911331654,0.011952227221584453,0.3273256845741854,0.24612917149517524,False,False,False
e21_P_tau0.05,noise,0.02,heldout,6,0.0045660076042016344,0.013168073512256033,1.3285176467950566,0.6252939582903926,False,True,True
e21_P_tau0.05,noise,0.04,heldout,6,0.01628302053237955,0.03434999567885169,3.2083124185074943,1.2629142234830457,False,True,True
e21_P_tau0.05,noise,0.08,heldout,6,0.017333491550137598,0.027748714078797646,5.185550414026278,1.3208235046799406,False,True,True
e21_P_tau0.05,quantize,16,heldout,6,0.007580523534367482,0.027267610709143516,0.3666853301607887,0.44085396605074656,False,False,False
e21_P_tau0.05,quantize,256,heldout,6,0.0031949103189011416,0.01488762632261483,-0.11613451341580376,0.13855323818989707,False,False,False
e21_P_tau0.05,quantize,32,heldout,6,0.0012699320601920288,0.010664749117834606,0.12575597276015457,0.20090928003113812,False,False,False
e21_P_tau0.05,quantize,64,heldout,6,0.0032251010028024516,0.01323365352843625,-0.019962809642225004,0.0630949704613987,False,False,False
e21_P_tau0.05,quantize,8,heldout,6,0.026555420675625403,0.031242650184489067,1.1024131161982227,1.083266312084099,False,True,True
e21_P_tau0.10,blur,0.0,heldout,6,-2.3040610055128734e-05,0.01654033840244465,-0.15130548939432545,0.21363605769170105,False,False,False
e21_P_tau0.10,blur,0.5,heldout,6,0.0003724804458518823,0.01916064379803179,-0.2425246086849917,0.5691183839608126,False,False,False
e21_P_tau0.10,blur,1.0,heldout,6,0.007689954247325659,0.026204037008977145,1.642215840484167,0.736458309474136,False,True,True
e21_P_tau0.10,blur,1.5,heldout,6,0.012980134692043066,0.024097306326537293,3.269383164709074,0.6867517114405312,False,True,True
e21_P_tau0.10,blur,2.0,heldout,6,0.002738427991668383,0.025653698048230037,4.741625530185711,1.1588924630581918,False,True,True
e21_P_tau0.10,blur,3.0,heldout,6,-0.007312043725202481,0.024211928516621843,5.916363995063021,1.0675279465028649,False,True,True
e21_P_tau0.10,identity,0.0,train,6,-0.0001864961814135313,0.031547095487415085,-0.7359735862584139,1.2096516850384127,False,False,False
e21_P_tau0.10,jpeg,30,heldout,6,0.008155554377784332,0.02159472194577979,-0.771231118849898,0.6091481341546016,False,False,False
e21_P_tau0.10,jpeg,45,heldout,6,0.006864430382847786,0.017866266461084492,-0.7750489136428246,0.5330174175951391,False,False,False
e21_P_tau0.10,jpeg,60,heldout,6,0.009282305060575405,0.02009053285144582,-0.7553607506668852,0.4930652286376067,False,False,False
e21_P_tau0.10,jpeg,75,heldout,6,0.01336441266660889,0.022391531274249723,-0.7561989462206554,0.3909019375093781,False,False,False
e21_P_tau0.10,jpeg,85,heldout,6,0.008227432612329721,0.01950452441094206,-0.6079324369612081,0.32230476003206565,False,False,False
e21_P_tau0.10,jpeg,95,heldout,6,0.001459505098561446,0.009689832797482829,-0.17630189961784146,0.26569327700736944,False,False,False
e21_P_tau0.10,noise,0.0,heldout,6,-2.3040610055128734e-05,0.01654033840244465,-0.15130548939432545,0.21363605769170105,False,False,False
e21_P_tau0.10,noise,0.01,heldout,6,0.002816183026880026,0.017518692190849932,0.29126558258285185,0.17271995076619845,False,False,False
e21_P_tau0.10,noise,0.02,heldout,6,-9.328483914335568e-05,0.010598382025825206,1.2814059621170204,0.5437364379320713,False,True,True
e21_P_tau0.10,noise,0.04,heldout,6,0.013494208299865326,0.032852520472741516,3.2611603865810856,1.1700718614975452,False,True,True
e21_P_tau0.10,noise,0.08,heldout,6,0.016866608522832394,0.02919940005833093,5.20815896803524,1.2921556883677494,False,True,True
e21_P_tau0.10,quantize,16,heldout,6,0.010551589696357647,0.024160139692748793,0.6574933162046235,0.4010108410744185,False,False,False
e21_P_tau0.10,quantize,256,heldout,6,-0.0002307468093931675,0.01639758729323564,-0.1462448255189739,0.20031211403269267,False,False,False
e21_P_tau0.10,quantize,32,heldout,6,0.001656047534197569,0.01059503311152182,0.15932257936138972,0.14221349697133365,False,False,False
e21_P_tau0.10,quantize,64,heldout,6,-0.00017450237646698952,0.01836543749498973,-0.030504758681472843,0.21782454357970923,False,False,False
e21_P_tau0.10,quantize,8,heldout,6,0.025525454431772232,0.03537727517583835,1.3150661975457427,1.063935058281786,False,True,True
e21_Sbic_tau0.02,blur,0.0,heldout,6,0.005523494289567073,0.013636781214050472,-0.17364059942458976,0.16222517339862252,False,False,False
e21_Sbic_tau0.02,blur,0.5,heldout,6,0.004435025931646426,0.014995423115361652,-0.1564227375959318,0.46767067042649535,False,False,False
e21_Sbic_tau0.02,blur,1.0,heldout,6,0.011374251917004585,0.028869064269607704,1.6607450236949275,0.7288934264039931,False,True,True
e21_Sbic_tau0.02,blur,1.5,heldout,6,0.01040845907603701,0.02203633203270865,3.3848136218081155,0.8086525983413673,False,True,True
e21_Sbic_tau0.02,blur,2.0,heldout,6,0.0031510664460559687,0.02622784702199405,4.633167988316869,1.156155554851747,False,True,True
e21_Sbic_tau0.02,blur,3.0,heldout,6,-0.0028190937203665576,0.023851097296810352,5.769632722932321,0.9443224079248062,False,True,True
e21_Sbic_tau0.02,identity,0.0,train,6,0.001932003302499652,0.02193546638591619,-0.3644742351267097,0.4274777807357271,False,False,False
e21_Sbic_tau0.02,jpeg,30,heldout,6,0.009881571090469757,0.015194749256428065,-0.800895129220591,0.809382762319328,False,False,False
e21_Sbic_tau0.02,jpeg,45,heldout,6,0.011569903076936802,0.021002305598222797,-0.5205888706447797,0.6094584945459927,False,False,False
e21_Sbic_tau0.02,jpeg,60,heldout,6,0.010710966928551594,0.015979003225435395,-0.5376366900680654,0.5611891874625865,False,False,False
e21_Sbic_tau0.02,jpeg,75,heldout,6,0.010511333278069893,0.011009812199961388,-0.5452593358233949,0.40383414402979195,False,False,False
e21_Sbic_tau0.02,jpeg,85,heldout,6,0.011706034342447916,0.00976893801517809,-0.5479886938963624,0.27705569519100365,False,False,False
e21_Sbic_tau0.02,jpeg,95,heldout,6,0.007009470369666815,0.007348844772206241,-0.2323707148683213,0.19854480897950627,False,False,False
e21_Sbic_tau0.02,noise,0.0,heldout,6,0.005523494289567073,0.013636781214050472,-0.17364059942458976,0.16222517339862252,False,False,False
e21_Sbic_tau0.02,noise,0.01,heldout,6,0.005655689941098292,0.010636294333155334,0.19317130667064478,0.37934086742241835,False,False,False
e21_Sbic_tau0.02,noise,0.02,heldout,6,0.008684320685764154,0.005632295055548191,1.0753268460653207,0.5516093321087019,False,True,True
e21_Sbic_tau0.02,noise,0.04,heldout,6,0.014418104197829962,0.024093212469253073,3.245979377336201,1.1618310182078149,False,True,True
e21_Sbic_tau0.02,noise,0.08,heldout,6,0.01535638157899181,0.02673107850178095,5.220711932584982,1.3226447692618937,False,True,True
e21_Sbic_tau0.02,quantize,16,heldout,6,0.019842406269162893,0.034951833634247385,0.09141016965095305,0.6291734215202038,False,False,False
e21_Sbic_tau0.02,quantize,256,heldout,6,0.005555238885184129,0.01387198944396496,-0.16371353777910155,0.17681487939609483,False,False,False
e21_Sbic_tau0.02,quantize,32,heldout,6,0.01101308191816012,0.009590083513857959,0.001692514536578334,0.1369989169922911,False,False,False
e21_Sbic_tau0.02,quantize,64,heldout,6,0.0039652311243116856,0.014150334663928137,-0.10250998459424261,0.11886416943868847,False,False,False
e21_Sbic_tau0.02,quantize,8,heldout,6,0.03043410104388992,0.030259683357264894,0.6447295568048264,0.8332970106397182,False,False,False
e21_Sbic_tau0.05,blur,0.0,heldout,6,0.003973102352271478,0.013236602271589933,-0.27213546814960315,0.28009396492470146,False,False,False
e21_Sbic_tau0.05,blur,0.5,heldout,6,0.0027640371893843016,0.014364312345208892,-0.11915656895989857,0.53688581365599,False,False,False
e21_Sbic_tau0.05,blur,1.0,heldout,6,0.010133452247828245,0.02949849510643653,1.6652468333644916,0.697878522033816,False,True,True
e21_Sbic_tau0.05,blur,1.5,heldout,6,0.01091479773943623,0.02390259691007542,3.368512651269326,0.8350352586086567,False,True,True
e21_Sbic_tau0.05,blur,2.0,heldout,6,0.002770367388923963,0.027452293531235957,4.652237915096711,1.1275122922282073,False,True,True
e21_Sbic_tau0.05,blur,3.0,heldout,6,-0.0025442660165329776,0.02568332640727454,5.852817690463118,1.0043842185530898,False,True,True
e21_Sbic_tau0.05,identity,0.0,train,6,0.00637496115329365,0.02643401583400581,-0.8885487432962134,0.6570888625123582,False,False,False
e21_Sbic_tau0.05,jpeg,30,heldout,6,0.016458158226062853,0.013748585283540412,-0.7333189909090262,0.7649020063123178,False,False,False
e21_Sbic_tau0.05,jpeg,45,heldout,6,0.013528806933512291,0.016995169021214642,-0.5970819687824528,0.7016509499444951,False,False,False
e21_Sbic_tau0.05,jpeg,60,heldout,6,0.009437738762547573,0.010596720614367153,-0.6979079202587665,0.5909556960319685,False,False,False
e21_Sbic_tau0.05,jpeg,75,heldout,6,0.016937976237386465,0.01999364440138613,-0.5611259317729967,0.42851478487613215,False,False,False
e21_Sbic_tau0.05,jpeg,85,heldout,6,0.01122735890870293,0.013375045142897642,-0.5020294356331509,0.469512603103367,False,False,False
e21_Sbic_tau0.05,jpeg,95,heldout,6,0.002147712123890718,0.007828094443501165,-0.3414950786252933,0.30892004087055264,False,False,False
e21_Sbic_tau0.05,noise,0.0,heldout,6,0.003973102352271478,0.013236602271589933,-0.27213546814960315,0.28009396492470146,False,False,False
e21_Sbic_tau0.05,noise,0.01,heldout,6,0.003457319922745228,0.007169886275517612,0.08184001404957801,0.35826322717666315,False,False,False
e21_Sbic_tau0.05,noise,0.02,heldout,6,0.010233275902767977,0.011952086619828868,1.1365002071630674,0.781990832393013,False,True,True
e21_Sbic_tau0.05,noise,0.04,heldout,6,0.015354520486046871,0.03116565563119672,3.1939055960482974,1.3990000451773275,False,True,True
e21_Sbic_tau0.05,noise,0.08,heldout,6,0.018946148610363405,0.02860766049455288,5.304274184236771,1.4447669065929059,False,True,True
e21_Sbic_tau0.05,quantize,16,heldout,6,0.01711277337744832,0.033479192579306156,0.022334452889146855,0.6535907809230755,False,False,False
e21_Sbic_tau0.05,quantize,256,heldout,6,0.002587877679616213,0.01321556314828173,-0.28026939048707233,0.2455383899049052,False,False,False
e21_Sbic_tau0.05,quantize,32,heldout,6,0.011669756999860207,0.014013946046857408,-0.12558296025333204,0.15226022929951383,False,False,False
e21_Sbic_tau0.05,quantize,64,heldout,6,0.003718573289612929,0.01175212156393602,-0.24247712491280912,0.20390628844275968,False,False,False
e21_Sbic_tau0.05,quantize,8,heldout,6,0.03280422044917941,0.03147965794630202,0.5436753794783119,0.8594353276233515,False,False,False
e21_Sbic_tau0.10,blur,0.0,heldout,6,0.00035676127299666405,0.011726723958567963,-0.315256215031227,0.23476364281357617,False,False,False
e21_Sbic_tau0.10,blur,0.5,heldout,6,-0.0026009554664293924,0.011507512649057125,-0.19563551445826696,0.5908023796260258,False,False,False
e21_Sbic_tau0.10,blur,1.0,heldout,6,0.012232604747017225,0.026177854571319607,1.6976217712303776,0.6749209535875375,False,True,True
e21_Sbic_tau0.10,blur,1.5,heldout,6,0.012061887886375189,0.02328308879574573,3.4416612524322248,0.9110533425274434,False,True,True
e21_Sbic_tau0.10,blur,2.0,heldout,6,0.0032549810906251273,0.026446877058494217,4.639674176492871,1.1302053362020195,False,True,True
e21_Sbic_tau0.10,blur,3.0,heldout,6,-0.0023694446620841822,0.02534817265939865,5.886169142105448,0.9381776202402436,False,True,True
e21_Sbic_tau0.10,identity,0.0,train,6,0.008332620142027736,0.02907861185002324,-0.799836440471592,0.5305963210312206,False,False,False
e21_Sbic_tau0.10,jpeg,30,heldout,6,0.018048809530834358,0.016251210728509973,-0.6972630442017779,0.7457677604938199,False,False,False
e21_Sbic_tau0.10,jpeg,45,heldout,6,0.010167899231115976,0.0146383798667617,-0.7487255068372848,0.8237291893291941,False,False,False
e21_Sbic_tau0.10,jpeg,60,heldout,6,0.012492464389652014,0.02014839744858304,-0.7091056395853651,0.5419097106218294,False,False,False
e21_Sbic_tau0.10,jpeg,75,heldout,6,0.02249925024807453,0.01771382558414643,-0.6264273185168313,0.4269956531433057,False,False,False
e21_Sbic_tau0.10,jpeg,85,heldout,6,0.008360527455806732,0.009704157341864802,-0.5148475810511894,0.3677697943668291,False,False,False
e21_Sbic_tau0.10,jpeg,95,heldout,6,0.005853230909754832,0.008971288912182577,-0.3760580880150241,0.2541941846948301,False,False,False
e21_Sbic_tau0.10,noise,0.0,heldout,6,0.00035676127299666405,0.011726723958567963,-0.315256215031227,0.23476364281357617,False,False,False
e21_Sbic_tau0.10,noise,0.01,heldout,6,-0.00137272368495663,0.011568227558178365,0.08783901496441963,0.3660007633381476,False,False,False
e21_Sbic_tau0.10,noise,0.02,heldout,6,0.006838260839382808,0.01275026710768035,1.135879232837546,0.7474912284847632,False,True,True
e21_Sbic_tau0.10,noise,0.04,heldout,6,0.008934997332592806,0.02913512279726024,3.1277684097758804,1.4928539408214445,False,True,True
e21_Sbic_tau0.10,noise,0.08,heldout,6,0.020238828690101702,0.027060967828553814,5.320655719677265,1.481187753449986,False,True,True
e21_Sbic_tau0.10,quantize,16,heldout,6,0.015229339556147655,0.03168311367693765,-0.034781261113047725,0.6300200456460268,False,False,False
e21_Sbic_tau0.10,quantize,256,heldout,6,0.0002632314960161845,0.012302738152807514,-0.31304682065263995,0.2512704279715047,False,False,False
e21_Sbic_tau0.10,quantize,32,heldout,6,0.007882372320940098,0.01926061039748126,-0.13204727944112996,0.20879738344717882,False,False,False
e21_Sbic_tau0.10,quantize,64,heldout,6,0.0008805948309600353,0.01246516926451172,-0.29217228420982894,0.22874294683577487,False,False,False
e21_Sbic_tau0.10,quantize,8,heldout,6,0.02697711515550812,0.0267952160714628,0.676190625256527,1.0676103463892879,False,False,False
e21_Sbil_tau0.02,blur,0.0,heldout,6,0.001050093366454045,0.006897259954983786,-0.19695071066003864,0.22733562994224793,False,False,False
e21_Sbil_tau0.02,blur,0.5,heldout,6,0.0017691153722504775,0.01707917741900416,-0.06193439725080507,0.6548513333526849,False,False,False
e21_Sbil_tau0.02,blur,1.0,heldout,6,0.004843048906574647,0.02662012345312855,1.671924115305184,0.6362254529738774,False,True,True
e21_Sbil_tau0.02,blur,1.5,heldout,6,0.007910626164327065,0.02184704870642171,3.3356973781741903,0.8066387846420848,False,True,True
e21_Sbil_tau0.02,blur,2.0,heldout,6,0.0030688660529752574,0.02803333912629684,4.63961523448943,1.140535832315089,False,True,True
e21_Sbil_tau0.02,blur,3.0,heldout,6,-0.0033471865269045034,0.023583531959915503,5.928659412626034,1.0863286790422773,False,True,True
e21_Sbil_tau0.02,identity,0.0,train,6,0.00693702317463855,0.009951095571935303,-0.32542773201026454,0.31682887284445144,False,False,False
e21_Sbil_tau0.02,jpeg,30,heldout,6,0.005527977055559556,0.018372935314317416,-0.6946742719245583,0.7512415730557503,False,False,False
e21_Sbil_tau0.02,jpeg,45,heldout,6,0.0059790390854080515,0.01794631939464756,-0.49345476065681754,0.7782762637141817,False,False,False
e21_Sbil_tau0.02,jpeg,60,heldout,6,0.008475196703026691,0.01573094358291618,-0.5191121842416231,0.5946957098826032,False,False,False
e21_Sbil_tau0.02,jpeg,75,heldout,6,0.00858993905906876,0.014852227287463927,-0.4550085203012548,0.4452303823124504,False,False,False
e21_Sbil_tau0.02,jpeg,85,heldout,6,0.006415835581719875,0.015068428297282138,-0.5384631079295904,0.3620404845412,False,False,False
e21_Sbil_tau0.02,jpeg,95,heldout,6,0.0015960664798816044,0.013037665697168936,-0.2627017619432171,0.27250407122577147,False,False,False
e21_Sbil_tau0.02,noise,0.0,heldout,6,0.001050093366454045,0.006897259954983786,-0.19695071066003864,0.22733562994224793,False,False,False
e21_Sbil_tau0.02,noise,0.01,heldout,6,0.0027068910809854665,0.0101560168307654,0.29150030437652535,0.24436365125627663,False,False,False
e21_Sbil_tau0.02,noise,0.02,heldout,6,0.004499882459640503,0.007220469511720842,1.3502923068300323,0.6169190531444122,False,True,True
e21_Sbil_tau0.02,noise,0.04,heldout,6,0.011740727505336205,0.024052360789499152,3.353213972900063,1.1915384839987184,False,True,True
e21_Sbil_tau0.02,noise,0.08,heldout,6,0.016916240720699232,0.02335237506411194,5.364531330034804,1.3118457812442295,False,True,True
e21_Sbil_tau0.02,quantize,16,heldout,6,0.017147668171674013,0.03603507159748114,0.08456393317674309,0.5482518017624688,False,False,False
e21_Sbil_tau0.02,quantize,256,heldout,6,0.001999267221738895,0.006813474536303348,-0.14267570684647937,0.2150586540170169,False,False,False
e21_Sbil_tau0.02,quantize,32,heldout,6,0.0024889186024665833,0.00846283102363035,-0.15485767062197545,0.18266689589783255,False,False,False
e21_Sbil_tau0.02,quantize,64,heldout,6,0.00473824143409729,0.007537699441551312,-0.09595218495549467,0.16499327074107864,False,False,False
e21_Sbil_tau0.02,quantize,8,heldout,6,0.022511519646892946,0.026582223703096736,0.6181605130399143,0.782389068061381,False,False,False
e21_Sbil_tau0.05,blur,0.0,heldout,6,-0.0015072459354996681,0.004303898411249858,-0.1421390622397322,0.2261792382872173,False,False,False
e21_Sbil_tau0.05,blur,0.5,heldout,6,0.0011628448652724426,0.016978062492440226,-0.06935839925795391,0.5768064936917578,False,False,False
e21_Sbil_tau0.05,blur,1.0,heldout,6,0.004086620174348354,0.026908610977337166,1.703717143357715,0.7046454176072237,False,True,True
e21_Sbil_tau0.05,blur,1.5,heldout,6,0.008063619490712881,0.021203446822698105,3.358799108582254,0.7921981899524683,False,True,True
e21_Sbil_tau0.05,blur,2.0,heldout,6,0.0028430167585611343,0.02778247554286089,4.6769443126060635,1.1839168804559017,False,True,True
e21_Sbil_tau0.05,blur,3.0,heldout,6,-0.0033673279297848544,0.023885770332875707,5.883161048656912,1.0477769035707973,False,True,True
e21_Sbil_tau0.05,identity,0.0,train,6,0.0001950516210248073,0.00426597344620262,-0.36450442162807556,0.2765960976771318,False,False,False
e21_Sbil_tau0.05,jpeg,30,heldout,6,0.007671332452446222,0.017796771138616184,-0.745480771999869,0.7864831637089158,False,False,False
e21_Sbil_tau0.05,jpeg,45,heldout,6,0.005454183556139469,0.0191154654312962,-0.458172013305637,0.784418677793618,False,False,False
e21_Sbil_tau0.05,jpeg,60,heldout,6,0.0075118270081778364,0.016085565255967386,-0.3901605971339927,0.6126406777061333,False,False,False
e21_Sbil_tau0.05,jpeg,75,heldout,6,0.007475521881133318,0.016497922019019576,-0.3972130906483365,0.3860232542854603,False,False,False
e21_Sbil_tau0.05,jpeg,85,heldout,6,0.0042206488239268465,0.011001793214698288,-0.4584498484996362,0.3707083763829874,False,False,False
e21_Sbil_tau0.05,jpeg,95,heldout,6,-0.0021206700863937535,0.009975391579624522,-0.23699025881745586,0.2709428068478285,False,False,False
e21_Sbil_tau0.05,noise,0.0,heldout,6,-0.0015072459354996681,0.004303898411249858,-0.1421390622397322,0.2261792382872173,False,False,False
e21_Sbil_tau0.05,noise,0.01,heldout,6,0.0023548039607703686,0.009795332737383932,0.2863608656844931,0.28562333056334266,False,False,False
e21_Sbil_tau0.05,noise,0.02,heldout,6,0.004921626610060533,0.006800998133295878,1.2671270283782834,0.6219564079730641,False,True,True
e21_Sbil_tau0.05,noise,0.04,heldout,6,0.012709359793613354,0.025428647371803996,3.3501090431525875,1.1898941527287603,False,True,True
e21_Sbil_tau0.05,noise,0.08,heldout,6,0.017960534896701574,0.024282806927710156,5.3618730439366304,1.3221617852112784,False,True,True
e21_Sbil_tau0.05,quantize,16,heldout,6,0.011721940711140633,0.035375288426257354,0.15272756942840005,0.6247285257743542,False,False,False
e21_Sbil_tau0.05,quantize,256,heldout,6,9.599234908819199e-05,0.005734957615509688,-0.11756748556105652,0.23704710736725784,False,False,False
e21_Sbil_tau0.05,quantize,32,heldout,6,0.005305953168620666,0.009413034271011112,-0.1683092220800675,0.16692941295309804,False,False,False
e21_Sbil_tau0.05,quantize,64,heldout,6,0.004884740492949883,0.007302148537071618,-0.06912632955958913,0.14169233296702613,False,False,False
e21_Sbil_tau0.05,quantize,8,heldout,6,0.023430784853796165,0.028006487079670916,0.6018079669298769,0.9486972473835468,False,False,False
e21_Sbil_tau0.10,blur,0.0,heldout,6,-0.0037856902927160263,0.006932420705793637,-0.22249708419547778,0.2882866656435611,False,False,False
e21_Sbil_tau0.10,blur,0.5,heldout,6,0.0003189731699724992,0.015323909903128811,-0.04288926634286209,0.7039171395244931,False,False,False
e21_Sbil_tau0.10,blur,1.0,heldout,6,0.004899533310284217,0.026450055819615476,1.7016962616229965,0.6795684796584225,False,True,True
