image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,ctrl_lpips,ctrl_psnr,net_lpips
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,jpeg,60,heldout,0.0,22.505342483520508,0.7544894218444824,0.8387970328330994,0.2025945782661438,0.10971689224243164,3.607388867230174,3.4052365481646647,0.21795710921287537,0.04843774065375328,0.22426024079322815,0.033714357763528824,19.464113235473633,0.9921568632125854,0.7453252673149109,0.27751874923706055,0.10748481750488281,0.15937384963035583,23.30567169189453,0.043220728635787964
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,jpeg,45,heldout,0.0,22.284221649169922,0.7959569692611694,0.8211614489555359,0.22866776585578918,0.12678813934326172,3.607388867230174,2.6262157904092374,0.21795710921287537,0.04843774065375328,0.22569051384925842,0.032279741019010544,19.478595733642578,0.9921568632125854,0.7423304915428162,0.29821985960006714,0.10728102922439575,0.18372881412506104,22.8984432220459,0.04493895173072815
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,jpeg,30,heldout,0.0,21.933927536010742,0.7923760414123535,0.8098148703575134,0.2513822317123413,0.12022078037261963,3.607388867230174,2.924851377521295,0.21795710921287537,0.04843774065375328,0.2163933515548706,0.029971523210406303,19.503925323486328,1.0,0.7363749742507935,0.33022114634513855,0.12319713830947876,0.217988058924675,22.87649917602539,0.03339417278766632
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,noise,0.0,heldout,0.0,25.360689163208008,0.7583861351013184,0.933610200881958,0.09343954920768738,0.06741654872894287,3.607388867230174,3.480352275542348,0.21795710921287537,0.04843774065375328,0.2239461988210678,0.0415600948035717,19.609703063964844,1.0,0.7556744813919067,0.2038971334695816,0.09324431419372559,0.0,80.0,0.09343954920768738
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,noise,0.01,heldout,0.0,25.288509368896484,0.7984657287597656,0.9295204877853394,0.10610245913267136,0.06723803281784058,3.607388867230174,3.77139464331897,0.21795710921287537,0.04843774065375328,0.2245209664106369,0.054044172167778015,19.571807861328125,1.0,0.7516772747039795,0.22472795844078064,0.09310400485992432,0.03954797610640526,31.267223358154297,0.0665544830262661
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,noise,0.02,heldout,0.0,24.45969581604004,0.9151636362075806,0.9091086387634277,0.1471368968486786,0.08989131450653076,3.607388867230174,4.468824109491099,0.21795710921287537,0.04843774065375328,0.22432248294353485,0.05583685636520386,19.458755493164062,1.0,0.7405518889427185,0.2593422532081604,0.10177087783813477,0.09953555464744568,27.004262924194336,0.04760134220123291
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,noise,0.04,heldout,0.0,22.61247444152832,0.9532194137573242,0.8562318086624146,0.23734557628631592,0.12419462203979492,3.607388867230174,5.7425017200978195,0.21795710921287537,0.04843774065375328,0.24116915464401245,0.07991210371255875,19.041772842407227,1.0,0.7051887512207031,0.32494035363197327,0.14014196395874023,0.19673404097557068,23.58222007751465,0.04061153531074524
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,noise,0.08,heldout,0.0,19.640432357788086,1.0,0.744055449962616,0.34876111149787903,0.17624545097351074,3.607388867230174,9.158039419546611,0.21795710921287537,0.04843774065375328,0.27928394079208374,0.08325017243623734,17.74596405029297,1.0,0.6194230914115906,0.4243203401565552,0.19502925872802734,0.3299170434474945,19.68445587158203,0.01884406805038452
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,quantize,256,heldout,0.0,25.350664138793945,0.7663999795913696,0.9334318041801453,0.0938577800989151,0.06775408983230591,3.607388867230174,3.472436528996067,0.21795710921287537,0.04843774065375328,0.22375886142253876,0.04167016223073006,19.60907745361328,1.0,0.7556346654891968,0.2040042281150818,0.09322893619537354,9.154310122438947e-12,79.99993896484375,0.09385778008976078
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,quantize,64,heldout,0.0,25.2724552154541,0.7629955410957336,0.9323710203170776,0.09587455540895462,0.06755650043487549,3.607388867230174,3.5472824429268273,0.21795710921287537,0.04843774065375328,0.22329966723918915,0.042024578899145126,19.601552963256836,1.0,0.7547352313995361,0.2076270878314972,0.09278398752212524,0.012385888025164604,36.321109771728516,0.08348866738379002
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,quantize,32,heldout,0.0,25.097074508666992,0.7938681840896606,0.9284192323684692,0.10252010822296143,0.07208108901977539,3.607388867230174,3.5330249487561285,0.21795710921287537,0.04843774065375328,0.22126378118991852,0.0493708997964859,19.575611114501953,1.0,0.7520942091941833,0.21959123015403748,0.09265768527984619,0.0374007448554039,30.940231323242188,0.06511936336755753
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,quantize,16,heldout,0.0,23.988704681396484,0.788907527923584,0.9024406671524048,0.13737860321998596,0.09467124938964844,3.607388867230174,3.8844581787890795,0.21795710921287537,0.04843774065375328,0.22515583038330078,0.053865112364292145,19.45818328857422,1.0,0.7386614680290222,0.25258132815361023,0.09826123714447021,0.08988402783870697,27.233318328857422,0.04749457538127899
car_00,L,4,a wrecked car after an accident,1,20,10,1,12.1,10142.2,0.5,512.0,334.0,179.66666666666666,,,,0.847252368927002,0.39902976155281067,0.44822263717651367,0.10097023844718933,120.0,0.0,19.609708786010742,1.0,0.7556744813919067,0.2038971334695816,quantize,8,heldout,0.0,22.107542037963867,0.8822917938232422,0.8213807940483093,0.2013949751853943,0.11489200592041016,3.607388867230174,4.082511798667108,0.21795710921287537,0.04843774065375328,0.23693662881851196,0.07561822980642319,18.948148727416992,1.0,0.6864268779754639,0.3280174136161804,0.11839509010314941,0.17508262395858765,22.727487564086914,0.02631235122680664
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,identity,0.0,train,0.0,29.973064422607422,0.5675824284553528,0.965373694896698,0.06680907309055328,0.04893791675567627,3.557836939749452,3.556096943164962,0.2536417245864868,0.007090182509273291,0.25166141986846924,0.008941389620304108,22.275875091552734,0.9297537803649902,0.8170938491821289,0.20998430252075195,0.08577293157577515,0.0,80.0,0.06680907309055328
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,blur,0.0,heldout,0.0,29.918121337890625,0.6310786008834839,0.9705862402915955,0.05615995079278946,0.03693735599517822,3.67183504966514,4.009989979245839,0.30161184072494507,0.058260492980480194,0.30393344163894653,0.06311623752117157,22.275875091552734,0.9297537803649902,0.8170938491821289,0.20998430252075195,0.08577293157577515,0.0,80.0,0.05615995079278946
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,blur,0.5,heldout,0.0,28.216209411621094,0.5216439962387085,0.9497930407524109,0.09049934148788452,0.04801321029663086,3.67183504966514,3.073648331623889,0.30161184072494507,0.058260492980480194,0.2943156361579895,0.04914698749780655,22.615581512451172,0.8495869040489197,0.8163727521896362,0.20716819167137146,0.09217911958694458,0.07565651834011078,29.914710998535156,0.014842823147773743
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,blur,1.0,heldout,0.0,23.398263931274414,0.6727599501609802,0.8194783926010132,0.32329410314559937,0.1451665163040161,3.67183504966514,5.255354780968942,0.30161184072494507,0.058260492980480194,0.27768224477767944,0.041077565401792526,21.86161231994629,0.7867019772529602,0.7855682373046875,0.30032825469970703,0.13732564449310303,0.2957572340965271,24.391075134277344,0.027536869049072266
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,blur,1.5,heldout,0.0,21.740310668945312,0.5914471745491028,0.7222828269004822,0.44327884912490845,0.2051984667778015,3.67183504966514,6.84400290856206,0.30161184072494507,0.058260492980480194,0.26949819922447205,0.03362768888473511,20.88128089904785,0.7614048719406128,0.7312711477279663,0.37914955615997314,0.18017816543579102,0.4127838611602783,22.445650100708008,0.030494987964630127
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,blur,2.0,heldout,0.0,20.94538688659668,0.6447008848190308,0.6569156050682068,0.509154200553894,0.2506967782974243,3.67183504966514,8.222503481881514,0.30161184072494507,0.058260492980480194,0.256595253944397,0.02532893605530262,20.122480392456055,0.7633384466171265,0.6725792288780212,0.44573840498924255,0.21932649612426758,0.48431462049484253,21.47342872619629,0.024839580059051514
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,blur,3.0,heldout,0.0,20.085668563842773,0.6695110201835632,0.5762763023376465,0.5861110091209412,0.3004911541938782,3.67183504966514,9.814784758715211,0.30161184072494507,0.058260492980480194,0.25084203481674194,0.025111371651291847,19.101863861083984,0.7679913640022278,0.570037841796875,0.5488177537918091,0.28357577323913574,0.5726750493049622,20.420673370361328,0.013435959815979004
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,jpeg,95,heldout,0.0,29.491382598876953,0.6418484449386597,0.9676119685173035,0.06531326472759247,0.035669565200805664,3.67183504966514,4.340382772486469,0.30161184072494507,0.058260492980480194,0.3030269742012024,0.060979876667261124,22.20536994934082,0.929411768913269,0.8161824941635132,0.21846047043800354,0.08680891990661621,0.017910920083522797,37.263221740722656,0.04740234464406967
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,jpeg,85,heldout,0.0,28.19059181213379,0.5691062211990356,0.9511305093765259,0.08576144278049469,0.05710899829864502,3.67183504966514,3.223942719515709,0.30161184072494507,0.058260492980480194,0.29883873462677,0.06516613811254501,22.203750610351562,0.9490196108818054,0.816259503364563,0.23032179474830627,0.08659082651138306,0.05375215411186218,31.128551483154297,0.03200928866863251
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,jpeg,75,heldout,0.0,26.885284423828125,0.6473231911659241,0.9294663667678833,0.12454342842102051,0.07240176200866699,3.67183504966514,2.4997511463701825,0.30161184072494507,0.058260492980480194,0.29053181409835815,0.057516105473041534,22.205482482910156,0.9764705896377563,0.8155133128166199,0.24803490936756134,0.08960825204849243,0.08182238042354584,29.671588897705078,0.04272104799747467
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,jpeg,60,heldout,0.0,25.54948616027832,0.6938830614089966,0.9014014601707458,0.17542541027069092,0.09516680240631104,3.67183504966514,2.281302958167122,0.30161184072494507,0.058260492980480194,0.2844785153865814,0.06150642782449722,22.22517204284668,0.9803921580314636,0.8140491843223572,0.26559826731681824,0.08829796314239502,0.11001326888799667,28.197290420532227,0.06541214138269424
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,jpeg,45,heldout,0.0,25.181228637695312,0.6125010251998901,0.8882998824119568,0.20482495427131653,0.09486353397369385,3.67183504966514,2.1927279721360757,0.30161184072494507,0.058260492980480194,0.27339401841163635,0.04739455133676529,22.22199249267578,0.9921568632125854,0.8134046792984009,0.28590747714042664,0.09553474187850952,0.13630928099155426,27.06397819519043,0.06851567327976227
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,jpeg,30,heldout,0.0,24.29551124572754,0.701468288898468,0.8590301871299744,0.24765728414058685,0.11549460887908936,3.67183504966514,2.147916405106617,0.30161184072494507,0.058260492980480194,0.2703511714935303,0.04944348335266113,22.18944549560547,0.9921568632125854,0.8099967837333679,0.3123731315135956,0.11103963851928711,0.17863036692142487,25.9780330657959,0.06902691721916199
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,noise,0.0,heldout,0.0,29.918121337890625,0.6310786008834839,0.9705862402915955,0.05615995079278946,0.03693735599517822,3.67183504966514,4.009989979245839,0.30161184072494507,0.058260492980480194,0.30393344163894653,0.06311623752117157,22.275875091552734,0.9297537803649902,0.8170938491821289,0.20998430252075195,0.08577293157577515,0.0,80.0,0.05615995079278946
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,noise,0.01,heldout,0.0,29.490249633789062,0.6315673589706421,0.966450572013855,0.07002104073762894,0.03762894868850708,3.67183504966514,4.428957026409195,0.30161184072494507,0.058260492980480194,0.30498719215393066,0.057340048253536224,22.20160484313965,0.9302400946617126,0.8135215640068054,0.22061938047409058,0.08887970447540283,0.022066613659262657,36.2476692199707,0.04795442707836628
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,noise,0.02,heldout,0.0,28.284914016723633,0.6386194229125977,0.9510692358016968,0.10792841762304306,0.049685120582580566,3.67183504966514,5.129327061284452,0.30161184072494507,0.058260492980480194,0.30142560601234436,0.05214010924100876,21.9893798828125,0.9307264089584351,0.8032488822937012,0.24515357613563538,0.09380322694778442,0.05940215289592743,31.74992561340332,0.04852626472711563
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,noise,0.04,heldout,0.0,25.891677856445312,0.6481839418411255,0.9109932780265808,0.19072937965393066,0.08267152309417725,3.67183504966514,6.821897439514361,0.30161184072494507,0.058260492980480194,0.30576378107070923,0.05977416783571243,21.238731384277344,0.9529411792755127,0.7680062651634216,0.30679506063461304,0.11919671297073364,0.1498216688632965,26.957483291625977,0.040907710790634155
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,noise,0.08,heldout,0.0,22.486835479736328,0.7253741025924683,0.8172785639762878,0.32718583941459656,0.14016467332839966,3.67183504966514,8.412223711641833,0.30161184072494507,0.058260492980480194,0.32371461391448975,0.06413564831018448,19.17477798461914,0.9882352948188782,0.6760911345481873,0.4111930727958679,0.17697274684906006,0.28714126348495483,23.070232391357422,0.040044575929641724
car_01,L,4,a wrecked car after an accident,1,20,10,1,12.0,11503.3,0.54,512.0,336.0,184.33333333333334,,,,0.826081395149231,0.4331909418106079,0.39289045333862305,0.06680907309055328,120.0,0.0,22.275882720947266,0.9297537803649902,0.8170938491821289,0.20998430252075195,quantize,256,heldout,0.0,29.915620803833008,0.6314599514007568,0.9705823659896851,0.056435488164424896,0.036782264709472656,3.67183504966514,4.032449350613314,0.30161184072494507,0.058260492980480194,0.30385515093803406,0.06273850798606873,22.274682998657227,0.929411768913269,0.8170222043991089,0.21008050441741943,0.08573287725448608,6.261644848459813e-12,79.99998474121094,0.05643548815816325
